Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
UMAC,3,"10% Change, Growth, Power Move",Unusual Machines Inc,Technology,Computer Hardware,USA,787.17M,"5,619,180",9.228901032179722,91.33,146.87,-29.555175363558593,1.39,4520000.0,12.92,10.82,25.22,203.99,51.96,15.17,2.11,19.26,89.53,234.08,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.9, 'sma50': 10.8, 'sma200': 25.2}","{'vcp_possible': False, 'confidence': 25, 'signals': ['moderate pullback -30% from high', 'holding above 20-day MA'], 'reason': 'moderate pullback -30% from high · holding above 20-day MA'}",True,RVol 1.4x < 1.5x,93.0,64
VUZI,3,"10% Change, Week 20%+ Gain, Power Move",Vuzix Corp,Technology,Consumer Electronics,USA,437.82M,"4,122,105",7.414448669201522,62.87,14.24,8.925243321598675,3.39,1360000.0,63.6,94.22,86.81,23.39,36.43,15.34,120.29,93.57,141.51,122.15,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 63.6, 'sma50': 94.2, 'sma200': 86.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,60.0,69
AEVA,2,"10% Change, Power Move",Aeva Technologies Inc,Technology,Software - Infrastructure,USA,1.54B,"3,108,476",8.756137479541735,7.34,103.11,-37.010309278350505,2.0,1730000.0,37.4,55.0,63.89,12.55,60.17,0.98,57.78,96.15,147.63,51.8,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 37.4, 'sma50': 55.0, 'sma200': 63.9}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",True,-37% from 52w high,79.0,62
AMD,2,"Growth, 52 Week High",Advanced Micro Devices Inc,Technology,Semiconductors,USA,762.71B,467.75,5.396044895777659,123.87,34.97,-0.31116131369748334,0.85,38790000.0,15.24,54.27,102.6,92.25,68.35,1.88,53.19,137.92,109.24,322.5,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 15.2, 'sma50': 54.3, 'sma200': 102.6}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 5.4%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.4% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,93.0,84
ASML,2,"Growth, 52 Week High",ASML Holding NV,Technology,Semiconductor Equipment & Materials,Netherlands,630.48B,1635.82,3.9668178650462766,26.42,18.56,2.0160998620510684,0.85,1730000.0,8.97,13.91,38.92,32.42,18.7,-1.73,15.38,10.08,57.39,120.85,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.0, 'sma50': 13.9, 'sma200': 38.9}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 4.0%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 4.0% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,98.0,47
BB,2,"10% Change, Power Move",BlackBerry Ltd,Technology,Software - Infrastructure,Canada,4.59B,"49,268,881",5.88235294117647,159.43,-4.29,16.168518628557838,3.46,15900000.0,29.9,65.54,86.03,227.7,44.49,0.08,48.48,135.69,85.43,102.2,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 29.9, 'sma50': 65.5, 'sma200': 86.0}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.9%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.9% · holding above 20-day MA'}",False,,101.0,66
BE,2,"Growth, 52 Week High",Bloom Energy Corp,Industrials,Electrical Equipment & Parts,USA,86.56B,304.31,8.133153691958858,-246.15,56.53,-4.452259097616884,0.78,10510000.0,9.46,43.02,128.59,313.73,86.22,3.55,28.09,89.86,179.37,1556.58,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.5, 'sma50': 43.0, 'sma200': 128.6}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.8x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.8x · tight pullback -4% from high · holding above 20-day MA'}",False,,112.0,98
BIRK,2,"IPO, Week 20%+ Gain",Birkenstock Holding Plc,Consumer Cyclical,Footwear & Accessories,United Kingdom,7.60B,41.34,5.708756652152878,54.59,20.35,-27.727272727272723,1.56,2420000.0,11.72,11.45,-0.65,-11.56,41.81,-1.75,1.68,6.72,2.54,-24.9,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 11.7, 'sma50': 11.4, 'sma200': -0.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,11.0,6
BTSG,2,"Growth, IPO",BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,11.35B,58.52,3.400546821599453,290.87,17.97,-1.8943839061190237,0.28,2980000.0,8.21,21.58,57.87,144.76,88.01,1.67,23.98,46.34,81.4,155.32,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.2, 'sma50': 21.6, 'sma200': 57.9}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.4%', 'volume dry-up RVol 0.3x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.4% · volume dry-up RVol 0.3x · holding above 20-day MA'}",False,,104.0,60
CIEN,2,"Growth, 52 Week High",CIENA Corp,Technology,Communication Equipment,USA,82.16B,581.03,5.9755950639381785,193.36,26.54,-2.974083227573321,0.49,2720000.0,6.25,20.04,113.22,1618.0,96.75,-7.41,12.64,68.49,207.78,625.2,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.2, 'sma50': 20.0, 'sma200': 113.2}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 6.0%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 6.0% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,107.0,91
CORZ,2,"IPO, 52 Week High",Core Scientific Inc,Technology,Software - Infrastructure,USA,8.03B,25.27,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,24.0,7
CRNC,2,"10% Change, Power Move",Cerence Inc,Technology,Software - Application,USA,503.84M,"3,852,794",7.085201793721973,94.41,18.84,-18.850072780203785,5.51,781240.0,14.19,33.06,11.74,-92.25,80.65,9.67,37.82,50.68,40.78,31.33,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 14.2, 'sma50': 33.1, 'sma200': 11.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,62.0,39
CRWD,2,"Growth, 52 Week High",Crowdstrike Holdings Inc,Technology,Software - Infrastructure,USA,168.64B,662.53,3.6587022474453987,-908.9,21.71,0.4518232127965982,0.59,3970000.0,23.46,43.15,42.42,140.11,71.33,-0.05,48.75,89.12,27.27,49.19,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 23.5, 'sma50': 43.1, 'sma200': 42.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,56.0,47
DDOG,2,"Growth, 52 Week High",Datadog Inc,Technology,Software - Application,USA,79.24B,222.53,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,37.0,8
FLY,2,"10% Change, Power Move",Firefly Aerospace Inc,Industrials,Aerospace & Defense,USA,7.93B,"7,276,220",8.931097191351787,-21.52,70.66,-32.940379403794026,1.34,6050000.0,29.44,42.94,62.62,-20.35,19.1,0.61,28.41,147.7,154.84,0.0,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 29.4, 'sma50': 42.9, 'sma200': 62.6}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",True,"RVol 1.3x < 1.5x, -33% from 52w high",74.0,65
FROG,2,"Growth, 52 Week High",JFrog Ltd,Technology,Software - Application,USA,8.96B,73.97,4.9479518723806954,25.92,25.04,0.3527336860670305,0.44,3150000.0,22.05,44.36,41.85,57.82,86.76,16.62,68.22,112.85,21.53,72.94,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 22.1, 'sma50': 44.4, 'sma200': 41.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,44.0,56
HPQ,2,"10% Change, Power Move",HP Inc,Technology,Computer Hardware,USA,23.18B,"39,842,953",4.104183109707972,-5.05,5.09,-14.247038917089682,2.44,18220000.0,19.51,26.85,9.73,-0.95,94.22,7.27,25.84,38.12,12.79,-11.07,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 19.5, 'sma50': 26.9, 'sma200': 9.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,54.0,16
HYLN,2,"10% Change, Power Move",Hyliion Holdings Corp,Consumer Cyclical,Auto Parts,USA,1.04B,"16,689,486",7.849829351535837,5.05,191.19,21.024370095002087,11.85,1570000.0,92.11,151.17,184.99,33.23,25.01,-1.23,209.79,200.26,252.71,413.6,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 92.1, 'sma50': 151.2, 'sma200': 185.0}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,83.0,91
LRCX,2,"Growth, 52 Week High",Lam Research Corp,Technology,Semiconductor Equipment & Materials,USA,382.37B,305.76,4.506802721088436,47.73,26.53,0.8509796160696581,0.45,9920000.0,9.16,19.52,62.18,40.55,84.54,0.25,18.25,26.2,105.48,270.34,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.2, 'sma50': 19.5, 'sma200': 62.2}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 4.5%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.5% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,100.0,71
LSCC,2,"Growth, 52 Week High",Lattice Semiconductor Corp,Technology,Semiconductors,USA,19.64B,143.35,4.820369724450646,-61.07,17.45,1.2995456183618304,0.6,2040000.0,14.4,28.95,69.56,331.13,106.38,-3.72,21.47,46.78,119.53,202.23,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.4, 'sma50': 28.9, 'sma200': 69.6}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 4.8%', 'volume dry-up RVol 0.6x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.8% · volume dry-up RVol 0.6x · holding above 20-day MA'}",False,,102.0,68
MRVL,2,"Growth, 52 Week High",Marvell Technology Inc,Technology,Semiconductors,USA,170.85B,195.14,5.636978579481398,405.16,42.09,0.2877993627299791,0.65,25070000.0,14.0,41.94,103.48,103.34,82.29,1.2,17.87,150.85,139.96,215.5,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.0, 'sma50': 41.9, 'sma200': 103.5}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 5.6%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.6% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,112.0,82
P,2,"Growth, Power Move",Everpure Inc,Technology,Computer Hardware,USA,29.02B,87.38,5.046921492332341,75.57,15.61,-13.132518142956561,1.37,3080000.0,12.62,25.94,17.2,134.2,83.29,-0.43,24.87,27.67,6.63,55.9,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 12.6, 'sma50': 25.9, 'sma200': 17.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,55.0,29
QBTS,2,"Week 20%+ Gain, Power Move",D-Wave Quantum Inc,Technology,Computer Hardware,USA,10.63B,28.74,8.211551844119693,-87.41,-41.75,-38.524064171122994,4.76,28300000.0,34.26,54.75,25.09,-164.55,47.57,-6.02,48.83,59.22,22.61,50.95,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 34.3, 'sma50': 54.8, 'sma200': 25.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,60.0,41
QCOM,2,"10% Change, Power Move",Qualcomm Inc,Technology,Semiconductors,USA,250.75B,"24,646,615",6.364018495166037,-6.72,5.21,-4.0338846308995535,1.55,17790000.0,22.08,51.96,48.18,172.6,81.35,0.76,77.61,69.44,43.22,61.43,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 22.1, 'sma50': 52.0, 'sma200': 48.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,68.0,48
RDW,2,"10% Change, Power Move",Redwire Corp,Industrials,Aerospace & Defense,USA,3.51B,"45,495,247",8.503401360544217,-18.98,33.58,-20.719101123595507,1.99,25510000.0,52.29,69.57,95.65,-342.64,49.96,-25.1,75.65,117.18,221.81,38.75,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 52.3, 'sma50': 69.6, 'sma200': 95.7}","{'vcp_possible': False, 'confidence': 25, 'signals': ['moderate pullback -21% from high', 'holding above 20-day MA'], 'reason': 'moderate pullback -21% from high · holding above 20-day MA'}",False,,74.0,71
RKLB,2,"Growth, 52 Week High",Rocket Lab Corp,Industrials,Aerospace & Defense,USA,78.63B,135.87,7.492456024140723,19.99,45.83,-1.8138459314929856,1.3,24190000.0,29.56,59.26,102.53,37.95,52.05,1.51,60.6,93.52,211.48,426.21,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 29.6, 'sma50': 59.3, 'sma200': 102.5}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,87.0,88
RXO,2,"52 Week High, Week 20%+ Gain",RXO Inc,Industrials,Trucking,USA,4.08B,24.73,6.550748079255965,71.44,13.1,-1.0008006405124115,0.74,2280000.0,21.26,41.34,57.37,-15.39,111.79,-1.25,28.13,68.69,125.64,62.16,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 21.3, 'sma50': 41.3, 'sma200': 57.4}","{'vcp_possible': False, 'confidence': 45, 'signals': ['volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,71.0,58
SIDU,2,"10% Change, Power Move",Sidus Space Inc,Industrials,Aerospace & Defense,USA,416.86M,"33,751,939",11.240310077519378,64.77,-9.23,-13.856427378964941,2.03,18560000.0,46.26,51.06,143.41,77.75,14.88,13.36,38.95,153.94,564.39,239.14,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 46.3, 'sma50': 51.1, 'sma200': 143.4}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -14% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -14% from high · holding above 20-day MA'}",False,,87.0,92
SNDK,2,"Growth, IPO",Sandisk Corp,Technology,Computer Hardware,USA,221.75B,1497.41,6.999418996801143,395.16,82.76,-6.411875,0.48,17230000.0,11.83,48.93,227.92,272.72,78.05,-8.13,60.59,124.67,508.8,3857.22,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 11.8, 'sma50': 48.9, 'sma200': 227.9}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.5x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.5x · tight pullback -6% from high · holding above 20-day MA'}",False,,112.0,98
SWKS,2,"10% Change, Power Move",Skyworks Solutions Inc,Technology,Semiconductors,USA,12.18B,"2,805,898",4.373069796170475,-6.12,2.33,-10.946094609460943,0.83,3760000.0,17.9,32.04,22.21,-45.35,113.05,10.42,31.52,35.41,29.33,15.05,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 17.9, 'sma50': 32.0, 'sma200': 22.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,RVol 0.8x < 1.5x,42.0,25
SWMR,2,"Week 20%+ Gain, Power Move",Swarmer Inc,Technology,Software - Infrastructure,USA,442.79M,39.50,12.177215189873417,0.0,0.0,-42.72872263302885,0.45,2450000.0,18.74,3.51,3.51,0.0,2.05,38.47,3.16,0.0,0.0,0.0,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 18.7, 'sma50': 3.5, 'sma200': 3.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,25.0,8
TTMI,2,"Growth, 52 Week High",TTM Technologies Inc,Technology,Electronic Components,USA,19.53B,188.03,6.445779928734775,146.72,23.1,4.458789804671004,1.29,2020000.0,16.94,45.4,121.26,51.66,94.56,-6.84,41.4,75.98,192.57,547.49,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.9, 'sma50': 45.4, 'sma200': 121.3}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,88.0,89
VOYG,2,"Week 20%+ Gain, Power Move",Voyager Technologies Inc,Industrials,Aerospace & Defense,USA,2.67B,45.09,7.296518074961187,-27.81,12.59,-39.026369168357,1.49,1690000.0,42.73,53.69,56.39,-27.15,59.81,7.09,49.69,68.11,150.62,0.0,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 42.7, 'sma50': 53.7, 'sma200': 56.4}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,77.0,55
VSH,2,"52 Week High, Power Move",Vishay Intertechnology Inc,Technology,Semiconductors,USA,6.43B,47.27,4.971440660038079,103.43,9.86,10.46715430814893,2.56,3100000.0,37.07,79.93,152.73,273.09,98.5,-1.74,72.96,144.67,284.31,232.65,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 37.1, 'sma50': 79.9, 'sma200': 152.7}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.0%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.0% · holding above 20-day MA'}",False,,94.0,85
ZM,2,"52 Week High, Power Move",Zoom Communications Inc,Technology,Software - Application,USA,31.37B,106.43,4.632152588555858,93.43,4.98,-4.598422373610611,1.74,4790000.0,5.04,18.51,25.02,74.45,69.98,0.67,18.24,23.67,31.87,29.68,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.0, 'sma50': 18.5, 'sma200': 25.0}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.6%', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · tight pullback -5% from high · holding above 20-day MA'}",False,,106.0,27
AAON,1,Growth,AAON Inc,Industrials,Building Products & Equipment,USA,10.99B,134.22,6.347787215020116,-25.82,28.27,-9.919463087248326,0.67,1050000.0,13.91,35.01,44.57,36.23,88.64,-2.42,35.98,32.76,46.08,34.3,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 13.9, 'sma50': 35.0, 'sma200': 44.6}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.7x', 'tight pullback -10% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.7x · tight pullback -10% from high · holding above 20-day MA'}",False,,82.0,34
AAPL,1,52 Week High,Apple Inc,Technology,Consumer Electronics,USA,4540.45B,309.14,1.9214595328977166,28.91,12.76,1.177910656834924,0.77,43670000.0,6.84,14.26,18.19,22.04,66.04,0.53,13.06,16.14,15.11,53.53,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.8, 'sma50': 14.3, 'sma200': 18.2}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 1.9%', 'volume dry-up RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 1.9% · volume dry-up RVol 0.8x · holding above 20-day MA'}",False,,90.0,24
ACMR,1,52 Week High,ACM Research Inc,Technology,Semiconductor Equipment & Materials,USA,4.86B,73.38,6.405014990460617,-17.14,19.69,0.9492364836978906,1.02,1340000.0,22.38,41.58,67.2,-18.69,68.4,10.27,35.91,12.68,132.95,225.55,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 22.4, 'sma50': 41.6, 'sma200': 67.2}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,62.0,67
