Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
ALAB,4,"Growth, IPO, 52 Week High, Week 20%+ Gain",Astera Labs Inc,Technology,Semiconductors,USA,52.60B,306.88,6.670359749739312,533.56,104.18,2.8549212031022675,1.2,5410000.0,37.93,76.64,79.71,148.21,71.26,3.22,55.35,139.3,116.1,225.43,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 37.9, 'sma50': 76.6, 'sma200': 79.7}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,107.0,82
ARM,4,"Growth, IPO, 52 Week High, Week 20%+ Gain",Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,326.13B,306.51,6.237969397409547,12.94,22.79,2.6139764715334968,1.6,8640000.0,36.44,68.37,108.42,48.63,8.09,0.87,49.8,147.62,123.75,137.09,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 36.4, 'sma50': 68.4, 'sma200': 108.4}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,100.0,76
AXTI,4,"10% Change, Growth, 52 Week High, Power Move",AXT Inc,Technology,Semiconductor Equipment & Materials,USA,9.21B,"10,089,277",10.700844990413975,25.6,-0.14,5.093093541285776,0.84,11980000.0,32.67,77.11,368.78,84.63,61.12,10.39,87.1,395.36,1292.98,8870.06,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 32.7, 'sma50': 77.1, 'sma200': 368.8}","{'vcp_possible': False, 'confidence': 30, 'signals': ['below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.8x · holding above 20-day MA'}",True,RVol 0.8x < 1.5x,84.0,99
CRDO,4,"10% Change, Growth, 52 Week High, Power Move",Credo Technology Group Holding Ltd,Technology,Semiconductors,Cayman Islands,40.29B,"8,486,669",7.545442058513804,6897.08,226.12,2.1552651518694788,1.18,7190000.0,17.93,45.77,52.58,408.64,75.24,-1.06,17.72,76.07,53.94,259.35,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 17.9, 'sma50': 45.8, 'sma200': 52.6}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",True,RVol 1.2x < 1.5x,97.0,72
DELL,4,"10% Change, Growth, 52 Week High, Power Move",Dell Technologies Inc,Technology,Computer Hardware,USA,192.59B,"15,108,541",5.098411192791084,39.59,19.12,11.818163566877814,1.88,8029999.999999999,25.93,46.79,96.44,56.74,39.5,-1.21,39.15,147.77,147.27,163.68,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 25.9, 'sma50': 46.8, 'sma200': 96.4}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.1%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.1% · holding above 20-day MA'}",False,,102.0,80
LPTH,4,"10% Change, 52 Week High, Week 20%+ Gain, Power Move",Lightpath Technologies Inc,Technology,Electronic Components,USA,1.06B,"7,819,550",9.026548672566372,-97.48,86.66,2.5284297120735433,2.85,2740000.0,31.27,35.3,77.9,19.17,60.8,10.78,15.94,51.34,152.23,612.18,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 31.3, 'sma50': 35.3, 'sma200': 77.9}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,82.0,89
NVTS,4,"10% Change, 52 Week High, Week 20%+ Gain, Power Move",Navitas Semiconductor Corp,Technology,Semiconductors,USA,6.84B,"50,885,152",9.196581196581196,-19.24,-45.38,16.064059424798426,1.74,29170000.0,50.22,106.18,190.93,-63.95,44.93,-2.12,58.02,260.22,278.89,479.21,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 50.2, 'sma50': 106.2, 'sma200': 190.9}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,74.0,96
FJET,3,"10% Change, Week 20%+ Gain, Power Move",Starfighters Space Inc,Industrials,Aerospace & Defense,USA,318.05M,"12,170,723",9.86111111111111,5.1,0.0,-77.14285714285715,10.83,1120000.0,34.1,21.91,-5.99,0.0,6.6,59.15,19.01,-11.11,0.0,0.0,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 34.1, 'sma50': 21.9, 'sma200': -6.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,27.0,4
NTAP,3,"10% Change, 52 Week High, Power Move",Netapp Inc,Technology,Software - Infrastructure,USA,27.50B,"6,667,475",3.4586681974741675,9.12,3.04,10.025974846243123,2.91,2290000.0,19.52,28.83,26.72,16.17,104.35,3.04,28.56,38.63,31.14,39.67,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 19.5, 'sma50': 28.8, 'sma200': 26.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,61.0,36
RGTI,3,"10% Change, Week 20%+ Gain, Power Move",Rigetti Computing Inc,Technology,Computer Hardware,USA,8.78B,"202,729,362",7.910673732021195,-4.39,8.75,-54.56577815993121,6.63,30560000.0,42.54,56.18,14.3,-148.42,52.84,15.02,56.7,64.92,3.77,90.62,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 42.5, 'sma50': 56.2, 'sma200': 14.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,72.0,47
