Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
CORZ,2,"IPO, 52 Week High",Core Scientific Inc,Technology,Software - Infrastructure,USA,8.65B,27.20,5.4411764705882355,80.24,-13.67,1.3752748686221228,1.15,13990000.0,16.91,36.06,54.28,-185.84,113.96,3.83,28.91,50.44,84.66,141.13,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.9, 'sma50': 36.1, 'sma200': 54.3}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.4%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.4% · holding above 20-day MA'}",False,,81.0,62
CRDO,2,"Growth, Week 20%+ Gain",Credo Technology Group Holding Ltd,Technology,Semiconductors,Cayman Islands,40.81B,221.23,7.598426976449849,6897.08,226.12,-5.3359007274283226,0.57,7370000.0,16.42,43.65,53.46,408.64,75.24,-1.06,22.57,79.19,65.73,247.57,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.4, 'sma50': 43.6, 'sma200': 53.5}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.6x', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.6x · tight pullback -5% from high · holding above 20-day MA'}",False,,104.0,69
DDOG,2,"Growth, 52 Week High",Datadog Inc,Technology,Software - Application,USA,78.96B,221.81,4.2288445065596685,-21.11,29.54,-1.8105356352368318,0.85,5340000.0,17.6,49.02,55.33,115.46,81.53,1.38,67.2,101.04,40.79,88.61,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 17.6, 'sma50': 49.0, 'sma200': 55.3}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 4.2%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.2% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,90.0,59
DELL,2,"Growth, 52 Week High",Dell Technologies Inc,Technology,Computer Hardware,USA,199.20B,305.32,4.860474256517752,39.59,19.12,-1.0756868843960543,0.94,8150000.0,25.22,47.4,100.92,56.74,39.5,-1.21,41.37,147.26,149.22,167.85,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 25.2, 'sma50': 47.4, 'sma200': 100.9}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 4.9%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,87.0,76
ENPH,2,"52 Week High, Week 20%+ Gain",Enphase Energy Inc,Technology,Solar,USA,9.26B,70.28,6.516789982925442,-6.91,-1.64,1.9999419465327462,1.54,7100000.0,55.24,76.04,87.95,-125.84,99.36,2.47,99.43,44.94,160.97,74.74,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 55.2, 'sma50': 76.0, 'sma200': 88.0}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,71.0,63
FINV,2,"10% Change, Power Move",FinVolution Group ADR,Financial,Credit Services,China,714.72M,"2,663,338",4.909090909090909,-12.02,0.84,-49.54128440366973,2.05,1300000.0,10.3,10.07,-7.46,-40.08,48.51,-2.91,9.56,-4.35,16.03,-36.56,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 10.3, 'sma50': 10.1, 'sma200': -7.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,-2.0,3
IONQ,2,"Growth, Week 20%+ Gain",IonQ Inc,Technology,Computer Hardware,USA,24.41B,65.40,7.721712538226298,105.74,334.58,-22.73156899810963,1.0,29330000.0,23.88,54.93,37.48,1570.07,55.55,3.39,49.18,94.7,56.8,36.14,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 23.9, 'sma50': 54.9, 'sma200': 37.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,67.0,54
IREN,2,"Week 20%+ Gain, Power Move",IREN Ltd,Financial,Capital Markets,Australia,24.21B,67.84,7.488207547169812,439.84,110.25,-11.747105502796929,2.07,40580000.0,24.6,44.59,50.0,-877.11,46.72,3.23,40.28,54.08,60.53,634.2,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 24.6, 'sma50': 44.6, 'sma200': 50.0}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -12% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -12% from high · holding above 20-day MA'}",False,,109.0,87
JBL,2,"Growth, 52 Week High",Jabil Inc,Technology,Electronic Components,USA,39.18B,371.38,3.979751198233615,78.7,19.0,-2.6220567413078766,0.62,1230000.0,5.75,17.6,49.7,98.09,97.13,-0.38,8.97,33.8,88.81,119.53,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.8, 'sma50': 17.6, 'sma200': 49.7}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 4.0%', 'volume dry-up RVol 0.6x', 'holding above 20-day MA'], 'reason': 'tight range ATR 4.0% · volume dry-up RVol 0.6x · holding above 20-day MA'}",False,,94.0,58
LRCX,2,"Growth, 52 Week High",Lam Research Corp,Technology,Semiconductor Equipment & Materials,USA,398.84B,318.93,4.540181230991126,47.73,26.53,-1.5587381937156697,0.89,9900000.0,11.27,22.66,67.22,40.55,84.58,-0.82,22.92,27.84,123.58,279.95,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 11.3, 'sma50': 22.7, 'sma200': 67.2}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 4.5%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.5% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,83.0,72
LSCC,2,"Growth, 52 Week High",Lattice Semiconductor Corp,Technology,Semiconductors,USA,20.26B,147.91,4.7258467987289565,-61.07,17.45,-1.9619540001325708,0.94,2080000.0,15.06,30.19,73.15,331.13,106.74,-8.13,24.05,46.34,119.91,209.24,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 15.1, 'sma50': 30.2, 'sma200': 73.2}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 4.7%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.7% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,87.0,68
MNTS,2,"Growth, Power Move",Momentus Inc,Industrials,Aerospace & Defense,USA,194.85M,19.50,9.743589743589745,85.58,108.16,-55.223880597014926,12.25,3550000.0,192.29,253.93,55.96,92.64,6.42,1.24,210.51,302.06,77.92,-37.22,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 192.3, 'sma50': 253.9, 'sma200': 56.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,59.0,73
MRVL,2,"Growth, 52 Week High",Marvell Technology Inc,Technology,Semiconductors,USA,173.97B,198.70,6.26572722697534,405.16,42.09,-8.62267187859278,1.9,26220000.0,12.89,39.88,104.47,103.34,82.29,1.65,25.59,145.55,156.55,211.34,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.9, 'sma50': 39.9, 'sma200': 104.5}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -9% from high · holding above 20-day MA'}",False,,109.0,79
MTSI,2,"Growth, 52 Week High",MACOM Technology Solutions Holdings Inc,Technology,Semiconductors,USA,30.57B,400.66,4.89941596365996,298.28,27.05,-3.163746223564945,0.95,1270000.0,14.77,38.72,98.68,42.88,98.14,4.21,43.38,58.13,153.15,223.98,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.8, 'sma50': 38.7, 'sma200': 98.7}","{'vcp_possible': True, 'confidence': 70, 'signals': ['moderate tightness ATR 4.9%', 'below-avg volume RVol 0.9x', 'tight pullback -3% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · below-avg volume RVol 0.9x · tight pullback -3% from high · holding above 20-day MA'}",False,,107.0,74
NUE,2,"Growth, 52 Week High",Nucor Corp,Basic Materials,Steel,USA,56.13B,246.47,2.365399440094129,79.72,12.27,2.511312969987367,0.93,1470000.0,7.32,22.27,46.45,381.82,80.86,0.85,14.64,40.45,61.78,125.33,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.3, 'sma50': 22.3, 'sma200': 46.5}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 2.4%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.4% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,109.0,57
PENN,2,"10% Change, Power Move",PENN Entertainment Inc,Consumer Cyclical,Resorts & Casinos,USA,2.56B,"6,645,809",4.085908852802515,-1099.2,6.38,-7.33009708737865,1.65,4019999.9999999995,14.07,20.47,20.2,-102.57,103.58,7.78,7.07,52.23,38.33,24.12,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 14.1, 'sma50': 20.5, 'sma200': 20.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,41.0,38
PIII,2,"52 Week High, Power Move",P3 Health Partners Inc,Healthcare,Medical Care Facilities,USA,115.41M,15.93,11.864406779661016,10.51,-0.87,6.941460794844256,0.23,1320000.0,134.27,265.84,196.84,105.07,7.34,-0.64,490.0,637.5,178.98,119.42,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 134.3, 'sma50': 265.8, 'sma200': 196.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,26.0,94
QFIN,2,"10% Change, Power Move",Qfin Holdings Inc ADR,Financial,Credit Services,China,1.92B,"7,351,264",5.082592121982211,5.49,11.94,-65.91598094413166,4.94,1490000.0,20.0,18.75,-20.9,-40.21,52.83,-7.6,18.35,7.88,-13.04,-63.01,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 20.0, 'sma50': 18.8, 'sma200': -20.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,9.0,1
RDW,2,"52 Week High, Week 20%+ Gain",Redwire Corp,Industrials,Aerospace & Defense,USA,4.77B,24.00,7.791666666666668,-18.98,33.58,3.8826126477080836,4.29,27960000.0,85.24,119.47,162.27,-342.64,49.96,7.79,157.23,178.42,352.83,50.66,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 85.2, 'sma50': 119.5, 'sma200': 162.3}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,84.0,82
RKLB,2,"Growth, 52 Week High",Rocket Lab Corp,Industrials,Aerospace & Defense,USA,86.96B,150.23,6.916062038208082,19.99,45.83,2.895850741770656,1.15,25130000.0,34.74,69.98,120.58,37.95,52.04,3.58,82.56,114.0,272.78,422.36,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 34.7, 'sma50': 70.0, 'sma200': 120.6}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,90.0,89
ROKU,2,"Growth, 52 Week High",Roku Inc,Communication Services,Entertainment,USA,19.47B,131.91,3.441740580698961,287.06,16.78,0.3957683233122733,0.9,2690000.0,5.63,18.32,29.3,402.51,78.25,4.42,15.33,42.95,41.35,83.26,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.6, 'sma50': 18.3, 'sma200': 29.3}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.4%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.4% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,107.0,47
SPIR,2,"52 Week High, Week 20%+ Gain",Spire Global Inc,Industrials,Specialty Business Services,USA,1.02B,25.48,8.35949764521193,143.22,-36.17,1.4290832371322892,1.74,1660000.0,34.26,47.75,116.23,-0.73,41.11,6.91,55.27,181.86,231.34,135.27,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 34.3, 'sma50': 47.8, 'sma200': 116.2}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,81.0,81
