Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
AEHR,4,"10% Change, Growth, Base / Near-High, Power Move",Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,3.82B,"2,519,792",117.18,10.51373954599761,-81.5,-15.21,-7.455378297267412,1.01,2510000.0,31.37,27.2,110.03,143.11,71.66,2.96,72.27,12.07,324.72,570.37,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 31.4, 'sma50': 27.2, 'sma200': 110.0}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -7% from high · holding above 20-day MA'}",True,RVol 1.0x < 1.5x,89.0,99
P,4,"Growth, 52 Week High, Week 20%+ Gain, Power Move",Everpure Inc,Technology,Computer Hardware,USA,36.36B,"5,490,690",109.38,5.110623514353629,75.68,21.03,7.018110305556369,1.63,3360000.0,38.61,42.62,47.33,263.4,83.67,-1.59,45.14,25.23,46.98,90.76,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 38.6, 'sma50': 42.6, 'sma200': 47.3}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.1%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.1% · holding above 20-day MA'}",False,,102.0,68
QMCO,4,"10% Change, 52 Week High, Week 20%+ Gain, Power Move",Quantum Corp,Technology,Computer Hardware,USA,764.37M,"16,458,039",19.40,8.350515463917526,65.11,10.9,4.955637307941996,14.49,1140000.0,68.43,60.88,131.46,-277.09,17.43,1.54,100.62,98.36,226.6,153.26,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 68.4, 'sma50': 60.9, 'sma200': 131.5}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,94.0,95
CAI,3,"Growth, IPO, Week 20%+ Gain",Caris Life Sciences Inc,Healthcare,Biotechnology,USA,6.54B,"6,034,576",23.14,4.926534140017286,113.1,85.37,-45.55294117647058,1.66,3650000.0,34.15,32.86,8.9,99.88,48.17,19.41,35.64,45.17,3.72,-23.4,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 34.1, 'sma50': 32.9, 'sma200': 8.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,71.0,17
HNGE,3,"IPO, 52 Week High, Base / Near-High",Hinge Health Inc,Healthcare,Health Information Services,USA,7.28B,"2,207,881",89.01,5.34771374002921,124.68,49.76,-4.176983528905154,1.14,1930000.0,9.68,15.9,68.11,107.01,62.88,6.39,-1.1,62.61,176.77,59.75,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.7, 'sma50': 15.9, 'sma200': 68.1}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 5.3%', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.3% · tight pullback -4% from high · holding above 20-day MA'}",False,,105.0,87
HTZ,3,"10% Change, Week 20%+ Gain, Power Move",Hertz Global Holdings Inc,Industrials,Rental & Leasing Services,USA,873.31M,"114,411,499",2.45,11.83673469387755,89.28,3.39,-70.04889975550121,4.72,24240000.0,32.58,-18.13,-48.29,105.78,105.59,5.49,33.88,-60.42,-53.6,-54.63,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 32.6, 'sma50': -18.1, 'sma200': -48.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,31.0,1
PTGX,3,"Growth, 52 Week High, Base / Near-High",Protagonist Therapeutics Inc,Healthcare,Biotechnology,USA,9.60B,"306,242",148.29,3.850563085845303,44.59,34.81,-2.183377308707124,0.45,688030.0,7.29,18.27,48.85,518.89,120.04,11.62,14.17,43.28,77.98,175.89,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.3, 'sma50': 18.3, 'sma200': 48.9}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.9%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.9% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,107.0,86
RBRK,3,"Growth, IPO, Base / Near-High",Rubrik Inc,Technology,Software - Infrastructure,USA,19.95B,"3,501,408",96.93,4.890126895697926,48.87,45.73,-3.0215107553776877,0.97,3600000.0,22.32,24.14,45.01,61.43,59.0,-2.26,15.61,55.91,79.3,13.1,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 22.3, 'sma50': 24.1, 'sma200': 45.0}","{'vcp_possible': True, 'confidence': 70, 'signals': ['moderate tightness ATR 4.9%', 'below-avg volume RVol 1.0x', 'tight pullback -3% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · below-avg volume RVol 1.0x · tight pullback -3% from high · holding above 20-day MA'}",False,,99.0,80
TWLO,3,"Growth, 52 Week High, Week 20%+ Gain",Twilio Inc,Technology,Software - Infrastructure,USA,39.31B,"2,932,705",255.95,5.2432115647587425,5490.04,17.82,0.14868724811205603,1.2,2440000.0,25.59,24.31,66.8,4659.4,91.36,-1.06,17.28,28.88,118.8,176.88,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 25.6, 'sma50': 24.3, 'sma200': 66.8}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.2%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.2% · holding above 20-day MA'}",False,,97.0,89
AAMI,2,"Growth, Base / Near-High",Acadian Asset Management Inc,Financial,Asset Management,USA,3.25B,"292,553",91.55,3.6810486073184054,17.81,24.02,-2.200619591923947,0.59,495570.0,6.95,14.73,50.61,171.86,94.37,-1.51,16.17,26.49,76.53,101.92,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.0, 'sma50': 14.7, 'sma200': 50.6}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.7%', 'volume dry-up RVol 0.6x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.7% · volume dry-up RVol 0.6x · holding above 20-day MA'}",False,,90.0,74
AIR,2,"Growth, Base / Near-High",AAR Corp,Industrials,Aerospace & Defense,USA,5.86B,"216,972",145.45,4.310759711240976,1317.49,18.97,-5.551948051948063,0.48,448550.0,4.74,8.9,33.04,34.05,103.28,4.94,11.12,23.71,27.21,92.9,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.7, 'sma50': 8.9, 'sma200': 33.0}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.3%', 'volume dry-up RVol 0.5x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · volume dry-up RVol 0.5x · tight pullback -6% from high · holding above 20-day MA'}",False,,101.0,62
ANET,2,"Growth, Base / Near-High",Arista Networks Inc,Technology,Computer Hardware,USA,249.53B,"6,263,253",197.85,5.428354814253222,24.4,32.57,-7.929638419656571,0.7,9000000.0,10.8,15.0,34.13,35.96,72.53,0.93,9.22,45.02,39.59,43.73,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 10.8, 'sma50': 15.0, 'sma200': 34.1}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 5.4%', 'volume dry-up RVol 0.7x', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.4% · volume dry-up RVol 0.7x · tight pullback -8% from high · holding above 20-day MA'}",False,,102.0,59
APH,2,"Growth, Base / Near-High",Amphenol Corp,Technology,Electronic Components,USA,206.19B,"3,948,435",167.23,4.221730550738504,59.56,54.17,-6.324221375756234,0.43,9250000.0,5.08,5.55,16.43,59.98,96.95,0.75,7.21,36.55,15.97,52.29,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.1, 'sma50': 5.5, 'sma200': 16.4}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.2%', 'volume dry-up RVol 0.4x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.2% · volume dry-up RVol 0.4x · tight pullback -6% from high · holding above 20-day MA'}",False,,106.0,49
APPS,2,"Growth, Week 20%+ Gain",Digital Turbine Inc,Technology,Software - Application,USA,1.58B,"3,623,912",13.04,9.27914110429448,60.41,19.24,-14.99348109517602,0.57,6380000.0,31.5,29.3,119.68,29.02,61.39,-4.21,31.06,226.82,195.02,203.96,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 31.5, 'sma50': 29.3, 'sma200': 119.7}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.6x', 'tight pullback -15% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.6x · tight pullback -15% from high · holding above 20-day MA'}",False,,79.0,99
AUTL,2,"10% Change, Power Move",Autolus Therapeutics plc ADR,Healthcare,Biotechnology,United Kingdom,620.15M,"7,665,862",2.33,6.866952789699571,-20.79,924.54,-7.539682539682535,4.7,1630000.0,40.13,44.32,50.54,-1.47,46.52,-3.9,57.43,47.47,59.59,-5.67,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 40.1, 'sma50': 44.3, 'sma200': 50.5}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -8% from high · holding above 20-day MA'}",False,,72.0,49
BCRX,2,"Growth, Base / Near-High",Biocryst Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,2.64B,"5,033,547",10.34,4.642166344294004,-737.08,68.72,-7.843137254901967,1.05,4810000.0,10.36,10.49,24.22,1180.09,86.17,12.45,4.34,20.51,64.13,26.1,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 10.4, 'sma50': 10.5, 'sma200': 24.2}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.6%', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · tight pullback -8% from high · holding above 20-day MA'}",False,,109.0,50
BTQ,2,"10% Change, Power Move",BTQ Technologies Corp,Technology,Software - Infrastructure,Canada,628.09M,"2,904,747",4.43,7.900677200902935,-481.89,-92.81,-72.3125,0.84,3470000.0,22.44,4.14,1.04,-813.27,15.25,2.9,25.5,38.01,39.75,10.47,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 22.4, 'sma50': 4.1, 'sma200': 1.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,17.0,42
