Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
HNGE,4,"Growth, IPO, 52 Week High, Base / Near-High",Hinge Health Inc,Healthcare,Health Information Services,USA,7.49B,"1,638,324",92.85,4.868066774367259,124.68,49.76,-0.6951871657754016,0.83,1970000.0,7.55,11.99,67.79,107.01,67.31,9.26,25.37,68.97,112.62,60.72,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.5, 'sma50': 12.0, 'sma200': 67.8}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 4.9%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,85.0,91
RBRK,4,"Growth, IPO, 52 Week High, Power Move",Rubrik Inc,Technology,Software - Infrastructure,USA,22.03B,"8,568,779",107.02,5.260698934778546,48.87,45.73,0.4882629107981096,2.37,3610000.0,13.9,27.1,56.53,61.43,62.71,4.89,48.82,52.19,96.98,22.27,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 13.9, 'sma50': 27.1, 'sma200': 56.5}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.3%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.3% · holding above 20-day MA'}",False,,104.0,84
BRZE,3,"Growth, Base / Near-High, Power Move",Braze Inc,Technology,Software - Application,USA,3.84B,"3,150,276",34.09,4.869463185684951,-11.66,26.95,-8.679346370211615,1.17,2690000.0,18.46,33.77,38.67,29.87,83.62,8.91,27.06,45.93,77.55,28.01,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 18.5, 'sma50': 33.8, 'sma200': 38.7}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.9%', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · tight pullback -9% from high · holding above 20-day MA'}",False,,99.0,65
CRWD,3,"Growth, 52 Week High, Power Move",Crowdstrike Holdings Inc,Technology,Software - Infrastructure,USA,232.12B,"23,443,204",227.96,5.092998771714336,112.37,24.3,0.20219780219781214,2.2,10660000.0,9.82,16.74,62.73,106.56,77.75,4.04,27.08,35.89,139.27,115.76,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.8, 'sma50': 16.7, 'sma200': 62.7}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.1%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.1% · holding above 20-day MA'}",False,,116.0,90
FROG,3,"Growth, 52 Week High, Power Move",JFrog Ltd,Technology,Software - Application,USA,12.83B,"3,829,707",104.03,5.613765260021148,51.51,26.37,4.843586229138119,1.43,2670000.0,16.05,18.89,60.77,81.82,93.19,7.83,41.97,42.96,150.31,112.35,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.1, 'sma50': 18.9, 'sma200': 60.8}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.6%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.6% · holding above 20-day MA'}",False,,94.0,90
IVZ,3,"Growth, 52 Week High, Base / Near-High",Invesco Ltd,Financial,Asset Management,USA,14.71B,"2,629,640",33.31,2.611828279795857,-173.65,15.64,0.0,0.52,5070000.0,4.2,11.72,23.49,2853.26,98.48,0.49,18.67,18.71,22.96,51.07,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.2, 'sma50': 11.7, 'sma200': 23.5}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 2.6%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.6% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,109.0,43
NTRA,3,"Growth, 52 Week High, Base / Near-High",Natera Inc,Healthcare,Diagnostics & Research,USA,48.82B,"731,371",338.70,3.5311485090050194,28.02,37.82,-0.6628343500703848,0.51,1440000.0,9.39,20.06,45.95,36.85,92.56,1.4,33.44,58.32,56.73,107.74,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.4, 'sma50': 20.1, 'sma200': 46.0}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.5%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.5% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,97.0,87
S,3,"Growth, Base / Near-High, Power Move",SentinelOne Inc,Technology,Software - Infrastructure,USA,7.79B,"18,815,920",22.71,4.667547335975342,27.92,21.38,-5.177453027139867,2.45,7690000.0,5.8,18.61,42.74,64.4,81.4,2.22,22.62,26.03,68.47,32.42,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.8, 'sma50': 18.6, 'sma200': 42.7}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.7%', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.7% · tight pullback -5% from high · holding above 20-day MA'}",False,,110.0,55
SAIL,3,"Growth, IPO, Power Move",Sailpoint Inc,Technology,Software - Infrastructure,USA,11.60B,"8,444,094",20.45,5.134474327628362,78.71,23.96,-14.79166666666667,1.95,4320000.0,10.22,26.34,27.62,65.12,17.72,2.37,28.7,23.56,42.31,0.39,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 10.2, 'sma50': 26.3, 'sma200': 27.6}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 5.1%', 'tight pullback -15% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.1% · tight pullback -15% from high · holding above 20-day MA'}",False,,113.0,28
TEAM,3,"Growth, 52 Week High, Power Move",Atlassian Corp,Technology,Software - Application,USA,46.99B,"6,073,950",185.62,4.950975110440685,81.08,26.02,0.8804347826087078,1.23,4930000.0,23.29,64.62,71.6,703.74,63.92,1.88,78.0,98.97,133.69,7.99,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 23.3, 'sma50': 64.6, 'sma200': 71.6}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.0%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.0% · holding above 20-day MA'}",False,,99.0,97
