Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
CDNA,4,"10% Change, Growth, 52 Week High, Power Move",Caredx Inc,Healthcare,Diagnostics & Research,USA,3.17B,"2,501,122",61.37,4.415838357503667,90.73,34.41,7.352143719278592,2.15,1160000.0,17.41,30.33,124.02,1412.42,99.31,0.48,20.81,120.36,239.44,307.5,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 17.4, 'sma50': 30.3, 'sma200': 124.0}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.4%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.4% · holding above 20-day MA'}",False,,101.0,92
CAI,3,"Growth, IPO, Base / Near-High",Caris Life Sciences Inc,Healthcare,Biotechnology,USA,9.12B,"5,982,304",32.27,4.61729160210722,113.1,85.37,-4.1010401188707135,1.23,4840000.0,18.55,42.12,52.84,99.88,49.26,-1.28,15.21,72.57,73.87,6.01,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 18.6, 'sma50': 42.1, 'sma200': 52.8}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.6%', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · tight pullback -4% from high · holding above 20-day MA'}",False,,100.0,82
CRWD,3,"Growth, 52 Week High, Base / Near-High",Crowdstrike Holdings Inc,Technology,Software - Infrastructure,USA,265.89B,"8,393,880",259.67,4.7752917164092885,112.37,24.3,-1.3374368327064068,0.82,10190000.0,13.36,22.68,73.7,106.56,77.27,3.13,40.07,53.05,169.19,118.06,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 13.4, 'sma50': 22.7, 'sma200': 73.7}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 4.8%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.8% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,101.0,85
CYPH,3,"10% Change, Week 20%+ Gain, Power Move",Cypherpunk Technologies Inc,Healthcare,Biotechnology,USA,439.68M,"25,110,738",4.08,10.784313725490197,137.89,0.0,1.4672966923650943,3.33,7550000.0,57.59,166.52,291.71,145.12,13.84,12.27,148.78,581.7,449.05,1227.69,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 57.6, 'sma50': 166.5, 'sma200': 291.7}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,99.0,99
DNA,3,"10% Change, Week 20%+ Gain, Power Move",Ginkgo Bioworks Holdings Inc,Healthcare,Biotechnology,USA,690.24M,"4,026,315",10.25,6.926829268292682,7.05,-51.54,-41.69510807736063,3.36,1200000.0,37.48,34.71,24.21,-4.34,58.7,8.23,35.94,7.11,39.27,-11.1,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 37.5, 'sma50': 34.7, 'sma200': 24.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,57.0,15
FTNT,3,"Growth, 52 Week High, Base / Near-High",Fortinet Inc,Technology,Software - Infrastructure,USA,131.09B,"3,759,203",178.67,3.8338836961996976,12.93,18.77,-0.37914691943128354,0.75,5020000.0,7.24,10.76,54.39,43.86,72.17,-0.95,16.28,19.17,126.48,113.72,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.2, 'sma50': 10.8, 'sma200': 54.4}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.8%', 'volume dry-up RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.8% · volume dry-up RVol 0.8x · holding above 20-day MA'}",False,,103.0,77
HPE,3,"Growth, 52 Week High, Base / Near-High",Hewlett Packard Enterprise Co,Technology,Communication Equipment,USA,84.32B,"21,459,193",63.52,5.620277078085642,130.65,26.63,-1.136186770428016,1.04,20670000.0,11.56,18.53,77.88,410.23,91.51,-2.28,18.86,35.96,146.39,159.69,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 11.6, 'sma50': 18.5, 'sma200': 77.9}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.6%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.6% · holding above 20-day MA'}",False,,102.0,84
P,3,"Growth, 52 Week High, Power Move",Everpure Inc,Technology,Computer Hardware,USA,40.61B,"11,659,489",121.88,5.792582868395143,79.94,27.21,2.3324545347685133,2.8,4160000.0,21.12,28.47,58.66,53.84,83.44,0.26,18.55,70.01,86.16,43.64,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 21.1, 'sma50': 28.5, 'sma200': 58.7}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.8%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.8% · holding above 20-day MA'}",False,,101.0,81
QMCO,3,"10% Change, 52 Week High, Power Move",Quantum Corp,Technology,Computer Hardware,USA,1.16B,"5,215,947",29.49,8.002712783994575,35.72,10.9,1.1629103632808446,3.51,1480000.0,20.71,53.35,173.04,-277.09,36.53,13.23,31.71,128.07,421.02,190.26,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 20.7, 'sma50': 53.4, 'sma200': 173.0}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,91.0,93
RBRK,3,"Growth, IPO, Base / Near-High",Rubrik Inc,Technology,Software - Infrastructure,USA,23.59B,"1,757,829",113.80,5.0702987697715285,46.36,42.45,-1.9979331725800908,0.53,3320000.0,14.49,24.17,60.23,39.09,62.28,5.05,22.83,60.24,141.2,43.83,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.5, 'sma50': 24.2, 'sma200': 60.2}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 5.1%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.1% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,100.0,76
SECZ,3,"10% Change, Week 20%+ Gain, Power Move",Securitize Corp,Technology,Software - Application,USA,2.70B,"10,444,023",16.53,7.259528130671505,-5668.57,0.0,11.155193630598959,4.53,2300000.0,82.83,113.78,57.98,-5304.17,5.74,5.17,145.62,62.86,49.59,55.28,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 82.8, 'sma50': 113.8, 'sma200': 58.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,54.0,60
TH,3,"Growth, 52 Week High, Base / Near-High",Target Hospitality Corp,Industrials,Specialty Business Services,USA,2.14B,"2,762,148",21.45,4.382284382284382,-443.76,11.92,-1.2885411872986752,1.79,1550000.0,9.58,21.22,57.27,39.95,51.41,27.12,23.35,6.24,121.82,134.68,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.6, 'sma50': 21.2, 'sma200': 57.3}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.4%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.4% · holding above 20-day MA'}",False,,90.0,76
TWST,3,"10% Change, 52 Week High, Power Move",Twist Bioscience Corp,Healthcare,Biotechnology,USA,12.12B,"3,531,156",184.03,6.075096451665489,-53.86,19.19,7.829867519790001,2.03,1740000.0,28.29,47.88,154.12,-268.48,114.92,2.96,21.54,90.41,278.35,581.09,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 28.3, 'sma50': 47.9, 'sma200': 154.1}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,89.0,94
