Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
HNGE,4,"Growth, IPO, 52 Week High, Base / Near-High",Hinge Health Inc,Healthcare,Health Information Services,USA,7.30B,"1,975,647",90.50,4.939226519337017,124.68,49.76,-2.8240094491570833,1.01,1960000.0,5.92,9.82,64.26,107.01,67.31,9.26,20.27,68.91,122.63,64.13,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.9, 'sma50': 9.8, 'sma200': 64.3}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.9%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · holding above 20-day MA'}",False,,90.0,93
ANF,3,"10% Change, Week 20%+ Gain, Power Move",Abercrombie & Fitch Co,Consumer Cyclical,Apparel Retail,USA,6.56B,"17,246,573",147.75,5.211505922165821,8.69,4.73,10.997505091611458,13.63,1270000.0,33.46,48.53,56.35,43.2,108.93,5.63,43.22,81.47,54.05,52.73,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 33.5, 'sma50': 48.5, 'sma200': 56.4}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.2%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.2% · holding above 20-day MA'}",False,,102.0,95
BZ,3,"10% Change, Growth, Power Move",Kanzhun Ltd ADR,Communication Services,Internet Content & Information,China,7.39B,"25,672,191",18.84,4.45859872611465,112.86,15.92,-25.415676959619958,6.62,3880000.0,15.83,25.21,14.85,182.69,80.77,5.68,19.09,41.23,16.01,-17.84,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 15.8, 'sma50': 25.2, 'sma200': 14.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,80.0,20
ERO,3,"Growth, 52 Week High, Base / Near-High",Ero Copper Corp,Basic Materials,Copper,Canada,4.09B,"1,669,553",39.24,4.765545361875637,116.81,94.92,-3.2067094227922976,1.29,1290000.0,15.61,33.46,37.99,24.55,74.53,0.43,53.28,39.25,14.17,169.14,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 15.6, 'sma50': 33.5, 'sma200': 38.0}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.8%', 'tight pullback -3% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.8% · tight pullback -3% from high · holding above 20-day MA'}",False,,102.0,81
IVZ,3,"Growth, 52 Week High, Base / Near-High",Invesco Ltd,Financial,Asset Management,USA,14.56B,"3,622,369",32.98,2.637962401455428,-173.65,15.64,-0.030312215822991817,0.72,5060000.0,3.8,10.92,22.49,2853.26,98.48,0.49,12.06,19.45,23.15,50.39,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.8, 'sma50': 10.9, 'sma200': 22.5}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 2.6%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.6% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,109.0,45
RBRK,3,"Growth, IPO, Base / Near-High",Rubrik Inc,Technology,Software - Infrastructure,USA,19.79B,"2,192,288",96.13,5.36773119733694,48.87,45.73,-9.737089201877936,0.61,3620000.0,4.27,15.2,40.95,61.43,62.71,4.89,34.54,46.07,84.3,12.87,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.3, 'sma50': 15.2, 'sma200': 41.0}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 5.4%', 'volume dry-up RVol 0.6x', 'tight pullback -10% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.4% · volume dry-up RVol 0.6x · tight pullback -10% from high · holding above 20-day MA'}",False,,106.0,81
AAMI,2,"Growth, 52 Week High",Acadian Asset Management Inc,Financial,Asset Management,USA,3.39B,"342,426",95.65,2.864610559330894,17.81,24.02,1.6353029932739016,0.72,472670.0,4.81,14.59,51.14,171.86,103.19,5.61,15.94,28.39,69.5,86.89,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.8, 'sma50': 14.6, 'sma200': 51.1}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 2.9%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.9% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,95.0,76
AHR,2,"IPO, Base / Near-High",American Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,12.55B,"2,597,456",57.16,2.3268019594121765,408.85,16.39,-2.6235093696763356,0.77,3350000.0,3.65,5.49,13.3,157.4,79.99,17.27,-0.97,13.28,8.01,34.37,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.6, 'sma50': 5.5, 'sma200': 13.3}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 2.3%', 'volume dry-up RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.3% · volume dry-up RVol 0.8x · holding above 20-day MA'}",False,,110.0,22
AMCR,2,"Growth, Base / Near-High",Amcor Plc,Consumer Cyclical,Packaging & Containers,Switzerland,21.80B,"2,929,628",47.15,2.545068928950159,32.08,56.62,-7.44012563800549,0.79,3690000.0,0.65,5.58,10.63,974.01,82.69,1.54,0.99,18.86,-3.42,11.6,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.7, 'sma50': 5.6, 'sma200': 10.6}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 2.5%', 'volume dry-up RVol 0.8x', 'tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.5% · volume dry-up RVol 0.8x · tight pullback -7% from high · holding above 20-day MA'}",False,,106.0,13
AMG,2,"Growth, Base / Near-High",Affiliated Managers Group Inc,Financial,Asset Management,USA,9.58B,"195,730",370.59,3.0842710272808227,108.91,11.74,-5.683090705487137,0.64,305110.0,1.06,2.94,19.23,146.59,98.58,-0.6,0.13,20.35,18.54,63.75,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.1, 'sma50': 2.9, 'sma200': 19.2}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.1%', 'volume dry-up RVol 0.6x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.1% · volume dry-up RVol 0.6x · tight pullback -6% from high · holding above 20-day MA'}",False,,92.0,48
