Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
MMAN,3,"10% Change, Week 20%+ Gain, Power Move",ManpowerGroup,Industrials,Staffing & Employment Services,USA,2.40B,"5,355,839",51.65,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,29.0,7
AATAI,2,"Week 20%+ Gain, Power Move",AtaiBeckley Inc,Healthcare,Biotechnology,USA,2.63B,"165,731,172",7.15,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,24.0,14
GGRPN,2,"10% Change, Power Move",Groupon Inc,Communication Services,Internet Content & Information,USA,1.09B,"2,655,930",28.58,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,15.0,21
AABT,1,Power Move,Abbott Laboratories,Healthcare,Medical Devices,USA,172.14B,"31,295,481",98.83,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,30.0,28
AARX,1,Power Move,Accelerant Holdings,Financial,Insurance Brokers,Cayman Islands,3.05B,"1,435,941",13.96,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,14.0,35
AATPC,1,Power Move,Agape ATP Corp,Consumer Defensive,Packaged Foods,Malaysia,4.20M,"40,775,750",4.20,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,0.0,42
BBBY,1,52 Week High,Best Buy Co Inc,Consumer Cyclical,Specialty Retail,USA,17.98B,"3,636,672",85.29,8.301158301158301,79.6,-14.77,-59.05138339920949,0.31,3510000.0,-10.0,-8.21,-15.48,68.07,60.84,1.41,-15.08,-1.89,-22.34,-29.43,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': -10.0, 'sma50': -8.2, 'sma200': -15.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,6.0,0
DDXST,1,Power Move,Decent Holding Inc,Industrials,Waste Management,China,5.43M,"24,280,882",2.99,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,0.0,50
EEDHL,1,Power Move,Everbright Digital Holding Ltd,Communication Services,Advertising Agencies,USA,-,"1,076,791",4.27,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,0.0,57
EENTX,1,Power Move,Entera Bio Ltd,Healthcare,Biotechnology,Israel,98.58M,"573,860",2.00,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,0.0,64
FFWRD,1,10% Change,Forward Air Corp,Industrials,Integrated Freight & Logistics,USA,428.52M,"687,650",13.55,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,5.0,71
RRHI,1,Power Move,Robert Half Inc,Industrials,Staffing & Employment Services,USA,4.23B,"3,831,784",41.33,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,14.0,78
SSTAK,1,Power Move,Stak Inc,Energy,Oil & Gas Equipment & Services,China,-,"57,330,324",3.58,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,0.0,85
VVEEE,1,Power Move,Twin Vee PowerCats Co,Consumer Cyclical,Recreational Vehicles,USA,19.14M,"10,005,183",36.18,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,0.0,92
VVRAX,1,Power Move,Virax Biolabs Group Ltd,Healthcare,Biotechnology,United Kingdom,3.11M,"12,523,441",3.90,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,0.0,99
