Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
ERO,3,"Growth, 52 Week High, Base / Near-High",Ero Copper Corp,Basic Materials,Copper,Canada,4.02B,"2,100,749",38.55,4.747081712062258,116.81,94.92,-3.1407035175879394,1.67,1260000.0,18.6,32.88,36.46,24.55,74.52,0.43,48.38,42.88,23.84,167.52,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 18.6, 'sma50': 32.9, 'sma200': 36.5}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.7%', 'tight pullback -3% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.7% · tight pullback -3% from high · holding above 20-day MA'}",False,,107.0,83
FLYW,3,"Growth, 52 Week High, Base / Near-High",Flywire Corp,Technology,Software - Infrastructure,USA,2.36B,"1,274,248",19.42,3.6560247167868174,441.25,32.21,-0.867789688616627,0.55,2310000.0,8.99,11.7,33.77,32.39,104.88,9.16,22.22,20.47,82.52,51.48,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.0, 'sma50': 11.7, 'sma200': 33.8}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.7%', 'volume dry-up RVol 0.6x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.7% · volume dry-up RVol 0.6x · holding above 20-day MA'}",False,,104.0,67
HNGE,3,"Growth, IPO, Base / Near-High",Hinge Health Inc,Healthcare,Health Information Services,USA,7.26B,"2,580,381",89.98,4.867748388530784,124.68,49.76,-3.3823687318801587,1.33,1940000.0,7.26,10.44,64.67,107.01,67.27,9.26,21.09,62.86,134.02,56.3,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.3, 'sma50': 10.4, 'sma200': 64.7}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.9%', 'tight pullback -3% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · tight pullback -3% from high · holding above 20-day MA'}",False,,105.0,88
OSCR,3,"Growth, 52 Week High, Base / Near-High",Oscar Health Inc,Healthcare,Healthcare Plans,USA,9.82B,"4,681,087",31.81,5.721471235460547,364.92,42.82,-4.988052568697721,0.76,6160000.0,4.39,5.9,60.73,221.42,61.55,8.65,12.84,40.5,155.5,89.35,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.4, 'sma50': 5.9, 'sma200': 60.7}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 5.7%', 'volume dry-up RVol 0.8x', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.7% · volume dry-up RVol 0.8x · tight pullback -5% from high · holding above 20-day MA'}",False,,104.0,92
RBRK,3,"Growth, IPO, Base / Near-High",Rubrik Inc,Technology,Software - Infrastructure,USA,20.18B,"1,980,233",98.04,4.875560995512036,48.87,45.73,-7.943661971830984,0.55,3630000.0,9.03,18.94,44.23,61.43,62.69,4.89,33.86,47.23,107.45,10.44,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.0, 'sma50': 18.9, 'sma200': 44.2}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.9%', 'volume dry-up RVol 0.6x', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · volume dry-up RVol 0.6x · tight pullback -8% from high · holding above 20-day MA'}",False,,106.0,71
SCCO,3,"Growth, 52 Week High, Base / Near-High",Southern Copper Corp,Basic Materials,Copper,USA,180.90B,"1,023,763",214.25,4.088681446907818,55.92,32.8,-2.186815193571945,0.8,1280000.0,11.73,17.07,24.68,73.46,9.5,0.0,20.93,20.68,5.77,126.42,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 11.7, 'sma50': 17.1, 'sma200': 24.7}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 4.1%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.1% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,94.0,66
AAMI,2,"Growth, Base / Near-High",Acadian Asset Management Inc,Financial,Asset Management,USA,3.26B,"229,662",91.90,3.046789989118607,17.81,24.02,-2.0464719675975185,0.48,479750.0,2.15,10.9,46.39,171.86,103.12,5.61,13.63,28.39,75.25,87.63,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.1, 'sma50': 10.9, 'sma200': 46.4}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.0%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.0% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,95.0,77
AGNC,2,"Growth, Base / Near-High",AGNC Investment Corp,Real Estate,REIT - Mortgage,USA,13.02B,"14,082,013",10.98,1.7304189435336976,486.52,133.36,-9.926168990976203,0.84,16760000.000000002,1.13,1.39,2.19,400.0,42.57,2.96,3.68,7.54,-2.57,11.13,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.1, 'sma50': 1.4, 'sma200': 2.2}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 1.7%', 'below-avg volume RVol 0.8x', 'tight pullback -10% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 1.7% · below-avg volume RVol 0.8x · tight pullback -10% from high · holding above 20-day MA'}",False,,106.0,6
AHR,2,"IPO, Base / Near-High",American Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,12.34B,"2,560,452",56.19,2.4559530165509877,408.85,16.39,-4.275979557069853,0.77,3340000.0,1.8,4.51,11.59,157.4,104.35,17.27,-2.18,11.95,6.6,32.31,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.8, 'sma50': 4.5, 'sma200': 11.6}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 2.5%', 'volume dry-up RVol 0.8x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.5% · volume dry-up RVol 0.8x · tight pullback -4% from high · holding above 20-day MA'}",False,,110.0,19
AMCR,2,"Growth, Base / Near-High",Amcor Plc,Consumer Cyclical,Packaging & Containers,Switzerland,22.15B,"5,029,112",47.91,2.609058651638489,32.08,56.62,-5.9481743227326245,1.38,3660000.0,2.48,7.89,12.59,974.01,82.5,1.54,7.57,24.83,-5.28,10.01,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.5, 'sma50': 7.9, 'sma200': 12.6}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 2.6%', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.6% · tight pullback -6% from high · holding above 20-day MA'}",False,,111.0,11
