Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
PAY,5,"10% Change, Growth, 52 Week High, Week 20%+ Gain, Power Move",Paymentus Holdings Inc,Technology,Software - Infrastructure,USA,5.61B,"4,597,866",44.60,5.0672645739910305,44.89,30.21,13.251720994482152,4.23,1090000.0,42.37,70.61,59.1,75.44,46.79,4.88,58.44,55.84,64.09,52.06,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 42.4, 'sma50': 70.6, 'sma200': 59.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,66.0,85
AEHR,4,"10% Change, Growth, Week 20%+ Gain, Power Move",Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,3.58B,"3,494,103",109.89,11.338611338611338,-81.5,-15.21,-13.212762596746174,1.37,2550000.0,36.02,19.9,104.2,143.11,69.5,4.62,51.94,28.36,321.68,477.46,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 36.0, 'sma50': 19.9, 'sma200': 104.2}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -13% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -13% from high · holding above 20-day MA'}",True,RVol 1.4x < 1.5x,92.0,97
PLTR,4,"10% Change, Growth, Week 20%+ Gain, Power Move",Palantir Technologies Inc,Technology,Software - Infrastructure,USA,389.95B,"173,415,753",162.66,5.317840895118653,283.83,78.92,-21.61719352351581,4.14,41900000.0,25.01,24.17,6.64,221.57,56.97,-0.4,22.73,11.39,10.08,1.24,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 25.0, 'sma50': 24.2, 'sma200': 6.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,80.0,20
UMAC,4,"10% Change, Growth, Week 20%+ Gain, Power Move",Unusual Machines Inc,Technology,Computer Hardware,USA,1.27B,"5,233,052",26.67,9.41132358455193,91.33,146.87,-22.380675203725254,0.9,5820000.0,35.1,19.98,69.73,203.99,61.11,62.12,23.19,93.12,96.25,175.52,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 35.1, 'sma50': 20.0, 'sma200': 69.7}","{'vcp_possible': False, 'confidence': 40, 'signals': ['below-avg volume RVol 0.9x', 'moderate pullback -22% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · moderate pullback -22% from high · holding above 20-day MA'}",True,RVol 0.9x < 1.5x,88.0,93
AIRJ,3,"10% Change, Week 20%+ Gain, Power Move",AirJoule Technologies Corp,Industrials,Building Products & Equipment,USA,422.81M,"3,908,760",5.84,8.561643835616438,-227.99,0.0,-13.481481481481483,2.51,1560000.0,36.27,27.97,51.85,-384.84,22.18,23.91,17.98,88.39,79.69,39.38,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 36.3, 'sma50': 28.0, 'sma200': 51.9}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -13% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -13% from high · holding above 20-day MA'}",False,,80.0,92
ALAB,3,"IPO, Week 20%+ Gain, Power Move",Astera Labs Inc,Technology,Semiconductors,USA,61.99B,"10,002,224",361.67,10.426632012608177,533.56,104.18,-27.590694322094976,1.72,5800000.0,9.83,1.26,72.74,148.21,71.89,4.71,-16.42,79.71,137.25,162.21,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.8, 'sma50': 1.3, 'sma200': 72.7}","{'vcp_possible': False, 'confidence': 25, 'signals': ['moderate pullback -28% from high', 'holding above 20-day MA'], 'reason': 'moderate pullback -28% from high · holding above 20-day MA'}",False,,117.0,91
AMG,3,"Growth, 52 Week High, Base / Near-High",Affiliated Managers Group Inc,Financial,Asset Management,USA,10.13B,"289,996",383.42,3.455740441291534,108.91,12.26,-0.17963604175886827,0.93,313240.0,5.2,10.5,27.36,147.98,96.22,-3.05,7.52,28.87,21.21,78.73,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.2, 'sma50': 10.5, 'sma200': 27.4}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.5%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.5% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,103.0,61
ARM,3,"10% Change, IPO, Power Move",Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,299.64B,"9,846,128",280.56,9.787567721699459,48.03,25.12,-38.025182239893965,0.96,10260000.0,2.76,-13.39,47.06,105.16,7.99,0.77,-12.93,38.03,162.38,100.33,"{'stage': 3, 'badge': '🔴 Stage 3', 'perfect': False, 'sma20': 2.8, 'sma50': -13.4, 'sma200': 47.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,46.0,85
BLZE,3,"52 Week High, Week 20%+ Gain, Power Move",Backblaze Inc,Technology,Software - Infrastructure,USA,1.19B,"11,797,733",19.79,9.297625063163215,61.29,13.85,8.390842370467745,3.28,3590000.0,37.22,66.57,188.76,34.4,49.62,-4.07,29.35,326.51,340.76,282.79,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 37.2, 'sma50': 66.6, 'sma200': 188.8}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,87.0,99
DELL,3,"Growth, 52 Week High, Base / Near-High",Dell Technologies Inc,Technology,Computer Hardware,USA,302.92B,"7,547,741",467.27,7.597320606929612,99.71,38.87,-0.46861354293139534,0.86,8800000.0,11.23,14.81,115.01,281.26,39.66,-2.79,13.47,120.79,292.14,258.8,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 11.2, 'sma50': 14.8, 'sma200': 115.0}","{'vcp_possible': False, 'confidence': 30, 'signals': ['below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,100.0,96
