Ticker,Company,Sector,Industry,Market Cap,Days Seen,Total Days,Dates,Max ATR%,Max EPS%,Max Appearances,Screeners Hit,Base Score,Signal Score,Q Rank,Stage,Quality Mod,Watch,Last SMA50%,EP,IPO,MULTI,HIGH,CHAR,CC_DEEP,CC_WATCH
ROKU,Roku Inc,Communication Services,Entertainment,21.06B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",2.0,287.1,2,"Base / Near-High, Growth",140.0,170.0,102,Uptrend,30,False,8.7,False,False,False,False,False,False,False
LFST,LifeStance Health Group Inc,Healthcare,Medical Care Facilities,4.27B,3,5,"2026-07-20, 2026-07-21, 2026-07-22",3.7,164.0,3,"52 Week High, Base / Near-High, Growth",110.0,170.0,101,Uptrend,30,False,25.9,False,False,True,True,False,False,False
CPAY,Corpay Inc,Technology,Software - Infrastructure,24.22B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",3.1,16.4,2,"Base / Near-High, Growth",140.0,170.0,90,Uptrend,30,False,5.9,False,False,False,False,False,False,False
INCY,Incyte Corp,Healthcare,Biotechnology,23.51B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",3.1,1853.6,2,"Base / Near-High, Growth",140.0,170.0,104,Uptrend,30,False,10.2,False,False,False,False,False,False,False
WELL,Welltower Inc,Real Estate,REIT - Healthcare Facilities,177.94B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",2.1,-160.9,2,"Base / Near-High, Growth",140.0,170.0,93,Uptrend,30,False,11.8,False,False,False,False,False,False,False
ESTA,Establishment Labs Holdings Inc,Healthcare,Medical Devices,2.68B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",4.2,52.1,2,"52 Week High, Base / Near-High, Growth",130.0,170.0,93,Uptrend,30,False,16.8,False,False,False,True,False,False,False
AFL,Aflac Inc,Financial,Insurance - Life,63.93B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",1.7,37.4,2,"Base / Near-High, Growth",140.0,170.0,107,Uptrend,30,False,5.3,False,False,False,False,False,False,False
ROST,Ross Stores Inc,Consumer Cyclical,Apparel Retail,76.63B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",2.5,13.5,2,"Base / Near-High, Growth",140.0,170.0,97,Uptrend,30,False,5.1,False,False,False,False,False,False,False
ADPT,Adaptive Biotechnologies Corp,Healthcare,Diagnostics & Research,3.56B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",5.9,66.3,2,"Base / Near-High, Growth",140.0,170.0,91,Uptrend,30,False,24.6,False,False,False,False,False,False,False
DBRG,DigitalBridge Group Inc,Financial,Asset Management,2.99B,4,5,"2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",0.3,52.3,2,"52 Week High, Base / Near-High, Growth",130.0,170.0,99,Uptrend,30,False,0.8,False,False,False,True,False,False,False
HALO,Halozyme Therapeutics Inc,Healthcare,Biotechnology,9.72B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",3.2,-24.2,2,"Base / Near-High, Growth",140.0,170.0,84,Uptrend,30,False,7.3,False,False,False,False,False,False,False
BLLN,Billiontoone Inc,Healthcare,Diagnostics & Research,5.80B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",5.7,168.4,2,"Base / Near-High, Growth",140.0,170.0,101,Uptrend,30,False,19.4,False,False,False,False,False,False,False
INDB,Independent Bank Corp,Financial,Banks - Regional,4.11B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",2.3,25.1,2,"Base / Near-High, Growth",140.0,170.0,82,Uptrend,30,False,4.6,False,False,False,False,False,False,False
TXG,10x Genomics Inc,Healthcare,Health Information Services,6.10B,3,5,"2026-07-21, 2026-07-22, 2026-07-23",5.9,86.7,2,"10% Change, 52 Week High",100.0,160.0,63,Uptrend,30,False,45.5,True,False,False,False,False,False,False
NATL,NCR Atleos Corp,Technology,Software - Application,3.52B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",1.4,64.8,1,IPO,110.0,155.0,76,Uptrend,30,False,5.9,False,True,False,False,False,False,False
CURB,Curbline Properties Corp,Real Estate,REIT - Retail,3.60B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",2.1,154.2,1,IPO,110.0,155.0,78,Uptrend,30,False,5.6,False,True,False,False,False,False,False
CXW,CoreCivic Inc,Industrials,Security & Protection Services,3.13B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",3.8,62.1,2,"Base / Near-High, Growth",120.0,150.0,96,Uptrend,30,False,22.4,False,False,False,False,False,False,False
CDNA,Caredx Inc,Healthcare,Diagnostics & Research,1.94B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",5.1,-112.0,2,"Base / Near-High, Growth",120.0,150.0,83,Uptrend,30,False,51.7,False,False,False,False,False,False,False
EBC,Eastern Bankshares Inc,Financial,Banks - Regional,5.23B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",2.3,373.5,2,"Base / Near-High, Growth",120.0,150.0,94,Uptrend,30,False,8.7,False,False,False,False,False,False,False
NET,Cloudflare Inc,Technology,Software - Infrastructure,93.16B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",5.1,-4.5,2,"Base / Near-High, Growth",120.0,150.0,97,Uptrend,30,False,14.8,False,False,False,False,False,False,False
SSB,SouthState Bank Corp,Financial,Banks - Regional,9.89B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",1.9,46.2,2,"Base / Near-High, Growth",120.0,150.0,99,Uptrend,30,False,5.4,False,False,False,False,False,False,False
WBI,WaterBridge Infrastructure LLC,Energy,Oil & Gas Equipment & Services,4.39B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",5.1,0.0,2,"Base / Near-High, Growth",120.0,150.0,102,Uptrend,30,False,11.3,False,False,False,False,False,False,False
WST,West Pharmaceutical Services Inc,Healthcare,Medical Instruments & Supplies,25.11B,3,5,"2026-07-21, 2026-07-22, 2026-07-23",2.9,17.1,2,"52 Week High, Base / Near-High, Growth",110.0,150.0,94,Uptrend,30,False,7.8,False,False,False,True,False,False,False
AAMI,Acadian Asset Management Inc,Financial,Asset Management,2.86B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",3.8,-2.8,2,"Base / Near-High, Growth",120.0,150.0,86,Uptrend,30,False,9.7,False,False,False,False,False,False,False
XMTR,Xometry Inc,Industrials,Industrial Distribution,5.44B,3,5,"2026-07-20, 2026-07-21, 2026-07-22",5.4,-3.3,2,"52 Week High, Base / Near-High, Growth",110.0,150.0,95,Uptrend,30,False,11.2,False,False,False,True,False,False,False
ANET,Arista Networks Inc,Technology,Computer Hardware,219.09B,4,5,"2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",5.7,23.0,2,"Base / Near-High, Growth",120.0,150.0,102,Uptrend,30,False,7.9,False,False,False,False,False,False,False
NTST,Netstreit Corp,Real Estate,REIT - Retail,2.26B,4,5,"2026-07-20, 2026-07-21, 2026-07-23, 2026-07-24",2.3,299.1,2,"Base / Near-High, Growth",120.0,150.0,92,Uptrend,30,False,5.5,False,False,False,False,False,False,False
RNG,RingCentral Inc,Technology,Software - Application,4.05B,1,5,2026-07-24,5.9,321.5,3,"10% Change, 52 Week High, Power Move",70.0,150.0,129,Uptrend,30,False,19.6,True,False,True,False,False,False,False
LQDA,Liquidia Corp,Healthcare,Drug Manufacturers - Specialty & Generic,7.67B,4,5,"2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",6.1,115.4,2,"Base / Near-High, Growth",120.0,150.0,101,Uptrend,30,False,18.5,False,False,False,False,False,False,False
VG,Venture Global Inc,Energy,Oil & Gas Midstream,35.55B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",5.2,89.6,1,Growth,110.0,140.0,94,Uptrend,30,False,15.2,False,False,False,False,False,False,False
RAL,Ralliant Corp,Technology,Electronic Components,7.87B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",3.7,0.0,1,IPO,90.0,135.0,70,Uptrend,30,False,8.2,False,True,False,False,False,False,False
ABVX,Abivax ADR,Healthcare,Biotechnology,11.44B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",5.7,-73.8,1,IPO,90.0,135.0,78,Uptrend,30,False,12.2,False,True,False,False,False,False,False
INGM,Ingram Micro Holding Corp,Technology,Information Technology Services,6.85B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",3.7,27.9,1,IPO,90.0,135.0,79,Uptrend,30,False,2.0,False,True,False,False,False,False,False
SEZL,Sezzle Inc,Financial,Credit Services,6.03B,1,5,2026-07-21,6.8,38.5,3,"Base / Near-High, Growth, IPO",70.0,135.0,89,Uptrend,30,False,27.7,False,True,True,False,False,False,False
KNSA,Kiniksa Pharmaceuticals International Plc,Healthcare,Drug Manufacturers - Specialty & Generic,4.85B,3,5,"2026-07-20, 2026-07-21, 2026-07-23",4.3,509.3,2,"Base / Near-High, Growth",100.0,130.0,101,Uptrend,30,False,10.7,False,False,False,False,False,False,False
LASR,nLIGHT Inc,Technology,Semiconductors,4.12B,3,5,"2026-07-21, 2026-07-22, 2026-07-23",8.7,74.2,2,"Growth, Power Move",100.0,130.0,90,Uptrend,30,False,6.7,False,False,False,False,False,False,False
AMD,Advanced Micro Devices Inc,Technology,Semiconductors,880.02B,3,5,"2026-07-21, 2026-07-22, 2026-07-23",6.9,123.9,2,"Base / Near-High, Growth",100.0,130.0,110,Uptrend,30,False,8.1,False,False,False,False,False,False,False
SBLK,Star Bulk Carriers Corp,Industrials,Marine Shipping,3.20B,3,5,"2026-07-21, 2026-07-23, 2026-07-24",3.3,-37.8,2,"Base / Near-High, Growth",100.0,130.0,94,Uptrend,30,False,0.8,False,False,False,False,False,False,False
OII,Oceaneering International Inc,Energy,Oil & Gas Equipment & Services,5.26B,4,5,"2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",4.2,88.2,1,52 Week High,90.0,130.0,83,Uptrend,30,False,14.0,False,False,False,True,False,False,False
MRX,Marex Group Ltd,Financial,Capital Markets,4.72B,3,5,"2026-07-21, 2026-07-22, 2026-07-24",5.1,61.9,2,"Base / Near-High, Growth",100.0,130.0,93,Uptrend,30,False,7.5,False,False,False,False,False,False,False
STNG,Scorpio Tankers Inc,Energy,Oil & Gas Midstream,4.11B,3,5,"2026-07-21, 2026-07-23, 2026-07-24",3.7,1.0,2,"Base / Near-High, Growth",100.0,130.0,96,Uptrend,30,False,2.4,False,False,False,False,False,False,False
ONB,Old National Bancorp,Financial,Banks - Regional,10.20B,3,5,"2026-07-20, 2026-07-21, 2026-07-22",2.1,11.8,2,"Base / Near-High, Growth",100.0,130.0,100,Uptrend,30,False,6.6,False,False,False,False,False,False,False
RSI,Rush Street Interactive Inc,Consumer Cyclical,Gambling,7.84B,2,5,"2026-07-20, 2026-07-21",3.9,310.2,2,"52 Week High, Base / Near-High, Growth",90.0,130.0,99,Uptrend,30,False,18.1,False,False,False,True,False,False,False
S,SentinelOne Inc,Technology,Software - Infrastructure,6.25B,3,5,"2026-07-20, 2026-07-21, 2026-07-22",5.3,27.9,2,"Base / Near-High, Growth",100.0,130.0,78,Uptrend,30,False,14.9,False,False,False,False,False,False,False
ATEX,Anterix Inc,Communication Services,Telecom Services,2.03B,3,5,"2026-07-20, 2026-07-21, 2026-07-22",7.6,886.7,2,"Base / Near-High, Growth",100.0,130.0,104,Uptrend,30,False,30.6,False,False,False,False,False,False,False
COLB,Columbia Banking System Inc,Financial,Banks - Regional,9.45B,3,5,"2026-07-20, 2026-07-21, 2026-07-22",2.2,5.8,2,"Base / Near-High, Growth",100.0,130.0,86,Uptrend,30,False,7.0,False,False,False,False,False,False,False
DELL,Dell Technologies Inc,Technology,Computer Hardware,283.62B,3,5,"2026-07-22, 2026-07-23, 2026-07-24",7.3,99.7,2,"Base / Near-High, Growth",100.0,130.0,112,Uptrend,30,False,17.7,False,False,False,False,False,False,False
ASML,ASML Holding NV,Technology,Semiconductor Equipment & Materials,694.91B,3,5,"2026-07-21, 2026-07-22, 2026-07-23",4.8,23.1,2,"Base / Near-High, Growth",100.0,130.0,100,Uptrend,30,False,4.2,False,False,False,False,False,False,False
HXL,Hexcel Corp,Industrials,Aerospace & Defense,8.29B,4,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23",3.0,-0.1,1,52 Week High,90.0,130.0,62,Uptrend,30,False,11.4,False,False,False,True,False,False,False
AEHR,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,3.21B,1,5,2026-07-21,12.8,-81.5,3,"10% Change, Power Move, Week 20%+ Gain",70.0,120.0,100,Uptrend,30,False,5.2,False,False,True,False,False,False,False
AMC,AMC Entertainment Holdings Inc,Communication Services,Entertainment,2.20B,1,5,2026-07-20,9.3,-7.8,3,"10% Change, Power Move, Week 20%+ Gain",70.0,120.0,104,Uptrend,30,True,30.6,False,False,True,False,False,False,False
CPHI,China Pharma Holdings Inc,Healthcare,Drug Manufacturers - Specialty & Generic,328.27M,1,5,2026-07-21,18.9,75.4,3,"10% Change, Power Move, Week 20%+ Gain",70.0,115.0,57,Transitional,0,False,784.5,False,False,True,False,True,False,False
SOLV,Solventum Corp,Healthcare,Medical Instruments & Supplies,13.51B,3,5,"2026-07-20, 2026-07-21, 2026-07-24",3.0,277.0,1,IPO,70.0,115.0,96,Uptrend,30,False,3.0,False,True,False,False,False,False,False
CON,Concentra Group Holdings Parent Inc,Healthcare,Medical Care Facilities,4.04B,3,5,"2026-07-21, 2026-07-23, 2026-07-24",2.6,12.1,1,IPO,70.0,115.0,62,Uptrend,30,False,13.5,False,True,False,False,False,False,False
CIFR,Cipher Digital Inc,Technology,Information Technology Services,9.47B,4,5,"2026-07-20, 2026-07-21, 2026-07-23, 2026-07-24",11.8,-506.1,1,"Power Move, Week 20%+ Gain",100.0,115.0,56,Uptrend,15,False,-10.0,False,False,False,False,False,False,False
DDOG,Datadog Inc,Technology,Software - Application,90.70B,2,5,"2026-07-20, 2026-07-21",5.3,-21.1,2,"Base / Near-High, Growth",80.0,110.0,107,Uptrend,30,False,11.7,False,False,False,False,False,False,False
PK,Park Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,3.03B,3,5,"2026-07-20, 2026-07-21, 2026-07-22",2.7,-280.3,1,52 Week High,70.0,110.0,80,Uptrend,30,False,11.2,False,False,False,True,False,False,False
NESR,National Energy Services Reunited Corp,Energy,Oil & Gas Equipment & Services,2.92B,2,5,"2026-07-21, 2026-07-22",5.2,-19.1,2,"Base / Near-High, Growth",80.0,110.0,95,Uptrend,30,False,8.4,False,False,False,False,False,False,False
FWONK,Liberty Media Corp,Communication Services,Entertainment,24.33B,2,5,"2026-07-20, 2026-07-21",3.0,1077.1,2,"Base / Near-High, Growth",80.0,110.0,96,Uptrend,30,False,7.2,False,False,False,False,False,False,False
FMX,Fomento Economico Mexicano SAB de CV ADR,Consumer Defensive,Beverages - Brewers,26.38B,2,5,"2026-07-21, 2026-07-22",2.3,5.9,2,"Base / Near-High, Growth",80.0,110.0,102,Uptrend,30,False,4.9,False,False,False,False,False,False,False
BAP,Credicorp Ltd,Financial,Banks - Regional,31.31B,2,5,"2026-07-21, 2026-07-22",3.2,34.0,2,"Base / Near-High, Growth",80.0,110.0,87,Uptrend,30,False,8.6,False,False,False,False,False,False,False
CRWD,Crowdstrike Holdings Inc,Technology,Software - Infrastructure,194.64B,2,5,"2026-07-20, 2026-07-21",5.4,73.6,2,"Base / Near-High, Growth",80.0,110.0,100,Uptrend,30,False,14.3,False,False,False,False,False,False,False
WSBC,Wesbanco Inc,Financial,Banks - Regional,3.88B,2,5,"2026-07-20, 2026-07-21",2.2,102.4,2,"Base / Near-High, Growth",80.0,110.0,96,Uptrend,30,False,11.3,False,False,False,False,False,False,False
NAVN,Navan Inc,Technology,Software - Application,6.77B,2,5,"2026-07-20, 2026-07-21",5.9,-85.0,2,"Base / Near-High, Growth",80.0,110.0,90,Uptrend,30,False,26.6,False,False,False,False,False,False,False
RELY,Remitly Global Inc,Technology,Software - Infrastructure,5.02B,2,5,"2026-07-20, 2026-07-21",3.9,2098.4,2,"Base / Near-High, Growth",80.0,110.0,101,Uptrend,30,False,9.6,False,False,False,False,False,False,False
BIP,Brookfield Infrastructure Partners L.P,Utilities,Utilities - Diversified,18.82B,3,5,"2026-07-22, 2026-07-23, 2026-07-24",2.3,1507.7,1,52 Week High,70.0,110.0,82,Uptrend,30,False,5.5,False,False,False,True,False,False,False
VVX,V2X Inc,Industrials,Aerospace & Defense,2.62B,2,5,"2026-07-23, 2026-07-24",4.0,113.6,2,"Base / Near-High, Growth",80.0,110.0,119,Uptrend,30,False,7.2,False,False,False,False,False,False,False
NUE,Nucor Corp,Basic Materials,Steel,56.38B,2,5,"2026-07-23, 2026-07-24",2.9,79.7,2,"Base / Near-High, Growth",80.0,110.0,111,Uptrend,30,False,0.7,False,False,False,False,False,False,False
TGTX,TG Therapeutics Inc,Healthcare,Biotechnology,8.58B,2,5,"2026-07-23, 2026-07-24",4.4,1079.7,2,"Base / Near-High, Growth",80.0,110.0,98,Uptrend,30,False,14.9,False,False,False,False,False,False,False
RS,Reliance Inc,Basic Materials,Steel,20.82B,2,5,"2026-07-23, 2026-07-24",2.8,25.4,2,"Base / Near-High, Growth",80.0,110.0,80,Uptrend,30,False,2.6,False,False,False,False,False,False,False
AUB,Atlantic Union Bankshares Corp,Financial,Banks - Regional,6.13B,2,5,"2026-07-20, 2026-07-21",2.3,7.1,2,"Base / Near-High, Growth",80.0,110.0,88,Uptrend,30,False,6.5,False,False,False,False,False,False,False
FFBC,First Financial Bancorp,Financial,Banks - Regional,3.74B,2,5,"2026-07-20, 2026-07-21",2.1,17.8,2,"Base / Near-High, Growth",80.0,110.0,82,Uptrend,30,False,10.5,False,False,False,False,False,False,False
GBCI,Glacier Bancorp Inc,Financial,Banks - Regional,6.80B,2,5,"2026-07-20, 2026-07-21",2.4,14.8,2,"Base / Near-High, Growth",80.0,110.0,87,Uptrend,30,False,6.2,False,False,False,False,False,False,False
LPG,Dorian LPG Ltd,Energy,Oil & Gas Midstream,1.94B,2,5,"2026-07-23, 2026-07-24",4.0,109.6,2,"Base / Near-High, Growth",80.0,110.0,89,Uptrend,30,False,11.0,False,False,False,False,False,False,False
FTNT,Fortinet Inc,Technology,Software - Infrastructure,115.83B,2,5,"2026-07-20, 2026-07-21",4.1,6.2,2,"Base / Near-High, Growth",80.0,110.0,102,Uptrend,30,False,11.9,False,False,False,False,False,False,False
MAN,ManpowerGroup,Industrials,Staffing & Employment Services,2.40B,3,5,"2026-07-20, 2026-07-21, 2026-07-22",5.6,707.5,1,Week 20%+ Gain,70.0,100.0,91,Uptrend,30,False,56.5,False,False,False,False,False,False,False
ARW,Arrow Electronics Inc,Technology,Electronics & Computer Distribution,11.00B,3,5,"2026-07-21, 2026-07-22, 2026-07-23",3.6,92.3,1,Base / Near-High,70.0,100.0,96,Uptrend,30,False,0.9,False,False,False,False,False,False,False
ARWR,Arrowhead Pharmaceuticals Inc,Healthcare,Biotechnology,12.49B,1,5,2026-07-22,5.9,-58.1,2,"52 Week High, Power Move",60.0,100.0,92,Uptrend,30,False,14.4,False,False,False,True,False,False,False
LNC,Lincoln National Corp,Financial,Insurance - Life,7.91B,5,5,"2026-07-20, 2026-07-21, 2026-07-22, 2026-07-23, 2026-07-24",2.5,21.8,1,Growth,110.0,100.0,20,Basing,-10,True,13.1,False,False,False,False,False,False,False
WKC,World Kinect Corp,Energy,Oil & Gas Refining & Marketing,1.96B,1,5,2026-07-24,3.1,-4367.0,2,"52 Week High, Growth",60.0,100.0,86,Uptrend,30,False,19.1,False,False,False,True,False,False,False
VIK,Viking Holdings Ltd,Consumer Cyclical,Travel Services,44.93B,2,5,"2026-07-22, 2026-07-24",3.0,119.4,1,IPO,50.0,95.0,90,Uptrend,30,False,7.0,False,True,False,False,False,False,False
HNGE,Hinge Health Inc,Healthcare,Health Information Services,6.53B,2,5,"2026-07-20, 2026-07-21",4.5,-477.1,1,IPO,50.0,95.0,73,Uptrend,30,False,27.5,False,True,False,False,False,False,False
WT,WisdomTree Inc,Financial,Asset Management,3.16B,2,5,"2026-07-20, 2026-07-21",3.8,19.0,1,52 Week High,50.0,90.0,70,Uptrend,30,False,8.6,False,False,False,True,False,False,False
SGHC,Super Group (SGHC) Limited,Consumer Cyclical,Gambling,7.92B,2,5,"2026-07-20, 2026-07-21",3.8,79.8,1,52 Week High,50.0,90.0,78,Uptrend,30,False,13.8,False,False,False,True,False,False,False
HEI-A,Heico Corp,Industrials,Aerospace & Defense,40.57B,1,5,2026-07-24,3.1,30.8,2,"Base / Near-High, Growth",60.0,90.0,94,Uptrend,30,False,3.6,False,False,False,False,False,False,False
LLY,Lilly(Eli) & Co,Healthcare,Drug Manufacturers - General,1126.35B,1,5,2026-07-24,3.1,130.0,2,"Base / Near-High, Growth",60.0,90.0,106,Uptrend,30,False,5.9,False,False,False,False,False,False,False
EQNR,Equinor ASA ADR,Energy,Oil & Gas Integrated,96.47B,1,5,2026-07-24,2.9,-30.6,2,"Base / Near-High, Growth",60.0,90.0,114,Uptrend,30,False,12.2,False,False,False,False,False,False,False
WERN,Werner Enterprises Inc,Industrials,Trucking,2.84B,2,5,"2026-07-20, 2026-07-21",3.3,-154.3,1,52 Week High,50.0,90.0,66,Uptrend,30,False,11.2,False,False,False,True,False,False,False
PEB,Pebblebrook Hotel Trust,Real Estate,REIT - Hotel & Motel,2.23B,2,5,"2026-07-21, 2026-07-22",2.6,-83.4,1,52 Week High,50.0,90.0,74,Uptrend,30,False,15.1,False,False,False,True,False,False,False
AMN,AMN Healthcare Services Inc,Healthcare,Medical Care Facilities,1.31B,1,5,2026-07-20,5.3,79.9,2,"Base / Near-High, Growth",60.0,90.0,95,Uptrend,30,False,9.8,False,False,False,False,False,False,False
PTRN,Pattern Group Inc,Technology,Software - Application,4.95B,1,5,2026-07-20,4.7,-350.3,2,"Base / Near-High, Growth",60.0,90.0,93,Uptrend,30,False,28.8,False,False,False,False,False,False,False
CSX,CSX Corp,Industrials,Railroads,98.61B,2,5,"2026-07-23, 2026-07-24",2.1,6.3,1,52 Week High,50.0,90.0,77,Uptrend,30,False,11.3,False,False,False,True,False,False,False
OVV,Ovintiv Inc,Energy,Oil & Gas E&P,17.74B,1,5,2026-07-24,2.7,32.8,2,"Base / Near-High, Growth",60.0,90.0,95,Uptrend,30,False,11.5,False,False,False,False,False,False,False
SW,Smurfit WestRock plc,Consumer Cyclical,Packaging & Containers,25.39B,1,5,2026-07-24,4.1,-40.9,2,"10% Change, Power Move",60.0,90.0,96,Uptrend,30,False,13.8,False,False,False,False,False,False,False
FROG,JFrog Ltd,Technology,Software - Application,10.95B,1,5,2026-07-20,5.9,25.9,2,"Base / Near-High, Growth",60.0,90.0,96,Uptrend,30,False,11.6,False,False,False,False,False,False,False
HEI,Heico Corp,Industrials,Aerospace & Defense,40.90B,1,5,2026-07-24,2.8,30.8,2,"Base / Near-High, Growth",60.0,90.0,94,Uptrend,30,False,5.0,False,False,False,False,False,False,False
VSXY,Victoria's Secret & Co,Consumer Cyclical,Apparel Retail,6.94B,2,5,"2026-07-21, 2026-07-22",4.8,23.9,1,52 Week High,50.0,90.0,76,Uptrend,30,False,23.8,False,False,False,True,False,False,False
