Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
DELL,3,"Growth, 52 Week High, Base / Near-High",Dell Technologies Inc,Technology,Computer Hardware,USA,345.80B,"7,276,179",535.25,5.862680990191499,99.71,48.86,-0.5979906030048165,0.95,7620000.0,12.77,20.4,107.79,273.59,38.0,-5.11,16.9,40.2,272.22,341.3,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.8, 'sma50': 20.4, 'sma200': 107.8}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 5.9%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.9% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,100.0,95
ASND,2,"Growth, Base / Near-High",Ascendis Pharma A/S,Healthcare,Biotechnology,Denmark,17.13B,"497,581",260.81,3.2897511598481652,379.16,128.41,-7.563352826510716,0.76,658900.0,1.68,1.21,11.94,583.5,102.16,0.83,2.03,22.31,8.44,28.54,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.7, 'sma50': 1.2, 'sma200': 11.9}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.3%', 'volume dry-up RVol 0.8x', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.3% · volume dry-up RVol 0.8x · tight pullback -8% from high · holding above 20-day MA'}",False,,106.0,22
ASX,2,"Growth, Base / Near-High",ASE Technology Holding CoLtd ADR,Technology,Semiconductors,Taiwan,90.59B,"5,262,227",41.20,4.223300970873786,82.12,18.3,-9.470446055811898,0.54,9690000.0,8.69,7.03,45.28,163.45,7.12,-0.81,9.6,17.45,89.77,268.19,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.7, 'sma50': 7.0, 'sma200': 45.3}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.2%', 'volume dry-up RVol 0.5x', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.2% · volume dry-up RVol 0.5x · tight pullback -9% from high · holding above 20-day MA'}",False,,105.0,88
BAND,2,"10% Change, Power Move",Bandwidth Inc,Technology,Software - Infrastructure,USA,1.57B,"1,197,646",48.83,8.191685439279132,119.27,9.25,-38.25240263024785,0.98,1220000.0,-0.8,-11.79,43.72,56.67,95.07,26.73,-7.36,-22.93,199.39,213.21,"{'stage': 3, 'badge': '🔴 Stage 3', 'perfect': False, 'sma20': -0.8, 'sma50': -11.8, 'sma200': 43.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-11.8%), RVol 1.0x < 1.5x, -38% from 52w high, Stage 3 (Distribution)",22.0,89
BP,2,"Growth, Base / Near-High",BP plc ADR,Energy,Oil & Gas Integrated,United Kingdom,117.64B,"11,938,489",45.68,2.254816112084063,791.9,15.84,-5.365651543401706,1.31,9120000.0,4.89,8.18,11.78,140.43,14.28,55.28,6.53,7.05,14.37,34.0,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.9, 'sma50': 8.2, 'sma200': 11.8}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 2.3%', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.3% · tight pullback -5% from high · holding above 20-day MA'}",False,,125.0,17
CDNA,2,"Growth, Base / Near-High",Caredx Inc,Healthcare,Diagnostics & Research,USA,2.59B,"1,211,759",50.03,4.6172296622026785,90.73,34.41,-6.782187441773802,1.07,1130000.0,2.54,20.39,96.92,1412.42,100.15,0.91,6.29,119.91,194.64,271.97,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.5, 'sma50': 20.4, 'sma200': 96.9}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.6%', 'tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · tight pullback -7% from high · holding above 20-day MA'}",False,,103.0,96
CHRD,2,"Growth, Base / Near-High",Chord Energy Corp,Energy,Oil & Gas E&P,USA,8.18B,"635,609",149.49,2.983477155662586,268.81,19.23,-2.294117647058813,0.8,794590.0,3.21,10.84,22.97,237.05,98.17,-6.11,7.92,11.5,25.59,45.53,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.2, 'sma50': 10.8, 'sma200': 23.0}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.0%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.0% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,94.0,30
CIB,2,"Growth, Base / Near-High",Grupo Cibest SA ADR,Financial,Banks - Regional,Colombia,11.14B,"512,368",100.04,3.198720511795282,-22.31,7.13,-1.7481830681594812,1.43,357850.0,2.75,11.98,33.86,82.32,19.48,8.93,11.17,35.77,44.84,90.82,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.8, 'sma50': 12.0, 'sma200': 33.9}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.2%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.2% · holding above 20-day MA'}",False,,89.0,64
CNQ,2,"Growth, Base / Near-High",Canadian Natural Resources Ltd,Energy,Oil & Gas E&P,Canada,105.86B,"5,252,865",51.35,2.4148003894839336,43.68,18.88,-1.7036753445635489,0.66,7940000.0,2.69,10.61,20.27,84.04,79.05,-2.79,8.68,14.59,12.31,66.24,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.7, 'sma50': 10.6, 'sma200': 20.3}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 2.4%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.4% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,102.0,35
COP,2,"Growth, Base / Near-High",Conoco Phillips,Energy,Oil & Gas E&P,USA,164.02B,"5,549,943",136.53,2.2266168607632024,1.21,9.47,-0.7271140841998092,0.78,7090000.0,3.46,12.46,20.6,106.84,87.14,-1.69,10.97,16.9,19.61,48.63,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.5, 'sma50': 12.5, 'sma200': 20.6}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 2.2%', 'volume dry-up RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.2% · volume dry-up RVol 0.8x · holding above 20-day MA'}",False,,106.0,31
