Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score
VIK,2,"Growth, IPO",Viking Holdings Ltd,Consumer Cyclical,Travel Services,Bermuda,35.45B,79.53,4.363133408776562,697.07,21.89,-8.586206896551719,0.57,2820000.0,0.66,5.03,18.52,179.27,46.16,1.26,15.97,15.09,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.7, 'sma50': 5.0, 'sma200': 18.5}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.4%', 'volume dry-up RVol 0.6x', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.4% · volume dry-up RVol 0.6x · tight pullback -9% from high · holding above 20-day MA'}",False,,106.0
AAOI,1,Growth,Applied Optoelectronics Inc,Technology,Communication Equipment,USA,10.84B,137.26,11.875273204138132,84.71,82.75,-20.84654864194684,0.64,10760000.0,0.86,28.6,178.47,98.89,64.31,4.46,39.76,267.1,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.9, 'sma50': 28.6, 'sma200': 178.5}","{'vcp_possible': True, 'confidence': 55, 'signals': ['volume dry-up RVol 0.6x', 'moderate pullback -21% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.6x · moderate pullback -21% from high · holding above 20-day MA'}",False,,94.0
ADEA,1,Growth,Adeia Inc,Technology,Software - Application,USA,3.35B,30.23,3.1094938802514056,71.9,17.91,-1.5309446254071601,0.87,1150000.0,9.17,25.11,70.45,105.74,95.74,1.82,24.97,64.12,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.2, 'sma50': 25.1, 'sma200': 70.5}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.1%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.1% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,82.0
ADI,1,Growth,Analog Devices Inc,Technology,Semiconductors,USA,187.11B,383.26,2.9536085164118355,74.58,25.91,-6.148835614761127,0.96,3980000.0,7.23,12.74,37.48,115.34,89.73,-1.05,24.66,26.14,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.2, 'sma50': 12.7, 'sma200': 37.5}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 3.0%', 'below-avg volume RVol 1.0x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.0% · below-avg volume RVol 1.0x · tight pullback -6% from high · holding above 20-day MA'}",False,,98.0
ADTN,1,Growth,ADTRAN Holdings Inc,Technology,Communication Equipment,USA,1.30B,16.16,4.3316831683168315,90.84,17.46,-10.172317954419107,1.13,1820000.0,5.53,28.43,62.54,96.74,94.65,-0.13,24.98,68.68,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.5, 'sma50': 28.4, 'sma200': 62.5}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.3%', 'tight pullback -10% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · tight pullback -10% from high · holding above 20-day MA'}",False,,74.0
AEVA,1,Growth,Aeva Technologies Inc,Technology,Software - Infrastructure,USA,982.61M,15.61,8.199871877001923,5.62,99.44,-59.7680412371134,0.6,1610000.0,7.89,8.8,1.87,37.22,61.43,2.02,22.29,8.78,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 7.9, 'sma50': 8.8, 'sma200': 1.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,15.0
AHCO,1,52 Week High,AdaptHealth Corp,Healthcare,Medical Devices,USA,1.82B,13.38,3.3632286995515694,-185.69,-0.49,0.6015037593984918,0.72,1400000.0,7.53,21.12,34.45,-319.32,79.81,2.63,19.46,33.0,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.5, 'sma50': 21.1, 'sma200': 34.5}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.4%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.4% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,57.0
AHR,1,IPO,American Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,9.76B,50.32,2.8418124006359298,257.87,9.15,-7.956831900493877,0.63,2980000.0,2.73,-0.11,9.33,129.22,94.55,17.88,6.77,10.13,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': False, 'sma20': 2.7, 'sma50': -0.1, 'sma200': 9.3}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 2.8%', 'volume dry-up RVol 0.6x', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.8% · volume dry-up RVol 0.6x · tight pullback -8% from high · holding above 20-day MA'}",False,,84.0
AKAN,1,Power Move,Akanda Corp,Healthcare,Drug Manufacturers - Specialty & Generic,United Kingdom,9.35M,"7,274,946",16.9811320754717,99.69,-70.99,-91.63237967658597,5.3,1370000.0,220.35,290.9,-52.3,88.39,0.69,0.0,553.77,152.38,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 220.3, 'sma50': 290.9, 'sma200': -52.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,9.0
ALGM,1,Growth,Allegro Microsystems Inc,Technology,Semiconductors,USA,7.62B,41.12,4.523346303501946,79.04,8.67,-9.407358448997583,1.01,2370000.0,7.9,15.49,28.99,219.57,73.89,-0.49,36.52,25.9,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.9, 'sma50': 15.5, 'sma200': 29.0}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.5%', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.5% · tight pullback -9% from high · holding above 20-day MA'}",False,,91.0
ALHC,1,Growth,Alignment Healthcare Inc,Healthcare,Healthcare Plans,USA,4.47B,21.90,3.9726027397260277,99.39,46.06,-8.253037285295362,1.37,3080000.0,6.33,13.1,21.35,66.17,93.33,8.94,31.77,4.48,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.3, 'sma50': 13.1, 'sma200': 21.4}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 4.0%', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 4.0% · tight pullback -8% from high · holding above 20-day MA'}",False,,88.0
AMD,1,Growth,Advanced Micro Devices Inc,Technology,Semiconductors,USA,526.94B,323.21,4.65022740633025,163.27,34.34,-8.436499617552917,1.12,38390000.0,22.5,42.72,55.07,210.61,68.57,2.55,60.01,28.24,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 22.5, 'sma50': 42.7, 'sma200': 55.1}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.7%', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.7% · tight pullback -8% from high · holding above 20-day MA'}",False,,109.0
AMSC,1,Growth,American Superconductor Corp,Industrials,Specialty Industrial Machinery,USA,2.26B,47.50,7.073684210526316,3676.54,40.98,-32.61455525606468,1.44,1220000.0,20.88,36.19,14.03,3989.7,70.42,0.71,40.87,47.65,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 20.9, 'sma50': 36.2, 'sma200': 14.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,49.0
ANET,1,Growth,Arista Networks Inc,Technology,Computer Hardware,USA,208.13B,165.29,4.101881541533063,22.98,28.6,-8.070077864293667,0.97,7650000.0,7.92,17.31,20.99,20.17,70.22,0.33,36.86,12.68,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.9, 'sma50': 17.3, 'sma200': 21.0}","{'vcp_possible': True, 'confidence': 70, 'signals': ['moderate tightness ATR 4.1%', 'below-avg volume RVol 1.0x', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.1% · below-avg volume RVol 1.0x · tight pullback -8% from high · holding above 20-day MA'}",False,,92.0
ARM,1,IPO,Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,210.97B,198.65,6.644852756103699,-2.03,26.45,-16.421238640188484,1.72,7430000.0,16.71,37.0,41.49,-11.91,7.34,0.48,37.83,72.92,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.7, 'sma50': 37.0, 'sma200': 41.5}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -16% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -16% from high · holding above 20-day MA'}",False,,82.0
ARWR,1,Growth,Arrowhead Pharmaceuticals Inc,Healthcare,Biotechnology,USA,9.82B,70.13,4.748324540139741,130.44,43539.24,-8.63731109953102,0.59,2690000.0,3.91,10.95,46.84,115.8,80.96,1.58,21.37,4.81,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.9, 'sma50': 10.9, 'sma200': 46.8}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.7%', 'volume dry-up RVol 0.6x', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.7% · volume dry-up RVol 0.6x · tight pullback -9% from high · holding above 20-day MA'}",False,,84.0
AUPH,1,Growth,Aurinia Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,2.13B,16.04,3.3665835411471328,5205.15,20.38,-4.976303317535546,0.82,1050000.0,0.85,7.05,17.19,15628.87,57.29,5.78,12.4,10.09,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.8, 'sma50': 7.0, 'sma200': 17.2}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 3.4%', 'below-avg volume RVol 0.8x', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.4% · below-avg volume RVol 0.8x · tight pullback -5% from high · holding above 20-day MA'}",False,,89.0
AVGO,1,Growth,Broadcom Inc,Technology,Semiconductors,USA,1893.06B,399.83,3.3114073481229522,145.7,25.22,-6.866832824765323,0.99,25600000.0,6.47,16.03,18.27,32.13,78.24,0.79,32.98,20.14,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.5, 'sma50': 16.0, 'sma200': 18.3}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 3.3%', 'below-avg volume RVol 1.0x', 'tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.3% · below-avg volume RVol 1.0x · tight pullback -7% from high · holding above 20-day MA'}",False,,100.0
AXGN,1,52 Week High,Axogen Inc,Healthcare,Medical Devices,USA,2.18B,41.99,5.35841867111217,-46.89,20.21,4.9881235154394465,2.62,1030000.0,18.2,25.86,65.59,-3081.91,86.69,8.04,34.24,21.39,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 18.2, 'sma50': 25.9, 'sma200': 65.6}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.4%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.4% · holding above 20-day MA'}",False,,69.0
BEN,1,52 Week High,Franklin Resources Inc,Financial,Asset Management,USA,15.34B,29.46,2.9871011541072643,66.56,2.05,4.010732947323814,2.02,5640000.0,13.61,14.88,19.81,61.43,48.21,3.28,29.49,15.53,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 13.6, 'sma50': 14.9, 'sma200': 19.8}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.0%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.0% · holding above 20-day MA'}",False,,89.0
BIRK,1,IPO,Birkenstock Holding Plc,Consumer Cyclical,Footwear & Accessories,United Kingdom,7.19B,39.09,4.348938347403427,81.39,19.35,-34.30252100840335,0.74,2360000.0,2.33,2.37,-8.68,179.97,39.38,-1.31,14.33,1.82,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 2.3, 'sma50': 2.4, 'sma200': -8.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,-2.0
BTSG,1,IPO,BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,9.17B,47.49,3.390187407875342,893.58,14.59,-3.02225852562793,0.76,2480000.0,3.65,10.13,39.83,369.91,76.97,0.96,12.19,21.61,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.6, 'sma50': 10.1, 'sma200': 39.8}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.4%', 'volume dry-up RVol 0.8x', 'tight pullback -3% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.4% · volume dry-up RVol 0.8x · tight pullback -3% from high · holding above 20-day MA'}",False,,86.0
CART,1,IPO,Maplebear Inc,Consumer Cyclical,Internet Retail,USA,10.00B,42.23,3.9071749940800378,-2.27,10.78,-21.065420560747672,0.43,4500000.0,2.91,9.13,1.97,-43.98,68.22,-10.79,18.23,11.25,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 2.9, 'sma50': 9.1, 'sma200': 2.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,17.0
CAVA,1,IPO,Cava Group Inc,Consumer Cyclical,Restaurants,USA,10.60B,91.04,4.514499121265378,-51.61,22.41,-10.305418719211811,0.92,3320000.0,2.59,9.61,31.34,-93.71,86.99,14.21,20.71,46.06,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.6, 'sma50': 9.6, 'sma200': 31.3}","{'vcp_possible': True, 'confidence': 70, 'signals': ['moderate tightness ATR 4.5%', 'below-avg volume RVol 0.9x', 'tight pullback -10% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.5% · below-avg volume RVol 0.9x · tight pullback -10% from high · holding above 20-day MA'}",False,,82.0
CLS,1,Growth,Celestica Inc,Technology,Electronic Components,Canada,41.57B,361.54,6.475078829451789,94.61,28.46,-14.580035440047245,2.3,2420000.0,1.03,16.74,30.26,78.46,72.31,4.65,29.02,8.52,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.0, 'sma50': 16.7, 'sma200': 30.3}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -15% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -15% from high · holding above 20-day MA'}",False,,91.0
CODI,1,Growth,Compass Diversified Holdings,Industrials,Conglomerates,USA,887.79M,11.80,4.23728813559322,6.75,4.79,-33.220147142048674,0.4,1290000.0,14.35,43.95,70.94,61.02,73.62,9.86,76.65,71.76,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.3, 'sma50': 44.0, 'sma200': 70.9}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 4.2%', 'volume dry-up RVol 0.4x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.2% · volume dry-up RVol 0.4x · holding above 20-day MA'}",False,,80.0
COLB,1,Growth,Columbia Banking System Inc,Financial,Banks - Regional,USA,8.59B,29.62,2.5658338960162053,5.8,15.07,-9.418960244648321,0.8,2950000.0,2.45,4.11,8.25,59.36,100.75,1.64,10.94,2.28,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.5, 'sma50': 4.1, 'sma200': 8.2}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 2.6%', 'below-avg volume RVol 0.8x', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.6% · below-avg volume RVol 0.8x · tight pullback -9% from high · holding above 20-day MA'}",False,,80.0
CORZ,1,IPO,Core Scientific Inc,Technology,Software - Infrastructure,USA,6.32B,20.02,5.594405594405595,0.0,-37.53,-15.27719001269573,1.2,12400000.0,7.07,15.43,20.13,167.94,0.0,15.58,32.85,0.4,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.1, 'sma50': 15.4, 'sma200': 20.1}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 5.6%', 'tight pullback -15% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.6% · tight pullback -15% from high · holding above 20-day MA'}",False,,98.0
CRDO,1,Growth,Credo Technology Group Holding Ltd,Technology,Semiconductors,Cayman Islands,30.60B,165.92,7.2806171648987466,6897.08,226.12,-22.394761459307777,0.83,7590000.0,14.65,33.14,22.23,408.64,76.15,4.89,74.21,28.05,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 14.7, 'sma50': 33.1, 'sma200': 22.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,52.0
CRWV,1,IPO,CoreWeave Inc,Technology,Software - Infrastructure,USA,55.48B,105.53,7.722922391736947,-22.6,167.88,-43.5668449197861,1.02,27250000.0,1.96,15.47,4.77,-417.82,41.61,12.97,41.06,-3.06,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 2.0, 'sma50': 15.5, 'sma200': 4.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,38.0
CSTM,1,Growth,Constellium SE,Basic Materials,Aluminum,France,4.24B,31.08,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,14.0
CTRE,1,Growth,CareTrust REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,8.86B,39.71,2.4175270712666834,98.53,60.84,-4.817833173537867,0.87,2740000.0,2.82,1.56,9.83,74.19,105.65,4.5,6.95,9.88,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.8, 'sma50': 1.6, 'sma200': 9.8}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 2.4%', 'below-avg volume RVol 0.9x', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.4% · below-avg volume RVol 0.9x · tight pullback -5% from high · holding above 20-day MA'}",False,,81.0
CTRI,1,IPO,Centuri Holdings Inc,Utilities,Utilities - Regulated Gas,USA,3.58B,35.46,3.2148900169204735,432.19,13.1,-0.7834359261331914,0.88,1350000.0,8.14,13.45,41.29,173.8,91.21,17.66,20.69,24.51,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.1, 'sma50': 13.4, 'sma200': 41.3}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.2%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.2% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,92.0
CVLT,1,Power Move,Commvault Systems Inc,Technology,Software - Application,USA,4.31B,"1,865,914",,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,14.0
CXW,1,Growth,CoreCivic Inc,Industrials,Security & Protection Services,USA,2.03B,20.57,3.0140982012639763,74.84,12.72,-12.616822429906538,0.43,1160000.0,2.16,7.35,6.64,47.51,88.07,-4.83,5.81,10.24,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 2.2, 'sma50': 7.3, 'sma200': 6.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,18.0
DELL,1,Growth,Dell Technologies Inc,Technology,Computer Hardware,USA,134.48B,205.93,4.525809741174185,39.59,19.12,-7.029345372460494,0.51,8600000.0,7.65,25.24,46.53,56.74,39.9,5.6,19.86,79.6,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.7, 'sma50': 25.2, 'sma200': 46.5}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.5%', 'volume dry-up RVol 0.5x', 'tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.5% · volume dry-up RVol 0.5x · tight pullback -7% from high · holding above 20-day MA'}",False,,99.0
DTE,1,Growth,DTE Energy Co,Utilities,Utilities - Regulated Electric,USA,30.91B,148.58,1.6758648539507335,3.95,23.8,-3.912565478885066,0.9,1350000.0,0.9,1.23,6.97,26.02,78.37,-1.69,2.84,8.71,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.9, 'sma50': 1.2, 'sma200': 7.0}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 1.7%', 'below-avg volume RVol 0.9x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 1.7% · below-avg volume RVol 0.9x · tight pullback -4% from high · holding above 20-day MA'}",False,,80.0
