Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score
BF-B,1,10% Change,Brown-Forman Corp,Consumer Defensive,Beverages - Wineries & Distilleries,USA,11.88B,4.7785547785547795,-17.78,-2.61,-28.855721393034827,5.54,5430000.0,4.05,-4.65,-7.81,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 4.0, 'sma50': -4.7, 'sma200': -7.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-4.7%), Stage 4 (Downtrend)",12.0
BTSG,1,IPO,BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,8.29B,5.089890263833762,893.58,14.59,-6.053959201579307,1.14,2390000.0,2.81,6.08,36.45,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 2.8, 'sma50': 6.1, 'sma200': 36.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,41.0
BW,1,Growth,Babcock & Wilcox Enterprises Inc,Industrials,Specialty Industrial Machinery,USA,1.96B,10.926694329183956,38.81,-11.44,-10.960591133004915,0.63,4130000.0,11.12,33.64,177.55,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 11.1, 'sma50': 33.6, 'sma200': 177.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,15.0
CAR,1,10% Change,Avis Budget Group Inc,Industrials,Rental & Leasing Services,USA,4.92B,5.588193150881214,51.2,-1.16,-34.41097692777595,5.04,679730.0,35.31,26.84,-1.27,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 35.3, 'sma50': 26.8, 'sma200': -1.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"-34% from 52w high, Stage 4 (Downtrend)",19.0
CGON,1,IPO,Cg Oncology Inc,Healthcare,Biotechnology,USA,5.63B,4.754762261886905,-80.13,254.7,-3.8644556596971746,0.6,1300000.0,5.15,15.23,63.93,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.2, 'sma50': 15.2, 'sma200': 63.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,14.0
CIEN,1,Growth,CIENA Corp,Technology,Communication Equipment,USA,54.86B,7.55689579628341,193.36,26.54,-13.179977175591306,1.1,3350000.0,7.46,24.55,106.92,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 7.5, 'sma50': 24.6, 'sma200': 106.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,50.0
CNXC,1,10% Change,Concentrix Corp,Technology,Information Technology Services,USA,1.70B,9.415584415584416,-635.89,3.81,-58.00000000000001,1.68,1440000.0,-12.48,-20.61,-37.41,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': -12.5, 'sma50': -20.6, 'sma200': -37.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-20.6%), -58% from 52w high, Stage 4 (Downtrend)",-15.0
CRGY,1,52 Week High,Crescent Energy Co,Energy,Oil & Gas E&P,USA,4.48B,4.099560761346998,177.61,22.14,0.6632277081798144,1.02,7670000.0,12.23,28.16,46.07,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 12.2, 'sma50': 28.2, 'sma200': 46.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,35.0
CRWV,1,IPO,CoreWeave Inc,Technology,Software - Infrastructure,USA,42.29B,7.9428216283405835,-22.6,167.88,-56.978609625668454,0.72,25390000.0,0.76,-9.12,-24.83,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 0.8, 'sma50': -9.1, 'sma200': -24.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,-8.0
CXW,1,Growth,CoreCivic Inc,Industrials,Security & Protection Services,USA,1.93B,3.890853966649823,74.84,12.72,-15.930331350892102,0.84,1160000.0,5.01,5.71,1.95,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 5.0, 'sma50': 5.7, 'sma200': 1.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,12.0
DAR,1,52 Week High,Darling Ingredients Inc,Consumer Defensive,Packaged Foods,USA,9.35B,3.170566293658868,-77.29,7.35,-0.6401617250673897,0.8,2720000.0,6.8,17.2,54.34,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 6.8, 'sma50': 17.2, 'sma200': 54.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,14.0
DELL,1,Growth,Dell Technologies Inc,Technology,Computer Hardware,USA,113.54B,4.64679786144921,39.59,19.12,-4.8901871686681915,1.31,8400000.0,13.41,32.17,32.24,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 13.4, 'sma50': 32.2, 'sma200': 32.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,43.0
ECVT,1,52 Week High,Ecovyst Inc,Basic Materials,Specialty Chemicals,USA,1.44B,3.3846153846153846,-995.17,8.81,-0.7633587786259555,1.03,1750000.0,11.11,14.42,37.77,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 11.1, 'sma50': 14.4, 'sma200': 37.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,10.0
EHAB,1,52 Week High,Enhabit Inc,Healthcare,Medical Care Facilities,USA,692.88M,0.8784773060029283,97.14,2.44,-0.14619883040934978,0.48,1280000.0,0.29,11.99,46.88,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 0.3, 'sma50': 12.0, 'sma200': 46.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,17.0
EQT,1,Growth,EQT Corp,Energy,Oil & Gas E&P,USA,41.74B,2.976368531259348,694.17,59.96,-1.6620091189880837,0.68,10110000.0,5.0,13.05,19.76,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.0, 'sma50': 13.1, 'sma200': 19.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,42.0
FIVE,1,Growth,Five Below Inc,Consumer Cyclical,Specialty Retail,USA,12.53B,4.030160059967371,41.13,22.9,-4.50947368421053,1.08,1110000.0,2.26,7.96,36.15,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 2.3, 'sma50': 8.0, 'sma200': 36.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,35.0
GEV,1,IPO,GE Vernova Inc,Industrials,Specialty Industrial Machinery,USA,235.33B,4.701530144768188,220.77,8.92,-7.935637613614799,1.07,2800000.0,2.46,9.7,34.59,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 2.5, 'sma50': 9.7, 'sma200': 34.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,57.0
GLNG,1,Growth,Golar Lng,Energy,Oil & Gas Midstream,Bermuda,5.66B,3.514613392526822,33.78,51.14,-1.5300546448087315,2.13,1850000.0,12.91,21.76,31.77,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 12.9, 'sma50': 21.8, 'sma200': 31.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,37.0
GPRE,1,52 Week High,Green Plains Inc,Basic Materials,Chemicals,USA,1.15B,5.575757575757576,-45.01,-14.44,-1.7857142857142905,0.85,1540000.0,6.01,18.46,60.15,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 6.0, 'sma50': 18.5, 'sma200': 60.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,5.0
GRAL,1,IPO,GRAIL Inc,Healthcare,Diagnostics & Research,USA,2.14B,9.33665644171779,82.74,17.18,-56.109054190508246,0.48,1270000.0,5.8,-31.0,-20.87,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 5.8, 'sma50': -31.0, 'sma200': -20.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,-4.0
KALV,1,10% Change,KalVista Pharmaceuticals Inc,Healthcare,Biotechnology,USA,957.85M,5.963060686015831,-13.14,0.0,-0.2631578947368429,2.39,994960.0,12.63,18.71,33.92,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 12.6, 'sma50': 18.7, 'sma200': 33.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,20.0
KC,1,Growth,Kingsoft Cloud Holdings Ltd ADR,Technology,Software - Application,China,4.26B,6.458333333333334,55.58,23.05,-19.05564924114671,0.88,1520000.0,6.99,8.28,8.85,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 7.0, 'sma50': 8.3, 'sma200': 8.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,31.0
KGS,1,IPO,Kodiak Gas Services Inc,Energy,Oil & Gas Equipment & Services,USA,5.04B,3.285665645216207,50.71,12.83,-2.2140835691693006,0.51,1540000.0,3.78,17.69,52.83,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 3.8, 'sma50': 17.7, 'sma200': 52.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,26.0
KOD,1,10% Change,Kodiak Sciences Inc,Healthcare,Biotechnology,USA,2.43B,7.494969818913481,-12.93,0.0,27.506598209904844,18.03,727580.0,58.86,58.61,135.14,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': False, 'sma20': 58.9, 'sma50': 58.6, 'sma200': 135.1}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,64.0
LAUR,1,Growth,Laureate Education Inc,Consumer Defensive,Education & Training Services,USA,5.05B,3.1629483196837063,-1.04,8.64,-6.5945660775521,0.97,1590000.0,5.54,3.77,18.97,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.5, 'sma50': 3.8, 'sma200': 19.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,16.0
LXU,1,Growth,"LSB Industries, Inc",Basic Materials,Chemicals,USA,1.21B,5.33175355450237,226.39,17.77,6.727364693980764,3.03,1030000.0,19.88,46.56,82.91,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 19.9, 'sma50': 46.6, 'sma200': 82.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,45.0
MRVL,1,Growth,Marvell Technology Inc,Technology,Semiconductors,USA,85.40B,4.565929565929565,405.16,42.09,-4.952807239466761,1.58,16399999.999999998,10.91,17.51,20.79,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 10.9, 'sma50': 17.5, 'sma200': 20.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,57.0
OLN,1,52 Week High,Olin Corp,Basic Materials,Chemicals,USA,3.25B,5.699300699300699,-141.44,3.68,0.8462623413258097,0.91,3200000.0,13.34,16.91,27.41,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 13.3, 'sma50': 16.9, 'sma200': 27.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,14.0
OLPX,1,Week 20%+ Gain,Olaplex Holdings Inc,Consumer Cyclical,Specialty Retail,USA,1.35B,7.46268656716418,-147.12,0.07,8.70740941049215,56.39,1860000.0,44.14,33.52,46.01,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': False, 'sma20': 44.1, 'sma50': 33.5, 'sma200': 46.0}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,55.0
OS,1,IPO,OneStream Inc,Technology,Software - Infrastructure,USA,6.00B,0.5035669324381032,78.77,22.99,-19.656102494942683,0.23,4300000.0,0.53,0.9,9.0,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 0.5, 'sma50': 0.9, 'sma200': 9.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,31.0
RSI,1,Growth,Rush Street Interactive Inc,Consumer Cyclical,Gambling,USA,4.98B,4.195804195804196,1215.47,22.76,-5.298013245033106,0.65,2069999.9999999998,3.15,12.69,16.2,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 3.1, 'sma50': 12.7, 'sma200': 16.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,36.0
RZLT,1,Week 20%+ Gain,Rezolute Inc,Healthcare,Biotechnology,USA,311.02M,9.846153846153847,24.34,0.0,-71.64048865619547,1.54,3610000.0,11.81,4.31,-44.05,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 11.8, 'sma50': 4.3, 'sma200': -44.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,-7.0
SNDX,1,Growth,Syndax Pharmaceuticals Inc,Healthcare,Biotechnology,USA,2.18B,4.615384615384615,11.63,628.88,-3.4779210629152013,0.97,1320000.0,5.74,13.45,47.59,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.7, 'sma50': 13.4, 'sma200': 47.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,18.0
SRPT,1,Week 20%+ Gain,Sarepta Therapeutics Inc,Healthcare,Biotechnology,USA,2.28B,6.411439114391143,-438.5,15.58,-70.86021505376344,2.63,2870000.0,24.22,15.24,9.81,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 24.2, 'sma50': 15.2, 'sma200': 9.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,39.0
STNG,1,Growth,Scorpio Tankers Inc,Energy,Oil & Gas Midstream,Monaco,3.83B,4.275470166418618,-45.85,-24.58,-9.700671960904096,1.01,1190000.0,0.99,7.69,31.34,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 1.0, 'sma50': 7.7, 'sma200': 31.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,21.0
SWMR,1,10% Change,Swarmer Inc,Industrials,Aerospace & Defense,USA,469.89M,46.90819940070825,0.0,0.0,-43.55781057810578,0.36,9610000.0,-3.9,-3.9,-3.9,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': -3.9, 'sma50': -3.9, 'sma200': -3.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-3.9%), RVol 0.4x < 1.5x, -44% from 52w high, Stage 4 (Downtrend)",-23.0
ULS,1,IPO,UL Solutions Inc,Industrials,Specialty Business Services,USA,16.84B,3.8447761194029852,-0.98,6.38,-8.917890157694398,1.25,1020000.0,0.0,7.52,11.26,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 0.0, 'sma50': 7.5, 'sma200': 11.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,29.0
VAL,1,52 Week High,Valaris Ltd,Energy,Oil & Gas Equipment & Services,Bermuda,7.06B,4.718461840298215,171.02,0.27,-0.24464233290928394,0.49,1610000.0,8.53,26.41,75.31,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 8.5, 'sma50': 26.4, 'sma200': 75.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,30.0
VIRT,1,Growth,Virtu Financial Inc,Financial,Capital Markets,USA,6.72B,2.9696132596685088,72.06,23.05,-5.090670745029502,0.52,1190000.0,5.42,9.67,13.44,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.4, 'sma50': 9.7, 'sma200': 13.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,28.0
WVE,1,10% Change,Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,1.17B,20.64516129032258,-54.8,-60.55,-71.46801656695811,15.31,3270000.0,-50.63,-52.75,-39.18,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': -50.6, 'sma50': -52.8, 'sma200': -39.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-52.8%), -71% from 52w high, Stage 4 (Downtrend)",0.0
YOU,1,52 Week High,Clear Secure Inc,Technology,Software - Application,USA,7.12B,4.662921348314607,-36.34,16.91,-5.150976909413851,1.85,1660000.0,10.37,33.92,54.35,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 10.4, 'sma50': 33.9, 'sma200': 54.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,26.0
YPF,1,52 Week High,YPF ADR,Energy,Oil & Gas Integrated,Argentina,17.18B,4.097985347985348,-132.96,-4.12,0.48309178743961567,2.18,1820000.0,13.17,15.27,29.53,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 13.2, 'sma50': 15.3, 'sma200': 29.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,37.0
