Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
AMG,3,"Growth, 52 Week High, Base / Near-High",Affiliated Managers Group Inc,Financial,Asset Management,USA,10.06B,"347,211",380.89,3.5049489353881698,108.91,12.26,-0.48595689092096883,1.1,316640.0,4.84,10.28,26.82,147.98,96.19,-3.05,10.53,30.86,21.66,83.95,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.8, 'sma50': 10.3, 'sma200': 26.8}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.5%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.5% · holding above 20-day MA'}",False,,93.0,65
AXTI,3,"10% Change, Week 20%+ Gain, Power Move",AXT Inc,Technology,Semiconductor Equipment & Materials,USA,4.49B,"17,521,813",68.67,14.97014708023882,104.66,45.81,-52.03269069572506,1.78,9870000.0,30.42,-10.59,45.9,208.68,64.92,8.07,21.28,-28.47,270.39,3476.56,"{'stage': 3, 'badge': '🔴 Stage 3', 'perfect': False, 'sma20': 30.4, 'sma50': -10.6, 'sma200': 45.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,49.0,99
CORZ,3,"10% Change, IPO, Power Move",Core Scientific Inc,Technology,Software - Infrastructure,USA,7.34B,"23,730,468",22.83,9.417433201927288,-973.13,26.37,-25.04924491135917,1.73,13740000.0,2.96,-8.72,15.7,-7868.82,119.32,10.3,6.53,12.19,26.9,80.47,"{'stage': 3, 'badge': '🔴 Stage 3', 'perfect': False, 'sma20': 3.0, 'sma50': -8.7, 'sma200': 15.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,27.0,60
CRWV,3,"10% Change, IPO, Power Move",CoreWeave Inc,Technology,Software - Infrastructure,USA,46.79B,"44,365,623",85.76,9.561567164179104,-21.73,129.93,-44.02088772845952,1.53,28980000.0,10.15,-8.22,-9.33,-76.43,45.43,7.2,4.91,-27.94,-7.97,-17.65,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 10.2, 'sma50': -8.2, 'sma200': -9.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,20.0,8
ECPG,3,"Growth, 52 Week High, Base / Near-High",Encore Capital Group Inc,Financial,Credit Services,USA,2.06B,"324,696",96.28,3.4794349813045287,371.37,33.57,-1.7751479289940808,0.94,344340.0,5.42,10.92,42.01,100.39,102.15,-3.99,6.26,15.58,74.42,167.67,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.4, 'sma50': 10.9, 'sma200': 42.0}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.5%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.5% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,99.0,81
ENVA,3,"Growth, 52 Week High, Base / Near-High",Enova International Inc,Financial,Credit Services,USA,6.44B,"247,487",258.57,3.7049928452643384,43.92,17.65,-0.8512596341884393,0.71,347760.0,8.85,23.13,59.37,39.92,96.67,1.85,9.94,51.27,56.55,157.13,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.8, 'sma50': 23.1, 'sma200': 59.4}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.7%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.7% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,89.0,85
ESTA,3,"Growth, 52 Week High, Base / Near-High",Establishment Labs Holdings Inc,Healthcare,Medical Devices,USA,2.73B,"850,517",92.80,4.127155172413794,52.13,34.86,-4.320032993092071,1.4,608930.0,1.59,9.54,30.96,36.41,104.66,14.45,3.98,32.14,36.17,124.48,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.6, 'sma50': 9.5, 'sma200': 31.0}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.1%', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.1% · tight pullback -4% from high · holding above 20-day MA'}",False,,104.0,76
INFQ,3,"10% Change, IPO, Power Move",Infleqtion Inc,Technology,Software - Infrastructure,USA,2.40B,"8,050,385",10.98,9.47176684881603,0.0,0.0,-60.07272727272728,0.49,16309999.999999998,9.0,-14.81,-21.68,-63925.0,15.82,-9.86,-10.8,-11.52,-18.67,8.28,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 9.0, 'sma50': -14.8, 'sma200': -21.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,3.0,13
PGY,3,"10% Change, Week 20%+ Gain, Power Move",Pagaya Technologies Ltd,Technology,Software - Infrastructure,USA,1.84B,"6,800,488",22.24,6.0701438848920874,139.1,17.79,-50.566792620582355,1.75,3890000.0,26.25,36.65,24.0,147.94,43.72,-10.75,24.99,56.14,14.67,-23.64,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 26.2, 'sma50': 36.6, 'sma200': 24.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,56.0,88
WT,3,"Growth, 52 Week High, Base / Near-High",WisdomTree Inc,Financial,Asset Management,USA,3.21B,"5,861,469",20.99,4.192472606002859,18.98,37.14,-1.1304757418747147,1.98,2970000.0,7.22,12.07,34.35,65.68,106.35,1.36,16.35,26.29,29.57,69.96,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.2, 'sma50': 12.1, 'sma200': 34.4}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.2%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.2% · holding above 20-day MA'}",False,,88.0,63
AAMI,2,"Growth, 52 Week High",Acadian Asset Management Inc,Financial,Asset Management,USA,3.20B,"581,522",89.78,3.920695032301181,17.83,23.66,1.6749527185422552,1.19,489330.0,9.34,15.63,50.99,170.37,96.89,-0.01,22.83,37.09,62.0,126.83,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.3, 'sma50': 15.6, 'sma200': 51.0}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.9%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.9% · holding above 20-day MA'}",False,,80.0,79
AAOI,2,"10% Change, Power Move",Applied Optoelectronics Inc,Technology,Communication Equipment,USA,8.84B,"11,951,025",110.21,13.710189637963888,82.92,64.32,-52.83519493302521,1.01,11790000.0,3.87,-22.46,21.86,-2.56,71.93,4.96,-8.88,-39.94,152.72,411.89,"{'stage': 3, 'badge': '🔴 Stage 3', 'perfect': False, 'sma20': 3.9, 'sma50': -22.5, 'sma200': 21.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-22.5%), RVol 1.0x < 1.5x, -53% from 52w high, Stage 3 (Distribution)",31.0,93
AEHR,2,"10% Change, Power Move",Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,2.99B,"2,363,318",91.71,13.019299967288193,-81.5,-15.21,-27.570683936187024,0.93,2550000.0,16.62,0.48,71.7,143.11,70.18,4.62,31.09,-1.46,257.68,444.6,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.6, 'sma50': 0.5, 'sma200': 71.7}","{'vcp_possible': False, 'confidence': 40, 'signals': ['below-avg volume RVol 0.9x', 'moderate pullback -28% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · moderate pullback -28% from high · holding above 20-day MA'}",True,RVol 0.9x < 1.5x,85.0,95
AFL,2,"Growth, Base / Near-High",Aflac Inc,Financial,Insurance - Life,USA,64.49B,"1,963,293",126.71,1.6573277562938995,37.42,7.25,-2.6954384887114102,0.82,2400000.0,1.84,5.74,11.73,3634.91,58.66,-1.78,4.82,12.25,14.2,29.18,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.8, 'sma50': 5.7, 'sma200': 11.7}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 1.7%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 1.7% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,107.0,38
AIR,2,"Growth, Base / Near-High",AAR Corp,Industrials,Aerospace & Defense,USA,5.71B,"357,819",143.06,4.557528309800084,1317.49,18.97,-2.5144804088585992,0.79,451830.0,5.54,10.49,33.14,34.05,101.46,4.43,2.11,29.64,35.08,96.0,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.5, 'sma50': 10.5, 'sma200': 33.1}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 4.6%', 'volume dry-up RVol 0.8x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · volume dry-up RVol 0.8x · holding above 20-day MA'}",False,,99.0,71
AIRJ,2,"10% Change, Power Move",AirJoule Technologies Corp,Industrials,Building Products & Equipment,USA,367.79M,"2,366,880",5.08,9.251968503937007,-227.99,0.0,-24.74074074074074,1.55,1530000.0,20.39,12.25,31.96,-384.84,22.19,23.91,5.07,61.78,57.76,27.64,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 20.4, 'sma50': 12.2, 'sma200': 32.0}","{'vcp_possible': False, 'confidence': 25, 'signals': ['moderate pullback -25% from high', 'holding above 20-day MA'], 'reason': 'moderate pullback -25% from high · holding above 20-day MA'}",False,,73.0,89
ALIT,2,"10% Change, Power Move",Alight Inc,Technology,Software - Application,USA,527.30M,"562,369",19.63,9.7809475292919,-6679.57,-3.15,-81.3047619047619,0.45,1250000.0,-0.72,19.36,-26.31,-13.37,86.84,-8.02,37.66,25.53,-35.85,-80.75,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': -0.7, 'sma50': 19.4, 'sma200': -26.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"RVol 0.5x < 1.5x, -81% from 52w high, Stage 4 (Downtrend)",-15.0,6
ALM,2,"10% Change, Power Move",Almonty Industries Inc,Basic Materials,Other Industrial Metals & Mining,USA,3.56B,"11,498,059",12.56,10.828025477707007,-178.06,74.53,-48.545678000819336,2.03,5670000.0,-8.91,-22.76,-9.49,89.47,41.72,25.29,-20.05,-39.03,11.25,234.04,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': -8.9, 'sma50': -22.8, 'sma200': -9.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-22.8%), -49% from 52w high, Stage 4 (Downtrend)",27.0,74
ALOY,2,"10% Change, Power Move",REalloys Inc,Basic Materials,Other Industrial Metals & Mining,USA,679.57M,"3,992,182",9.88,12.753036437246962,-190.28,1.82,-63.27137546468401,1.51,2640000.0,3.01,-17.84,-8.72,-746.7,4.64,64.82,-25.6,0.3,-11.83,39.55,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 3.0, 'sma50': -17.8, 'sma200': -8.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-17.8%), -63% from 52w high, Stage 4 (Downtrend)",3.0,25
ANET,2,"Growth, Base / Near-High",Arista Networks Inc,Technology,Computer Hardware,USA,232.81B,"8,325,023",184.89,5.6574179241711295,22.96,30.57,-2.5971973448530195,0.86,9660000.0,5.77,10.4,26.57,26.22,72.21,1.0,15.56,7.06,30.44,57.26,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.8, 'sma50': 10.4, 'sma200': 26.6}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 5.7%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.7% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,85.0,53
ARW,2,"Growth, Base / Near-High",Arrow Electronics Inc,Technology,Electronics & Computer Distribution,USA,11.09B,"568,165",216.81,3.6852543701858775,92.31,20.49,-8.646188850967008,0.84,676560.0,3.91,0.59,37.24,200.42,101.85,-4.13,9.79,17.5,63.64,89.09,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.9, 'sma50': 0.6, 'sma200': 37.2}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 3.7%', 'below-avg volume RVol 0.8x', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.7% · below-avg volume RVol 0.8x · tight pullback -9% from high · holding above 20-day MA'}",False,,104.0,73
BAND,2,"10% Change, Power Move",Bandwidth Inc,Technology,Software - Infrastructure,USA,1.40B,"1,183,035",43.47,13.595583160800553,119.27,9.25,-45.03034901365706,0.82,1440000.0,-30.06,-28.88,46.9,56.67,72.48,0.38,-29.43,-3.1,211.17,223.2,"{'stage': 3, 'badge': '🔴 Stage 3', 'perfect': False, 'sma20': -30.1, 'sma50': -28.9, 'sma200': 46.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-28.9%), RVol 0.8x < 1.5x, -45% from 52w high, Stage 3 (Distribution)",16.0,90
BAP,2,"Growth, Base / Near-High",Credicorp Ltd,Financial,Banks - Regional,Peru,31.48B,"270,021",395.79,3.057176785669168,34.04,22.61,-4.222727712709318,0.6,447730.0,1.11,6.15,21.82,26.73,74.25,-0.81,1.17,22.93,10.92,67.35,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.1, 'sma50': 6.2, 'sma200': 21.8}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.1%', 'volume dry-up RVol 0.6x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.1% · volume dry-up RVol 0.6x · tight pullback -4% from high · holding above 20-day MA'}",False,,90.0,59
BFLY,2,"10% Change, Power Move",Butterfly Network Inc,Healthcare,Medical Devices,USA,2.15B,"12,870,364",8.22,8.880778588807784,-5.15,28.14,-15.170278637770885,1.63,7910000.0,12.71,24.66,87.46,11.49,51.5,11.32,7.03,52.22,107.58,487.14,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.7, 'sma50': 24.7, 'sma200': 87.5}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -15% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -15% from high · holding above 20-day MA'}",False,,86.0,95
BLLN,2,"Growth, Base / Near-High",Billiontoone Inc,Healthcare,Diagnostics & Research,USA,6.32B,"843,207",137.32,5.396154966501602,168.38,98.49,-2.0611939234006282,1.13,748410.0,6.39,21.16,44.75,479.93,18.03,4.53,14.1,77.21,66.43,0.0,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.4, 'sma50': 21.2, 'sma200': 44.8}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.4%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.4% · holding above 20-day MA'}",False,,89.0,92
BLZE,2,"10% Change, Power Move",Backblaze Inc,Technology,Software - Infrastructure,USA,935.40M,"4,359,556",15.59,8.53110968569596,61.29,13.32,-14.575342465753426,1.24,3530000.0,9.6,34.02,129.2,39.88,48.75,-4.07,-0.19,250.34,242.64,218.81,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.6, 'sma50': 34.0, 'sma200': 129.2}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -15% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -15% from high · holding above 20-day MA'}",True,RVol 1.2x < 1.5x,69.0,99
BTQ,2,"10% Change, Power Move",BTQ Technologies Corp,Technology,Software - Infrastructure,Canada,543.02M,"1,173,122",3.83,10.182767624020887,-481.89,-92.81,-76.0625,0.33,3590000.0,8.62,-10.03,-16.2,-813.27,14.58,3.16,-20.54,32.99,14.5,-20.21,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 8.6, 'sma50': -10.0, 'sma200': -16.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-10.0%), RVol 0.3x < 1.5x, -76% from 52w high, Stage 4 (Downtrend)",-10.0,29
CBRS,2,"10% Change, Power Move",Cerebras Systems Inc,Technology,Semiconductors,USA,60.98B,"4,882,828",219.97,11.69704959767241,150.72,86.88,-43.063105037014026,0.65,7550000.0,12.67,4.03,0.37,44.27,4.93,48.1,7.38,0.0,0.0,0.0,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 12.7, 'sma50': 4.0, 'sma200': 0.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,59.0,19
CDNA,2,"Growth, 52 Week High",Caredx Inc,Healthcare,Diagnostics & Research,USA,2.48B,"2,927,240",47.85,5.308254963427377,90.73,34.41,6.319157445673906,3.13,934020.0,35.24,65.73,126.56,1412.42,97.78,-1.52,63.93,122.56,132.85,291.57,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 35.2, 'sma50': 65.7, 'sma200': 126.6}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.3%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.3% · holding above 20-day MA'}",False,,99.0,97
