Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
XMTR,3,"Growth, 52 Week High, Week 20%+ Gain",Xometry Inc,Industrials,Industrial Distribution,USA,4.47B,86.19,5.731523378582202,-3.32,29.1,2.5070764253942723,1.16,1050000.0,49.32,80.25,63.18,66.12,99.76,3.97,97.23,35.5,29.82,182.04,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 49.3, 'sma50': 80.2, 'sma200': 63.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,51.0,56
AAOI,2,"52 Week High, Power Move",Applied Optoelectronics Inc,Technology,Communication Equipment,USA,17.90B,223.10,10.564769161810847,82.92,64.32,7.256005807496857,1.54,11810000.0,35.27,69.47,288.38,-2.56,60.87,-3.31,52.4,360.95,777.66,999.56,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 35.3, 'sma50': 69.5, 'sma200': 288.4}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,89.0,95
AAON,2,"Growth, Week 20%+ Gain",AAON Inc,Industrials,Building Products & Equipment,USA,11.09B,135.37,6.92176996380291,-25.82,28.27,-9.14765100671141,1.49,1020000.0,29.49,45.03,48.74,36.23,92.2,-0.18,44.3,31.79,27.96,27.77,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 29.5, 'sma50': 45.0, 'sma200': 48.7}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -9% from high · holding above 20-day MA'}",False,,82.0,25
ADI,2,"Growth, 52 Week High",Analog Devices Inc,Technology,Semiconductors,USA,211.09B,432.39,2.738268692615463,74.58,25.91,2.248381345150663,0.91,3790000.0,8.79,22.52,49.97,115.34,89.68,-0.98,24.04,28.31,86.38,90.75,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.8, 'sma50': 22.5, 'sma200': 50.0}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 2.7%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.7% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,106.0,47
AHR,2,"Growth, IPO",American Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,10.05B,51.61,2.809533036233288,318.17,12.22,-5.597219681726728,0.87,2460000.0,2.74,3.37,10.42,390.78,96.77,21.86,5.71,0.16,4.6,49.03,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.7, 'sma50': 3.4, 'sma200': 10.4}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 2.8%', 'below-avg volume RVol 0.9x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.8% · below-avg volume RVol 0.9x · tight pullback -6% from high · holding above 20-day MA'}",False,,112.0,16
ALAB,2,"Growth, IPO",Astera Labs Inc,Technology,Semiconductors,USA,38.41B,224.09,6.970413673077782,533.56,104.18,-14.762267021681241,1.23,5200000.0,13.36,45.33,34.58,148.21,68.23,0.73,31.35,55.93,28.98,155.34,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 13.4, 'sma50': 45.3, 'sma200': 34.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,61.0,55
ALMU,2,"10% Change, Power Move",Aeluma Inc,Technology,Semiconductors,USA,566.91M,"2,684,394",10.765322324547476,70.84,92.49,1.7414623113954253,2.04,1320000.0,40.78,82.5,82.44,56.24,23.12,5.03,120.83,87.55,104.75,160.03,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 40.8, 'sma50': 82.5, 'sma200': 82.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,47.0,69
AMN,2,"Growth, Week 20%+ Gain",AMN Healthcare Services Inc,Healthcare,Medical Care Facilities,USA,1.20B,30.87,5.215419501133787,79.93,19.87,-2.4644549763033097,1.05,1210000.0,36.25,50.26,62.54,5676.14,101.24,-5.29,64.38,57.98,77.52,42.46,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 36.2, 'sma50': 50.3, 'sma200': 62.5}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.2%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.2% · holding above 20-day MA'}",False,,75.0,43
ARM,2,"Growth, IPO",Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,235.37B,221.21,6.5684191492247175,12.94,22.79,-7.636743215031316,1.08,7820000.0,8.67,34.92,54.18,48.63,7.33,0.5,37.21,76.57,42.86,74.62,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.7, 'sma50': 34.9, 'sma200': 54.2}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -8% from high · holding above 20-day MA'}",False,,92.0,48
ASML,2,"Growth, 52 Week High",ASML Holding NV,Technology,Semiconductor Equipment & Materials,Netherlands,609.57B,1581.58,4.033940742801502,26.42,18.56,-0.8606477737869156,0.99,1700000.0,7.76,12.09,37.76,32.42,17.82,-0.98,4.17,10.17,52.25,107.04,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.8, 'sma50': 12.1, 'sma200': 37.8}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 4.0%', 'below-avg volume RVol 1.0x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.0% · below-avg volume RVol 1.0x · holding above 20-day MA'}",False,,83.0,40
ASX,2,"Growth, 52 Week High",ASE Technology Holding CoLtd ADR,Technology,Semiconductors,Taiwan,77.82B,35.47,3.580490555398929,43.35,15.55,0.424688561721398,0.91,7320000.0,11.92,35.4,100.27,99.6,7.42,-0.56,32.01,49.41,130.62,251.88,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 11.9, 'sma50': 35.4, 'sma200': 100.3}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.6%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.6% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,99.0,76
ATOM,2,"10% Change, Power Move",Atomera Inc,Technology,Semiconductor Equipment & Materials,USA,382.90M,"3,129,112",12.032355915065722,1.62,-40.5,-13.850174216027877,0.9,3490000.0,24.17,67.59,148.76,0.0,32.17,-0.62,96.23,302.03,294.02,37.74,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 24.2, 'sma50': 67.6, 'sma200': 148.8}","{'vcp_possible': True, 'confidence': 55, 'signals': ['below-avg volume RVol 0.9x', 'tight pullback -14% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · tight pullback -14% from high · holding above 20-day MA'}",True,RVol 0.9x < 1.5x,71.0,87
AUR,2,"10% Change, Power Move",Aurora Innovation Inc,Consumer Cyclical,Auto Parts,USA,16.47B,"58,341,695",5.952380952380952,7.22,0.0,4.166666666666674,2.74,21300000.0,39.86,68.85,69.39,4.02,59.03,1.41,79.87,92.66,92.66,14.75,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 39.9, 'sma50': 68.8, 'sma200': 69.4}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 6.0%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 6.0% · holding above 20-day MA'}",False,,88.0,51
AXTI,2,"Growth, 52 Week High",AXT Inc,Technology,Semiconductor Equipment & Materials,USA,6.78B,121.93,10.670056589846633,25.79,-0.14,-7.963466183574863,0.63,11820000.0,31.44,77.28,369.07,85.02,79.49,57.79,81.18,354.98,1067.96,8194.9,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 31.4, 'sma50': 77.3, 'sma200': 369.1}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.6x', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.6x · tight pullback -8% from high · holding above 20-day MA'}",False,,96.0,99
CIEN,2,"Growth, 52 Week High",CIENA Corp,Technology,Communication Equipment,USA,81.71B,577.90,5.9387437272884585,193.36,26.54,-2.5463743676222617,0.45,2800000.0,9.56,28.22,125.7,1618.0,98.92,-6.82,23.7,94.42,176.85,617.09,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.6, 'sma50': 28.2, 'sma200': 125.7}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 5.9%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.9% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,107.0,91
COHR,2,"Growth, 52 Week High",Coherent Corp,Technology,Scientific & Technical Instruments,USA,78.98B,403.71,6.633474523791831,1103.17,18.0,4.899520337582564,0.89,7530000.0,18.91,37.84,114.06,990.95,88.36,-10.42,28.81,80.48,142.15,411.67,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 18.9, 'sma50': 37.8, 'sma200': 114.1}","{'vcp_possible': False, 'confidence': 30, 'signals': ['below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,92.0,84
CRWD,2,"Growth, 52 Week High",Crowdstrike Holdings Inc,Technology,Software - Infrastructure,USA,142.68B,562.57,3.805748617949766,-908.9,21.71,-0.7638031398835676,0.69,4019999.9999999995,19.1,29.11,22.5,140.11,70.68,-0.1,41.18,35.29,0.9,27.8,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 19.1, 'sma50': 29.1, 'sma200': 22.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,56.0,21
CSTM,2,"Growth, 52 Week High",Constellium SE,Basic Materials,Aluminum,France,4.71B,34.56,3.9641203703703707,583.93,20.15,0.6113537117903967,0.71,2530000.0,8.73,21.92,69.12,453.19,83.35,-3.88,13.2,39.92,113.07,180.52,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.7, 'sma50': 21.9, 'sma200': 69.1}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 4.0%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 4.0% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,94.0,66
F,2,"10% Change, Power Move",Ford Motor Co,Consumer Cyclical,Auto Manufacturers,USA,54.07B,"215,535,704",3.389830508474576,-209.77,3.82,-8.310810810810809,4.17,51670000.0,9.87,12.21,7.92,433.13,67.24,3.31,6.77,-2.02,3.12,28.02,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 9.9, 'sma50': 12.2, 'sma200': 7.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,74.0,13
GLW,2,"Growth, 52 Week High",Corning Inc,Technology,Electronic Components,USA,177.73B,206.51,6.203089438768099,298.15,20.05,-1.153551598698066,1.16,13220000.0,19.51,33.61,95.76,134.97,71.83,-0.8,19.49,55.39,133.19,333.66,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 19.5, 'sma50': 33.6, 'sma200': 95.8}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,100.0,81
GOOG,2,"Growth, 52 Week High",Alphabet Inc,Communication Services,Internet Content & Information,USA,4834.81B,399.04,2.455894145950281,46.22,17.77,0.16818535532294732,0.93,19460000.0,9.55,22.01,37.95,81.96,26.83,0.57,20.71,28.17,37.32,148.02,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.6, 'sma50': 22.0, 'sma200': 38.0}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 2.5%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.5% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,104.0,49
GOOGL,2,"Growth, 52 Week High",Alphabet Inc,Communication Services,Internet Content & Information,USA,4878.18B,402.62,2.4986339476429387,46.22,17.77,0.15422885572138334,0.93,29560000.0,9.74,22.43,39.18,81.96,38.27,0.58,20.94,29.48,38.79,152.38,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.7, 'sma50': 22.4, 'sma200': 39.2}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 2.5%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.5% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,104.0,50
INOD,2,"Growth, Week 20%+ Gain",Innodata Inc,Technology,Information Technology Services,USA,2.94B,89.95,9.872151195108394,2.61,40.1,-21.625860416485143,1.47,1530000.0,66.45,92.84,63.78,87.97,49.71,-11.26,117.69,98.08,31.24,147.66,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 66.5, 'sma50': 92.8, 'sma200': 63.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,46.0,63
LQDA,2,"Growth, Week 20%+ Gain",Liquidia Corp,Healthcare,Drug Manufacturers - Specialty & Generic,USA,5.12B,57.59,5.417607223476298,115.4,1936.66,1.03331520499641,1.49,1530000.0,38.81,48.27,79.83,216.05,66.17,-0.71,48.77,43.37,111.26,260.16,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 38.8, 'sma50': 48.3, 'sma200': 79.8}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.4%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.4% · holding above 20-day MA'}",False,,84.0,74
LSCC,2,"Growth, 52 Week High",Lattice Semiconductor Corp,Technology,Semiconductors,USA,17.22B,125.65,5.0855551134102654,-61.07,17.45,-2.882980367908483,1.12,1980000.0,4.12,19.16,53.59,331.13,111.36,-3.17,13.39,18.8,87.37,124.86,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.1, 'sma50': 19.2, 'sma200': 53.6}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.1%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.1% · holding above 20-day MA'}",False,,92.0,52
LWLG,2,"52 Week High, Power Move",Lightwave Logic Inc,Basic Materials,Specialty Chemicals,USA,2.74B,18.22,10.592755214050495,18.51,147.74,-0.328227571115991,1.72,7050000.0,25.9,77.49,234.86,21.68,23.58,9.21,49.06,413.1,212.44,1651.44,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 25.9, 'sma50': 77.5, 'sma200': 234.9}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,82.0,96
MBLY,2,"10% Change, Power Move",Mobileye Global Inc,Consumer Cyclical,Auto Parts,Israel,8.87B,"17,079,127",4.46343779677113,-37.14,8.69,-47.819623389494545,2.84,6010000.0,20.21,31.5,-5.77,-3620.7,23.25,-1.75,38.19,9.35,-18.44,-37.84,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 20.2, 'sma50': 31.5, 'sma200': -5.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,7.0,2
MRAM,2,"52 Week High, Week 20%+ Gain",Everspin Technologies Inc,Technology,Semiconductors,USA,972.14M,41.46,10.057887120115774,230.43,15.94,-7.1860308932169215,8.91,1710000.0,106.37,201.89,296.55,75.67,50.58,5.74,257.41,273.51,342.0,573.05,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 106.4, 'sma50': 201.9, 'sma200': 296.6}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -7% from high · holding above 20-day MA'}",False,,102.0,93
MRVL,2,"Growth, 52 Week High",Marvell Technology Inc,Technology,Semiconductors,USA,155.61B,177.95,5.417252037089071,405.16,42.09,1.2224048782430108,1.35,23470000.0,11.03,43.42,92.96,103.34,81.4,0.19,32.97,118.77,90.87,171.76,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 11.0, 'sma50': 43.4, 'sma200': 93.0}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.4%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.4% · holding above 20-day MA'}",False,,102.0,72
MTSI,2,"Growth, 52 Week High",MACOM Technology Solutions Holdings Inc,Technology,Semiconductors,USA,29.11B,381.55,4.416197090813786,298.28,27.05,3.414256016348971,1.51,1180000.0,26.04,46.63,100.17,42.88,95.48,5.42,44.57,61.03,113.85,209.57,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 26.0, 'sma50': 46.6, 'sma200': 100.2}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.4%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.4% · holding above 20-day MA'}",False,,102.0,69
NBIS,2,"52 Week High, Power Move",Nebius Group NV,Technology,Software - Infrastructure,Netherlands,52.17B,207.27,7.482993197278912,373.88,354.32,4.737889981505261,2.37,16270000.0,25.82,52.79,99.0,-70.26,40.18,2.19,27.99,133.91,88.51,487.67,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 25.8, 'sma50': 52.8, 'sma200': 99.0}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,109.0,87
NOK,2,"52 Week High, Power Move",Nokia Corp ADR,Technology,Communication Equipment,Finland,82.27B,14.71,5.438477226376614,9.07,12.83,4.667710260424074,1.83,80170000.0,22.74,48.22,113.82,253.04,14.21,8.14,42.13,100.41,111.05,183.98,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 22.7, 'sma50': 48.2, 'sma200': 113.8}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.4%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.4% · holding above 20-day MA'}",False,,107.0,74
NRGV,2,"Week 20%+ Gain, Power Move",Energy Vault Holdings Inc,Utilities,Utilities - Renewable,USA,1.03B,5.94,7.912457912457911,23.03,361.99,-6.45669291338582,1.73,4000000.0,34.06,57.29,68.58,-37.45,32.04,11.38,83.9,46.31,67.32,444.95,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 34.1, 'sma50': 57.3, 'sma200': 68.6}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -6% from high · holding above 20-day MA'}",False,,78.0,83
NUE,2,"Growth, 52 Week High",Nucor Corp,Basic Materials,Steel,USA,52.92B,232.34,2.42747697340105,79.95,12.27,-1.3166836561331996,0.86,1540000.0,5.76,22.02,41.5,383.77,81.07,0.74,22.26,19.5,62.86,95.31,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.8, 'sma50': 22.0, 'sma200': 41.5}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 2.4%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.4% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,109.0,41
NVDA,2,"Growth, 52 Week High",NVIDIA Corp,Technology,Semiconductors,USA,5487.67B,225.83,3.0642518708763227,66.12,65.47,0.9296089385474993,0.87,170490000.0,8.97,18.13,21.78,96.65,68.49,0.14,14.92,18.83,13.45,73.81,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.0, 'sma50': 18.1, 'sma200': 21.8}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.1%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.1% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,104.0,27
ON,2,"52 Week High, Power Move",ON Semiconductor Corp,Technology,Semiconductors,USA,45.35B,115.71,4.537205081669692,-4.21,-9.04,7.8810706993482915,2.29,9380000.0,18.31,51.25,92.82,92.65,108.27,-2.77,60.6,62.56,138.38,152.81,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 18.3, 'sma50': 51.2, 'sma200': 92.8}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.5%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.5% · holding above 20-day MA'}",False,,94.0,68
