Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
INOD,2,"10% Change, Growth",Innodata Inc,Technology,Information Technology Services,USA,3.14B,"2,276,797",9.583766909469304,2.61,40.1,-16.26731724318202,1.45,1570000.0,63.34,97.77,73.54,87.97,49.69,-11.26,121.33,116.49,55.13,171.47,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 63.3, 'sma50': 97.8, 'sma200': 73.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,RVol 1.4x < 1.5x,46.0,71
LQDA,2,"Growth, Week 20%+ Gain",Liquidia Corp,Healthcare,Drug Manufacturers - Specialty & Generic,USA,5.06B,56.93,5.515545406639733,115.4,1936.66,-4.719665271966522,1.35,1550000.0,31.61,43.08,75.63,216.05,65.39,-0.71,37.51,49.03,101.1,194.97,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 31.6, 'sma50': 43.1, 'sma200': 75.6}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 5.5%', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.5% · tight pullback -5% from high · holding above 20-day MA'}",False,,99.0,69
OUST,2,"Growth, Week 20%+ Gain",Ouster Inc,Technology,Electronic Components,USA,2.22B,34.86,8.97877223178428,50.64,57.34,-16.30252100840336,2.65,2600000.0,23.88,46.58,37.01,32.66,47.13,-4.83,44.23,85.72,42.81,210.14,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 23.9, 'sma50': 46.6, 'sma200': 37.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,56.0,70
SATL,2,"10% Change, Power Move",Satellogic Inc,Industrials,Aerospace & Defense,USA,1.41B,"16,232,063",9.247967479674797,49.69,0.0,10.54937647455343,1.7,9550000.0,36.14,62.8,164.46,-149.01,38.61,6.95,30.85,213.38,503.68,111.16,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 36.1, 'sma50': 62.8, 'sma200': 164.5}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,73.0,90
SG,2,"10% Change, Power Move",Sweetgreen Inc,Consumer Cyclical,Restaurants,USA,961.05M,"9,915,338",6.427688504326329,117.89,-1.55,-51.55688622754491,2.32,4270000.0,17.59,32.22,13.74,590.35,80.96,-0.41,23.89,57.39,50.65,-46.88,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 17.6, 'sma50': 32.2, 'sma200': 13.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,60.0,19
SHLS,2,"10% Change, Power Move",Shoals Technologies Group Inc,Technology,Solar,USA,1.73B,"11,355,533",7.163601161665054,77.43,37.75,-9.0669014084507,1.99,5710000.0,25.88,43.65,29.48,-5.88,111.62,-0.45,49.28,0.88,15.68,125.55,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 25.9, 'sma50': 43.6, 'sma200': 29.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,39.0,36
SNDK,2,"Growth, IPO",Sandisk Corp,Technology,Computer Hardware,USA,208.45B,1407.61,7.076533983134533,395.16,82.76,-12.02437500000001,0.77,17780000.0,15.62,52.56,233.6,272.72,78.58,-8.63,53.09,124.66,397.21,3372.15,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 15.6, 'sma50': 52.6, 'sma200': 233.6}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.8x', 'tight pullback -12% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.8x · tight pullback -12% from high · holding above 20-day MA'}",False,,112.0,98
SOC,2,"10% Change, Power Move",Sable Offshore Corp,Energy,Oil & Gas Drilling,USA,2.34B,"4,145,990",7.534699272967613,48.27,0.0,-56.77142857142856,0.78,5310000.0,9.53,2.31,5.93,-5.7,93.35,40.73,5.29,70.19,136.41,-46.08,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.5, 'sma50': 2.3, 'sma200': 5.9}","{'vcp_possible': False, 'confidence': 45, 'signals': ['volume dry-up RVol 0.8x', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.8x · holding above 20-day MA'}",True,"RVol 0.8x < 1.5x, -57% from 52w high",85.0,47
VELO,2,"Growth, Week 20%+ Gain",Velo3D Inc,Technology,Computer Hardware,USA,553.76M,18.59,11.726734803657882,94.28,24.5,-22.021812080536918,1.03,2570000.0,24.8,42.98,97.19,85.25,25.37,-1.02,61.65,66.43,222.18,86.37,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 24.8, 'sma50': 43.0, 'sma200': 97.2}","{'vcp_possible': False, 'confidence': 25, 'signals': ['moderate pullback -22% from high', 'holding above 20-day MA'], 'reason': 'moderate pullback -22% from high · holding above 20-day MA'}",False,,72.0,72
AAON,1,Growth,AAON Inc,Industrials,Building Products & Equipment,USA,11.10B,135.49,6.900878293601003,-25.82,28.27,-9.067114093959727,1.13,1030000.0,24.25,42.5,47.95,36.23,91.75,-0.18,48.11,34.1,32.78,30.14,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 24.2, 'sma50': 42.5, 'sma200': 48.0}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -9% from high · holding above 20-day MA'}",False,,72.0,26
AAPL,1,52 Week High,Apple Inc,Technology,Consumer Electronics,USA,4409.59B,300.23,2.0784065549745194,28.91,12.76,-0.22929682307589738,1.25,43610000.0,6.64,12.79,15.86,22.04,65.71,0.4,13.98,17.38,9.79,41.99,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.6, 'sma50': 12.8, 'sma200': 15.9}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 2.1%', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.1% · holding above 20-day MA'}",False,,80.0,18
ADI,1,Growth,Analog Devices Inc,Technology,Semiconductors,USA,203.82B,417.49,2.812043402237179,74.58,25.91,-4.183879555677961,0.98,3770000.0,3.5,17.15,43.84,115.34,89.43,-0.98,18.0,23.85,72.92,83.82,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.5, 'sma50': 17.1, 'sma200': 43.8}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 2.8%', 'below-avg volume RVol 1.0x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.8% · below-avg volume RVol 1.0x · tight pullback -4% from high · holding above 20-day MA'}",False,,96.0,50
AEVA,1,Week 20%+ Gain,Aeva Technologies Inc,Technology,Software - Infrastructure,USA,1.29B,20.48,9.765625,7.34,103.11,-47.21649484536082,1.17,1680000.0,23.88,34.69,38.57,12.55,59.73,0.52,38.72,50.77,81.68,20.23,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 23.9, 'sma50': 34.7, 'sma200': 38.6}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,59.0,43
AMD,1,Growth,Advanced Micro Devices Inc,Technology,Semiconductors,USA,691.54B,424.10,5.456260315963216,123.87,34.97,-9.614032096502623,0.74,38960000.0,14.09,51.89,89.17,92.25,68.57,2.08,52.41,104.56,63.81,268.81,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.1, 'sma50': 51.9, 'sma200': 89.2}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 5.5%', 'volume dry-up RVol 0.7x', 'tight pullback -10% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.5% · volume dry-up RVol 0.7x · tight pullback -10% from high · holding above 20-day MA'}",False,,100.0,77
AMN,1,Growth,AMN Healthcare Services Inc,Healthcare,Medical Care Facilities,USA,1.11B,28.61,5.6274030059419795,79.93,19.87,-9.60505529225908,0.94,1190000.0,21.38,37.31,49.81,5676.14,105.1,-5.29,39.9,76.06,72.45,27.84,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 21.4, 'sma50': 37.3, 'sma200': 49.8}","{'vcp_possible': True, 'confidence': 70, 'signals': ['moderate tightness ATR 5.6%', 'below-avg volume RVol 0.9x', 'tight pullback -10% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.6% · below-avg volume RVol 0.9x · tight pullback -10% from high · holding above 20-day MA'}",False,,77.0,53
AMSC,1,Growth,American Superconductor Corp,Industrials,Specialty Industrial Machinery,USA,2.62B,55.06,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,14.0,7
ARMK,1,52 Week High,Aramark,Industrials,Specialty Business Services,USA,13.96B,53.08,2.995478522984175,3.07,10.15,-0.3566735498404472,1.65,2670000.0,14.07,22.14,32.83,65.46,98.61,1.5,19.79,36.17,37.91,38.48,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.1, 'sma50': 22.1, 'sma200': 32.8}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.0%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.0% · holding above 20-day MA'}",False,,81.0,28
ASML,1,Growth,ASML Holding NV,Technology,Semiconductor Equipment & Materials,Netherlands,578.83B,1501.81,4.306137261038347,26.42,18.56,-6.341168326587631,1.05,1700000.0,1.58,5.96,29.88,32.42,17.68,-0.98,6.45,6.77,44.78,98.03,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.6, 'sma50': 6.0, 'sma200': 29.9}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.3%', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · tight pullback -6% from high · holding above 20-day MA'}",False,,95.0,41
ASX,1,Growth,ASE Technology Holding CoLtd ADR,Technology,Semiconductors,Taiwan,74.18B,33.81,3.6971310263235724,43.35,15.55,-5.32063847661719,1.12,7290000.0,4.56,26.65,88.33,94.89,7.57,-0.56,22.5,44.49,125.55,232.78,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.6, 'sma50': 26.6, 'sma200': 88.3}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 3.7%', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.7% · tight pullback -5% from high · holding above 20-day MA'}",False,,96.0,74
ATEN,1,52 Week High,A10 Networks Inc,Technology,Software - Infrastructure,USA,2.01B,27.95,3.6493738819320214,-8.14,12.08,-2.238544945785237,1.08,1040000.0,2.05,12.85,42.04,29.72,105.92,0.1,5.39,35.02,63.55,59.62,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.0, 'sma50': 12.8, 'sma200': 42.0}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.6%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.6% · holding above 20-day MA'}",False,,64.0,43
AVGO,1,Growth,Broadcom Inc,Technology,Semiconductors,USA,2013.13B,425.19,3.7418565817634466,145.7,25.22,-3.8814540193507607,0.79,23950000.0,1.59,15.1,22.59,32.13,78.06,0.9,6.71,30.76,19.7,82.77,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.6, 'sma50': 15.1, 'sma200': 22.6}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.7%', 'volume dry-up RVol 0.8x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.7% · volume dry-up RVol 0.8x · tight pullback -4% from high · holding above 20-day MA'}",False,,98.0,37
BAK,1,Week 20%+ Gain,Braskem SA ADR,Basic Materials,Chemicals,Brazil,845.40M,4.90,6.73469387755102,10.85,-12.21,-9.090909090909083,0.93,2840000.0,25.69,22.69,47.67,-97.08,2.73,-1.91,30.67,27.94,63.88,34.99,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 25.7, 'sma50': 22.7, 'sma200': 47.7}","{'vcp_possible': True, 'confidence': 55, 'signals': ['below-avg volume RVol 0.9x', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · tight pullback -9% from high · holding above 20-day MA'}",False,,61.0,34
BE,1,Growth,Bloom Energy Corp,Industrials,Electrical Equipment & Parts,USA,78.49B,275.95,8.385577097300235,-246.15,56.53,-10.983870967741938,0.93,10400000.0,4.46,38.24,117.31,313.73,90.99,2.02,31.37,97.47,117.76,1292.28,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.5, 'sma50': 38.2, 'sma200': 117.3}","{'vcp_possible': True, 'confidence': 55, 'signals': ['below-avg volume RVol 0.9x', 'tight pullback -11% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · tight pullback -11% from high · holding above 20-day MA'}",False,,101.0,96
BRUN,1,Power Move,Boost Run Inc,Technology,Software - Infrastructure,USA,137.01M,"4,876,774",8.445945945945946,0.0,0.0,12.88575656339146,8.99,542180.0,59.78,109.13,141.31,22.58,74.71,0.0,116.85,167.15,133.44,193.07,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 59.8, 'sma50': 109.1, 'sma200': 141.3}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,70.0,80
CAT,1,Growth,Caterpillar Inc,Industrials,Farm & Heavy Construction Machinery,USA,409.19B,888.31,3.2207224955252105,-2.07,11.85,-4.62124872496914,1.11,2540000.0,2.34,13.57,44.43,30.35,73.12,-1.9,14.97,14.74,55.02,153.94,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.3, 'sma50': 13.6, 'sma200': 44.4}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 3.2%', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.2% · tight pullback -5% from high · holding above 20-day MA'}",False,,93.0,56
CGNX,1,Growth,Cognex Corp,Technology,Scientific & Technical Instruments,USA,10.69B,64.26,4.326174914410208,23.79,13.81,-10.625869262865095,0.68,2240000.0,8.8,18.56,40.64,121.73,102.78,0.29,16.9,9.3,68.31,103.29,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.8, 'sma50': 18.6, 'sma200': 40.6}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.3%', 'volume dry-up RVol 0.7x', 'tight pullback -11% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · volume dry-up RVol 0.7x · tight pullback -11% from high · holding above 20-day MA'}",False,,92.0,48
CIEN,1,Growth,CIENA Corp,Technology,Communication Equipment,USA,78.40B,554.46,6.135699599610432,193.36,26.54,-7.410994589539777,0.88,2740000.0,3.71,20.33,112.55,1618.0,98.48,-6.82,11.97,82.44,164.63,594.81,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.7, 'sma50': 20.3, 'sma200': 112.5}","{'vcp_possible': True, 'confidence': 55, 'signals': ['below-avg volume RVol 0.9x', 'tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · tight pullback -7% from high · holding above 20-day MA'}",False,,99.0,89
COCO,1,Growth,Vita Coco Company Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,4.48B,78.44,4.130545639979602,36.53,23.05,1.8555790731194177,0.89,1560000.0,24.27,38.89,60.72,60.07,91.71,11.91,62.28,38.64,81.83,126.64,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 24.3, 'sma50': 38.9, 'sma200': 60.7}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 4.1%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.1% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,69.0,58
COHR,1,Growth,Coherent Corp,Technology,Scientific & Technical Instruments,USA,74.82B,382.45,7.044058046803505,1103.17,18.0,-7.397094430992734,0.88,7530000.0,10.78,28.31,99.75,990.95,88.61,-10.42,16.6,76.06,144.11,385.22,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 10.8, 'sma50': 28.3, 'sma200': 99.8}","{'vcp_possible': True, 'confidence': 55, 'signals': ['below-avg volume RVol 0.9x', 'tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · tight pullback -7% from high · holding above 20-day MA'}",False,,99.0,82
CORZ,1,IPO,Core Scientific Inc,Technology,Software - Infrastructure,USA,7.70B,24.21,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,14.0,8
CPIX,1,Power Move,Cumberland Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,81.96M,"287,075",6.764168190127971,-106.57,2.08,-12.619808306709269,0.29,990640.0,28.4,52.9,58.76,-366.87,19.75,-8.43,77.02,40.98,155.61,4.39,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 28.4, 'sma50': 52.9, 'sma200': 58.8}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.3x', 'tight pullback -13% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.3x · tight pullback -13% from high · holding above 20-day MA'}",False,,52.0,54
CXW,1,Growth,CoreCivic Inc,Industrials,Security & Protection Services,USA,2.05B,20.74,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,14.0,9
DBRG,1,52 Week High,DigitalBridge Group Inc,Financial,Asset Management,USA,2.94B,15.66,0.2554278416347382,52.29,-15.9,-0.06381620931716903,1.01,3170000.0,0.34,0.98,16.22,635.19,101.77,-2.08,0.51,1.62,52.19,32.38,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.3, 'sma50': 1.0, 'sma200': 16.2}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 0.3%', 'holding above 20-day MA'], 'reason': 'tight range ATR 0.3% · holding above 20-day MA'}",False,,74.0,21
DELL,1,Growth,Dell Technologies Inc,Technology,Computer Hardware,USA,157.88B,241.99,5.239885945700236,39.59,19.12,-8.333649001856136,0.59,8199999.999999999,7.95,27.03,64.4,56.74,40.14,5.52,25.32,105.97,71.98,118.26,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.0, 'sma50': 27.0, 'sma200': 64.4}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 5.2%', 'volume dry-up RVol 0.6x', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.2% · volume dry-up RVol 0.6x · tight pullback -8% from high · holding above 20-day MA'}",False,,99.0,65
EBAY,1,52 Week High,EBay Inc,Consumer Cyclical,Internet Retail,USA,51.56B,116.13,3.220528717816241,5.89,13.15,2.1084655154222087,1.0,6050000.0,9.08,17.68,26.6,5.8,93.77,-2.82,13.9,40.97,32.28,64.49,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.1, 'sma50': 17.7, 'sma200': 26.6}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.2%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.2% · holding above 20-day MA'}",False,,71.0,40
ECVT,1,Growth,Ecovyst Inc,Basic Materials,Specialty Chemicals,USA,1.59B,14.56,3.2280219780219777,-470.74,16.03,-3.5122597746852224,0.46,2180000.0,2.4,9.7,40.15,227.04,105.22,-3.86,1.04,25.3,67.16,93.36,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.4, 'sma50': 9.7, 'sma200': 40.1}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.2%', 'volume dry-up RVol 0.5x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.2% · volume dry-up RVol 0.5x · tight pullback -4% from high · holding above 20-day MA'}",False,,75.0,52
EFC,1,Growth,Ellington Financial Inc,Real Estate,REIT - Mortgage,USA,1.67B,13.33,1.5753938484621155,19.55,33.43,-5.5949008498583535,0.55,1700000.0,0.43,6.32,1.1,129.36,50.86,2.2,5.04,3.01,-3.12,0.38,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 0.4, 'sma50': 6.3, 'sma200': 1.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,15.0,10
