Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
AAMI,3,"Growth, 52 Week High, Base / Near-High",Acadian Asset Management Inc,Financial,Asset Management,USA,3.40B,"352,363",95.76,2.8822055137844607,17.81,24.02,-2.583926754832133,0.76,462420.0,3.65,13.96,50.09,171.86,103.2,5.61,14.07,32.43,77.79,86.78,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.6, 'sma50': 14.0, 'sma200': 50.1}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 2.9%', 'volume dry-up RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.9% · volume dry-up RVol 0.8x · holding above 20-day MA'}",False,,100.0,79
EXPD,3,"Growth, 52 Week High, Base / Near-High",Expeditors International Of Washington Inc,Industrials,Integrated Freight & Logistics,USA,24.82B,"567,448",190.97,2.0998062522909358,12.05,6.77,-0.4275509672037048,0.46,1230000.0,3.56,8.71,21.24,50.83,99.93,-2.42,14.35,20.87,31.68,57.46,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.6, 'sma50': 8.7, 'sma200': 21.2}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 2.1%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.1% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,99.0,55
FROG,3,"Growth, 52 Week High, Base / Near-High",JFrog Ltd,Technology,Software - Application,USA,12.17B,"2,610,903",98.74,6.056309499696173,51.51,26.37,-5.809405704473914,0.96,2710000.0,9.0,12.4,52.19,81.82,93.19,7.83,25.91,24.23,145.93,97.2,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.0, 'sma50': 12.4, 'sma200': 52.2}","{'vcp_possible': True, 'confidence': 55, 'signals': ['below-avg volume RVol 1.0x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 1.0x · tight pullback -6% from high · holding above 20-day MA'}",False,,106.0,93
HNGE,3,"Growth, IPO, Base / Near-High",Hinge Health Inc,Healthcare,Health Information Services,USA,7.05B,"2,996,796",87.35,5.2776187750429315,124.68,49.76,-8.60102542638903,1.51,1980000.0,0.45,4.84,57.24,107.01,67.31,9.26,16.3,55.4,104.28,51.31,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.5, 'sma50': 4.8, 'sma200': 57.2}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 5.3%', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.3% · tight pullback -9% from high · holding above 20-day MA'}",False,,112.0,89
IVZ,3,"Growth, 52 Week High, Base / Near-High",Invesco Ltd,Financial,Asset Management,USA,14.51B,"2,777,259",32.86,2.678027997565429,-173.65,15.64,-2.3476968796433906,0.55,5080000.0,2.27,9.91,21.61,2853.26,98.45,0.49,11.69,15.46,25.13,48.96,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.3, 'sma50': 9.9, 'sma200': 21.6}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 2.7%', 'volume dry-up RVol 0.6x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.7% · volume dry-up RVol 0.6x · holding above 20-day MA'}",False,,109.0,46
VCTR,3,"Growth, 52 Week High, Base / Near-High",Victory Capital Holdings Inc,Financial,Asset Management,USA,7.28B,"536,286",118.31,3.1865438255430645,33.56,50.24,-4.000324569944813,0.99,540050.0,4.17,17.37,49.62,148.16,76.59,-0.19,20.14,39.93,71.02,65.12,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.2, 'sma50': 17.4, 'sma200': 49.6}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 3.2%', 'below-avg volume RVol 1.0x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.2% · below-avg volume RVol 1.0x · tight pullback -4% from high · holding above 20-day MA'}",False,,95.0,76
WT,3,"Growth, 52 Week High, Base / Near-High",WisdomTree Inc,Financial,Asset Management,USA,3.70B,"3,799,307",24.43,3.4383954154727796,38.12,37.14,-4.308656482569528,1.34,2840000.0,6.78,19.32,46.76,67.69,107.07,-0.55,29.95,28.24,42.78,78.84,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.8, 'sma50': 19.3, 'sma200': 46.8}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 3.4%', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.4% · tight pullback -4% from high · holding above 20-day MA'}",False,,96.0,68
AHR,2,"IPO, Base / Near-High",American Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,12.19B,"1,341,554",55.53,2.359085179182424,408.85,16.39,-5.40034071550256,0.4,3350000.0,0.63,1.78,9.93,157.4,104.36,17.27,-0.36,13.58,6.3,29.99,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.6, 'sma50': 1.8, 'sma200': 9.9}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 2.4%', 'volume dry-up RVol 0.4x', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.4% · volume dry-up RVol 0.4x · tight pullback -5% from high · holding above 20-day MA'}",False,,112.0,22
AMG,2,"Growth, Base / Near-High",Affiliated Managers Group Inc,Financial,Asset Management,USA,9.59B,"164,256",370.87,2.9444279666729583,108.91,11.74,-5.611829380026467,0.54,302000.0,1.01,2.85,18.9,146.59,98.58,-0.6,1.48,22.46,21.13,63.08,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 1.0, 'sma50': 2.9, 'sma200': 18.9}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 2.9%', 'volume dry-up RVol 0.5x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.9% · volume dry-up RVol 0.5x · tight pullback -6% from high · holding above 20-day MA'}",False,,92.0,54
ANET,2,"Growth, Base / Near-High",Arista Networks Inc,Technology,Computer Hardware,USA,246.42B,"3,064,698",195.38,4.498925171460743,24.4,32.57,-9.07906370701289,0.38,7980000.0,0.51,8.26,29.86,35.96,74.0,0.42,14.24,22.52,46.35,43.42,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.5, 'sma50': 8.3, 'sma200': 29.9}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.5%', 'volume dry-up RVol 0.4x', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.5% · volume dry-up RVol 0.4x · tight pullback -9% from high · holding above 20-day MA'}",False,,102.0,57
