Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
AMD,3,"Growth, 52 Week High, Base / Near-High",Advanced Micro Devices Inc,Technology,Semiconductors,USA,1029.49B,"17,617,317",630.63,3.9183039183039186,125.82,39.54,-0.026949904882678233,0.7,25050000.0,19.41,24.95,72.89,158.8,75.17,3.59,31.13,20.91,209.48,291.04,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 19.4, 'sma50': 24.9, 'sma200': 72.9}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.9%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.9% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,116.0,90
CAI,3,"Growth, IPO, Base / Near-High",Caris Life Sciences Inc,Healthcare,Biotechnology,USA,9.04B,"2,918,962",31.98,4.596622889305816,113.1,85.37,-4.96285289747399,0.6,4900000.0,16.29,38.94,51.34,99.88,49.26,-1.28,19.24,72.86,74.47,7.57,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.3, 'sma50': 38.9, 'sma200': 51.3}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.6%', 'volume dry-up RVol 0.6x', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · volume dry-up RVol 0.6x · tight pullback -5% from high · holding above 20-day MA'}",False,,95.0,90
HNGE,3,"Growth, IPO, Base / Near-High",Hinge Health Inc,Healthcare,Health Information Services,USA,7.71B,"1,090,893",95.57,4.3632939206864085,124.68,49.76,-1.1276639768259877,0.55,1980000.0,3.61,9.6,59.31,107.01,67.29,14.19,5.6,21.02,137.85,86.48,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.6, 'sma50': 9.6, 'sma200': 59.3}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 4.4%', 'volume dry-up RVol 0.6x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.4% · volume dry-up RVol 0.6x · holding above 20-day MA'}",False,,103.0,74
HPE,3,"Growth, 52 Week High, Base / Near-High",Hewlett Packard Enterprise Co,Technology,Communication Equipment,USA,83.55B,"15,502,736",62.94,5.5767397521449,130.65,26.63,-3.8790470372632946,0.75,20680000.0,9.72,16.67,75.29,410.23,91.51,-2.28,13.96,43.99,151.06,159.98,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.7, 'sma50': 16.7, 'sma200': 75.3}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 5.6%', 'volume dry-up RVol 0.8x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.6% · volume dry-up RVol 0.8x · tight pullback -4% from high · holding above 20-day MA'}",False,,112.0,84
NTRA,3,"Growth, 52 Week High, Base / Near-High",Natera Inc,Healthcare,Diagnostics & Research,USA,59.47B,"1,612,734",412.56,3.1849912739965096,28.02,37.82,-0.08718395815170421,1.14,1410000.0,17.76,30.35,68.69,36.85,92.53,1.36,21.9,57.52,110.33,152.08,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 17.8, 'sma50': 30.4, 'sma200': 68.7}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.2%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.2% · holding above 20-day MA'}",False,,92.0,85
RBRK,3,"Growth, IPO, Base / Near-High",Rubrik Inc,Technology,Software - Infrastructure,USA,22.71B,"3,221,683",109.55,5.203103605659516,46.36,42.45,-5.65794006200483,0.98,3300000.0,10.07,18.77,54.03,39.09,62.28,5.05,13.96,51.46,130.2,33.61,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 10.1, 'sma50': 18.8, 'sma200': 54.0}","{'vcp_possible': True, 'confidence': 70, 'signals': ['moderate tightness ATR 5.2%', 'below-avg volume RVol 1.0x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.2% · below-avg volume RVol 1.0x · tight pullback -6% from high · holding above 20-day MA'}",False,,102.0,83
USDE,3,"10% Change, Week 20%+ Gain, Power Move",StableCoinX Inc,Financial,Capital Markets,USA,468.98M,"7,904,878",17.25,10.202898550724637,-3241.8,0.0,11.354261479171912,1.47,5370000.0,86.39,215.84,77.44,-2093.88,1.53,8.31,188.46,366.22,60.32,42.8,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 86.4, 'sma50': 215.8, 'sma200': 77.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,RVol 1.5x < 1.5x,30.0,99
AMG,2,"Growth, Base / Near-High",Affiliated Managers Group Inc,Financial,Asset Management,USA,9.66B,"242,049",373.69,2.8793920094195724,108.91,11.74,-4.8941260307441725,0.87,278880.0,3.76,3.05,16.37,146.59,98.58,-0.25,0.84,9.27,35.23,57.24,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.8, 'sma50': 3.0, 'sma200': 16.4}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 2.9%', 'below-avg volume RVol 0.9x', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.9% · below-avg volume RVol 0.9x · tight pullback -5% from high · holding above 20-day MA'}",False,,90.0,37
ANET,2,"Growth, Base / Near-High",Arista Networks Inc,Technology,Computer Hardware,USA,260.51B,"4,377,944",206.55,3.7230694747034616,24.4,32.57,-3.8810554237051376,0.63,6950000.0,5.07,8.58,31.53,35.96,74.02,0.66,2.13,31.06,68.54,44.38,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.1, 'sma50': 8.6, 'sma200': 31.5}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.7%', 'volume dry-up RVol 0.6x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.7% · volume dry-up RVol 0.6x · tight pullback -4% from high · holding above 20-day MA'}",False,,100.0,50
APH,2,"Growth, Base / Near-High",Amphenol Corp,Technology,Electronic Components,USA,207.36B,"10,151,315",84.09,3.3416577476513263,59.57,54.17,-5.792068115617299,0.77,13170000.0,4.19,4.62,14.1,59.99,97.78,0.0,4.24,2.72,36.59,37.48,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.2, 'sma50': 4.6, 'sma200': 14.1}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.3%', 'volume dry-up RVol 0.8x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.3% · volume dry-up RVol 0.8x · tight pullback -6% from high · holding above 20-day MA'}",False,,106.0,27
