Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score
STNG,1,Growth,Scorpio Tankers Inc,Energy,Oil & Gas Midstream,Monaco,3.89B,4.113418530351437,-45.85,-24.58,-8.222357971899807,1.07,1180000.0,2.33,10.46,34.29,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 2.3, 'sma50': 10.5, 'sma200': 34.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,21.0
STX,1,Growth,Seagate Technology Holdings Plc,Technology,Computer Hardware,USA,92.67B,6.379423945783133,65.02,25.18,-7.58524704244955,0.92,4040000.0,7.92,8.72,66.63,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 7.9, 'sma50': 8.7, 'sma200': 66.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,41.0
SWMR,1,10% Change,Swarmer Inc,Industrials,Aerospace & Defense,USA,436.94M,57.82928208027134,0.0,0.0,-45.60270602706027,0.7,11440000.0,-10.43,-10.43,-10.43,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': -10.4, 'sma50': -10.4, 'sma200': -10.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-10.4%), RVol 0.7x < 1.5x, -46% from 52w high, Stage 4 (Downtrend)",-23.0
TER,1,Growth,"Teradyne, Inc",Technology,Semiconductor Equipment & Materials,USA,50.12B,5.8318235771849825,3.15,13.27,-7.184274614403352,0.95,3360000.0,5.02,12.66,83.49,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.0, 'sma50': 12.7, 'sma200': 83.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,33.0
TROX,1,10% Change,Tronox Holdings plc,Basic Materials,Chemicals,USA,1.34B,7.68321513002364,-875.49,-5.86,-3.863636363636358,1.15,3930000.0,17.61,21.93,68.68,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 17.6, 'sma50': 21.9, 'sma200': 68.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,RVol 1.1x < 1.5x,10.0
TSEM,1,Week 20%+ Gain,Tower Semiconductor Ltd,Technology,Semiconductors,Israel,20.21B,6.59772149098551,5.23,9.05,-0.49526744441998893,1.97,2260000.0,34.47,36.8,104.91,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 34.5, 'sma50': 36.8, 'sma200': 104.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,36.0
ULS,1,IPO,UL Solutions Inc,Industrials,Specialty Business Services,USA,17.56B,3.344021988089785,-0.98,6.38,-5.035345296356731,0.73,1010000.0,4.55,12.33,16.22,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 4.5, 'sma50': 12.3, 'sma200': 16.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,24.0
VIRT,1,Growth,Virtu Financial Inc,Financial,Capital Markets,USA,6.70B,3.1387029771520893,72.06,23.05,-5.331002840288413,0.97,1170000.0,5.76,10.46,13.21,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.8, 'sma50': 10.5, 'sma200': 13.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,28.0
VRT,1,Growth,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,USA,103.64B,5.363800804754697,164.25,27.69,-2.128043933810242,0.89,7610000.0,4.23,20.33,60.25,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 4.2, 'sma50': 20.3, 'sma200': 60.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,46.0
YOU,1,52 Week High,Clear Secure Inc,Technology,Software - Application,USA,7.14B,4.539510554829068,-36.34,16.91,0.05607476635514086,2.37,1610000.0,12.34,36.93,55.98,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 12.3, 'sma50': 36.9, 'sma200': 56.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,29.0
YPF,1,52 Week High,YPF ADR,Energy,Oil & Gas Integrated,Argentina,16.74B,4.182330827067669,-132.96,-4.12,-1.9354838709677358,1.02,1790000.0,12.2,13.4,26.57,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 12.2, 'sma50': 13.4, 'sma200': 26.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,27.0
