Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
AHR,3,"Growth, IPO, Base / Near-High",American Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,12.41B,"3,166,368",56.54,2.2638839759462326,408.85,16.39,-3.6797274275979563,0.96,3290000.0,2.26,2.95,11.76,157.4,104.36,17.06,2.58,21.91,7.96,32.13,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.3, 'sma50': 3.0, 'sma200': 11.8}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 2.3%', 'below-avg volume RVol 1.0x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.3% · below-avg volume RVol 1.0x · tight pullback -4% from high · holding above 20-day MA'}",False,,115.0,33
HNGE,3,"Growth, IPO, Base / Near-High",Hinge Health Inc,Healthcare,Health Information Services,USA,7.26B,"1,729,723",90.02,5.187736058653632,124.68,49.76,-5.807261692999887,0.87,2000000.0,2.02,6.91,60.66,107.01,67.31,14.27,15.93,53.93,102.93,60.52,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.0, 'sma50': 6.9, 'sma200': 60.7}","{'vcp_possible': True, 'confidence': 70, 'signals': ['moderate tightness ATR 5.2%', 'below-avg volume RVol 0.9x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.2% · below-avg volume RVol 0.9x · tight pullback -6% from high · holding above 20-day MA'}",False,,105.0,88
ARGX,2,"Growth, Base / Near-High",Argen X SE ADR,Healthcare,Biotechnology,Netherlands,64.34B,"192,943",1028.51,3.0937958794761355,30.28,70.57,-3.1142553011106133,0.58,335490.0,6.94,12.47,22.07,104.48,45.59,-3.71,23.8,28.22,37.37,44.41,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.9, 'sma50': 12.5, 'sma200': 22.1}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.1%', 'volume dry-up RVol 0.6x', 'tight pullback -3% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.1% · volume dry-up RVol 0.6x · tight pullback -3% from high · holding above 20-day MA'}",False,,103.0,61
ARX,2,"Growth, Base / Near-High",Accelerant Holdings,Financial,Insurance Brokers,Cayman Islands,4.30B,"1,488,976",19.78,2.5783619817997976,0.0,0.0,-8.763837638376382,0.4,3710000.0,13.03,33.08,41.12,795.5,29.89,5.45,64.56,26.47,70.52,-1.35,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 13.0, 'sma50': 33.1, 'sma200': 41.1}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 2.6%', 'volume dry-up RVol 0.4x', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.6% · volume dry-up RVol 0.4x · tight pullback -9% from high · holding above 20-day MA'}",False,,101.0,53
ASND,2,"Growth, Base / Near-High",Ascendis Pharma A/S,Healthcare,Biotechnology,Denmark,17.09B,"610,602",260.25,3.193083573487032,379.16,128.41,-7.761828814460381,0.93,653640.0,3.08,1.6,12.38,583.5,102.11,13.77,6.9,20.15,8.79,33.96,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.1, 'sma50': 1.6, 'sma200': 12.4}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 3.2%', 'below-avg volume RVol 0.9x', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.2% · below-avg volume RVol 0.9x · tight pullback -8% from high · holding above 20-day MA'}",False,,112.0,34
BP,2,"Growth, Base / Near-High",BP plc ADR,Energy,Oil & Gas Integrated,United Kingdom,114.53B,"16,493,586",44.47,2.3161682032831123,791.9,15.84,-7.872384503832619,1.85,8920000.0,3.39,6.96,9.35,140.43,14.26,-17.62,0.47,2.47,14.44,26.23,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.4, 'sma50': 7.0, 'sma200': 9.3}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 2.3%', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.3% · tight pullback -8% from high · holding above 20-day MA'}",False,,122.0,18
CAI,2,"Growth, IPO",Caris Life Sciences Inc,Healthcare,Biotechnology,USA,7.00B,"4,027,241",24.78,5.407586763518967,113.1,85.37,-35.935884177869696,0.98,4120000.0,5.13,26.65,18.39,99.88,48.98,-1.55,51.84,50.0,27.86,-35.45,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.1, 'sma50': 26.6, 'sma200': 18.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,48.0,86
CDNA,2,"Growth, Base / Near-High",Caredx Inc,Healthcare,Diagnostics & Research,USA,2.53B,"1,247,952",48.97,4.9418011027159485,90.73,34.41,-8.757220048444204,1.12,1110000.0,2.4,24.58,99.48,1412.42,100.15,1.25,2.34,121.88,160.48,258.49,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.4, 'sma50': 24.6, 'sma200': 99.5}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.9%', 'tight pullback -9% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · tight pullback -9% from high · holding above 20-day MA'}",False,,103.0,98
CHRD,2,"Growth, Base / Near-High",Chord Energy Corp,Energy,Oil & Gas E&P,USA,8.23B,"518,711",150.41,3.277707599228775,268.81,19.23,-1.6928104575163472,0.65,793480.0,6.4,13.97,25.19,237.05,98.16,-6.02,7.95,9.0,33.89,36.87,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.4, 'sma50': 14.0, 'sma200': 25.2}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.3%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.3% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,94.0,43
CRGY,2,"Growth, Base / Near-High",Crescent Energy Co,Energy,Oil & Gas E&P,USA,4.65B,"6,268,790",14.07,3.269367448471926,187.25,24.25,-1.5395381385584272,1.07,5830000.0,9.4,23.84,27.87,117.15,82.91,-0.93,23.1,17.35,25.18,47.48,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.4, 'sma50': 23.8, 'sma200': 27.9}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.3%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.3% · holding above 20-day MA'}",False,,80.0,49
CRWD,2,"Growth, Base / Near-High",Crowdstrike Holdings Inc,Technology,Software - Infrastructure,USA,220.22B,"13,716,665",215.07,5.937601711070814,112.37,24.3,-8.042585941508463,1.26,10880000.0,2.14,8.43,52.18,106.56,77.31,3.18,6.19,11.88,119.78,103.04,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.1, 'sma50': 8.4, 'sma200': 52.2}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 5.9%', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.9% · tight pullback -8% from high · holding above 20-day MA'}",False,,118.0,85
