Ticker,Company,Sector,Industry,Market Cap,Days Seen,Total Days,Dates,Max ATR%,Max EPS%,Max Appearances,Screeners Hit,Base Score,Signal Score,Q Rank,Stage,Quality Mod,Watch,Last SMA50%,EP,IPO,MULTI,HIGH,CHAR,CC_DEEP,CC_WATCH
POET,POET Technologies Inc,Technology,Semiconductors,2.44B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",14.2,34.7,3,"10% Change, Power Move, Week 20%+ Gain",150.0,225.0,84,Uptrend,30,False,85.3,False,False,True,False,True,False,False
SNDK,Sandisk Corp,Technology,Computer Hardware,208.45B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",7.1,395.2,3,"52 Week High, Growth, IPO",150.0,225.0,112,Uptrend,30,False,80.8,False,True,True,True,False,False,False
BTSG,BrightSpring Health Services Inc,Healthcare,Health Information Services,11.23B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.7,290.9,3,"52 Week High, Growth, IPO",150.0,225.0,104,Uptrend,30,False,21.8,False,True,True,True,False,False,False
LUNR,Intuitive Machines Inc,Industrials,Aerospace & Defense,7.37B,4,5,"2026-05-11, 2026-05-13, 2026-05-14, 2026-05-15",9.4,84.5,3,"10% Change, 52 Week High, Power Move, Week 20%+ Gain",140.0,220.0,73,Uptrend,30,False,45.5,True,False,True,False,False,False,False
HIMX,Himax Technologies ADR,Technology,Semiconductors,3.51B,3,5,"2026-05-11, 2026-05-12, 2026-05-13",8.1,-44.6,3,"52 Week High, Power Move, Week 20%+ Gain",110.0,215.0,66,Uptrend,30,False,104.6,True,False,True,False,True,False,False
GLW,Corning Inc,Technology,Electronic Components,165.08B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",6.7,298.1,3,"52 Week High, Growth, Power Move",150.0,210.0,92,Uptrend,30,False,35.9,False,False,True,True,False,False,False
AXTI,AXT Inc,Technology,Semiconductor Equipment & Materials,6.88B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",11.2,25.8,2,"10% Change, 52 Week High, Growth",150.0,210.0,96,Uptrend,30,True,91.7,True,False,False,False,False,False,False
DXYZ,Destiny Tech100 Inc,Financial,Asset Management,770.56M,2,5,"2026-05-11, 2026-05-12",10.0,129.3,4,"10% Change, 52 Week High, Power Move, Week 20%+ Gain",100.0,205.0,88,Uptrend,30,False,133.0,True,False,True,False,True,False,False
SEDG,Solaredge Technologies Inc,Technology,Solar,3.76B,2,5,"2026-05-14, 2026-05-15",8.0,79.7,4,"10% Change, 52 Week High, Power Move, Week 20%+ Gain",100.0,205.0,101,Uptrend,30,False,16.4,True,False,True,False,True,False,False
NVTS,Navitas Semiconductor Corp,Technology,Semiconductors,5.22B,2,5,"2026-05-11, 2026-05-14",10.3,-19.2,4,"10% Change, 52 Week High, Power Move, Week 20%+ Gain",100.0,205.0,61,Uptrend,30,False,91.2,True,False,True,False,True,False,False
LASR,nLIGHT Inc,Technology,Semiconductors,4.27B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",9.1,74.2,3,"10% Change, Growth, Power Move",150.0,200.0,84,Uptrend,30,False,27.2,False,False,True,False,False,False,False
XMTR,Xometry Inc,Industrials,Industrial Distribution,4.46B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",5.9,-3.3,3,"52 Week High, Growth, Week 20%+ Gain",150.0,200.0,41,Transitional,0,True,75.2,True,False,True,False,False,False,False
DDOG,Datadog Inc,Technology,Software - Application,73.57B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",5.2,-21.1,3,"52 Week High, Growth, Week 20%+ Gain",150.0,200.0,58,Transitional,0,True,56.8,True,False,True,False,False,False,False
ENPH,Enphase Energy Inc,Technology,Solar,6.97B,3,5,"2026-05-13, 2026-05-14, 2026-05-15",6.5,-6.9,4,"10% Change, 52 Week High, Power Move, Week 20%+ Gain",120.0,200.0,89,Uptrend,30,False,12.5,True,False,True,False,False,False,False
TH,Target Hospitality Corp,Industrials,Specialty Business Services,1.87B,4,5,"2026-05-11, 2026-05-12, 2026-05-14, 2026-05-15",4.6,-152.5,3,"10% Change, 52 Week High, Power Move",130.0,195.0,47,Uptrend,15,False,48.7,True,False,True,False,False,False,False
AMN,AMN Healthcare Services Inc,Healthcare,Medical Care Facilities,1.11B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",5.6,79.9,2,"Growth, Week 20%+ Gain",140.0,195.0,77,Uptrend,30,False,50.1,False,False,False,False,True,False,False
VELO,Velo3D Inc,Technology,Computer Hardware,553.76M,3,5,"2026-05-13, 2026-05-14, 2026-05-15",11.7,95.7,4,"10% Change, Growth, Power Move, Week 20%+ Gain",120.0,195.0,72,Uptrend,30,False,65.2,False,False,True,False,True,False,False
VSTS,Vestis Corp,Industrials,Rental & Leasing Services,1.62B,4,5,"2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",6.0,29.9,2,"52 Week High, Power Move, Week 20%+ Gain",130.0,190.0,68,Uptrend,30,False,39.7,True,False,False,False,False,False,False
VIK,Viking Holdings Ltd,Consumer Cyclical,Travel Services,37.31B,3,5,"2026-05-13, 2026-05-14, 2026-05-15",4.4,697.1,3,"52 Week High, Growth, IPO",110.0,185.0,97,Uptrend,30,False,7.2,False,True,True,True,False,False,False
EVC,Entravision Communications Corp,Communication Services,Advertising Agencies,820.99M,3,5,"2026-05-11, 2026-05-12, 2026-05-13",7.9,82.2,3,"10% Change, Power Move, Week 20%+ Gain",110.0,185.0,81,Uptrend,30,False,143.8,False,False,True,False,True,False,False
RDW,Redwire Corp,Industrials,Aerospace & Defense,2.78B,3,5,"2026-05-11, 2026-05-12, 2026-05-14",9.6,-19.0,3,"10% Change, Power Move, Week 20%+ Gain",110.0,185.0,92,Uptrend,30,True,27.6,False,False,True,False,True,False,False
ARM,Arm Holdings Plc ADR,Technology,Semiconductors,222.55B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",7.2,12.9,2,"Growth, IPO",140.0,185.0,92,Uptrend,30,False,32.7,False,True,False,False,False,False,False
GSIT,GSI Technology Inc,Technology,Semiconductors,392.98M,4,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14",10.8,1.6,2,"10% Change, Power Move, Week 20%+ Gain",130.0,185.0,80,Uptrend,30,False,65.6,False,False,False,False,True,False,False
DGXX,Digi Power X Inc,Utilities,Utilities - Independent Power Producers,621.73M,3,5,"2026-05-11, 2026-05-12, 2026-05-13",8.6,36.1,3,"10% Change, Power Move, Week 20%+ Gain",110.0,185.0,84,Uptrend,30,False,140.2,False,False,True,False,True,False,False
KC,Kingsoft Cloud Holdings Ltd ADR,Technology,Software - Application,5.06B,2,5,"2026-05-13, 2026-05-14",6.1,56.6,4,"10% Change, 52 Week High, Growth, Power Move",100.0,180.0,73,Uptrend,30,False,19.8,True,False,True,False,False,False,False
AVGO,Broadcom Inc,Technology,Semiconductors,2013.13B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.7,145.7,2,"52 Week High, Growth",140.0,180.0,98,Uptrend,30,False,18.7,False,False,False,True,False,False,False
RXT,Rackspace Technology Inc,Technology,Software - Infrastructure,1.82B,4,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14",12.4,52.7,3,"10% Change, Power Move, Week 20%+ Gain",130.0,180.0,76,Uptrend,30,True,166.9,False,False,True,False,False,False,False
ASX,ASE Technology Holding CoLtd ADR,Technology,Semiconductors,74.18B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.7,43.4,2,"52 Week High, Growth",140.0,180.0,96,Uptrend,30,False,37.2,False,False,False,True,False,False,False
ADI,Analog Devices Inc,Technology,Semiconductors,203.82B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",2.8,74.6,2,"52 Week High, Growth",140.0,180.0,96,Uptrend,30,False,20.9,False,False,False,True,False,False,False
TSM,Taiwan Semiconductor Manufacturing ADR,Technology,Semiconductors,2097.16B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.7,51.5,2,"52 Week High, Growth",140.0,180.0,94,Uptrend,30,False,11.2,False,False,False,True,False,False,False
ROKU,Roku Inc,Communication Services,Entertainment,18.30B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.9,287.1,2,"52 Week High, Growth",140.0,180.0,99,Uptrend,30,False,21.7,False,False,False,True,False,False,False
STX,Seagate Technology Holdings Plc,Technology,Computer Hardware,178.37B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",5.2,55.6,2,"52 Week High, Growth",140.0,180.0,98,Uptrend,30,False,65.2,False,False,False,True,False,False,False
WDC,Western Digital Corp,Technology,Computer Hardware,166.14B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",5.9,242.8,2,"52 Week High, Growth",140.0,180.0,102,Uptrend,30,False,51.6,False,False,False,True,False,False,False
VRT,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,142.48B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",4.6,130.6,2,"52 Week High, Growth",140.0,180.0,96,Uptrend,30,False,28.2,False,False,False,True,False,False,False
ASML,ASML Holding NV,Technology,Semiconductor Equipment & Materials,578.83B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",4.3,26.4,2,"52 Week High, Growth",140.0,180.0,95,Uptrend,30,False,11.5,False,False,False,True,False,False,False
OUST,Ouster Inc,Technology,Electronic Components,2.22B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",9.7,50.6,3,"10% Change, Growth, Power Move, Week 20%+ Gain",160.0,180.0,56,Transitional,0,False,17.2,False,False,True,False,False,False,False
BE,Bloom Energy Corp,Industrials,Electrical Equipment & Parts,78.49B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",8.4,-246.2,2,"52 Week High, Growth",140.0,180.0,101,Uptrend,30,False,49.8,False,False,False,True,False,False,False
CIEN,CIENA Corp,Technology,Communication Equipment,78.40B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",6.1,193.4,2,"52 Week High, Growth",140.0,180.0,99,Uptrend,30,False,31.8,False,False,False,True,False,False,False
GOOGL,Alphabet Inc,Communication Services,Internet Content & Information,4807.43B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",2.5,46.2,2,"52 Week High, Growth",140.0,180.0,94,Uptrend,30,False,19.5,False,False,False,True,False,False,False
GOOG,Alphabet Inc,Communication Services,Internet Content & Information,4765.50B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",2.5,46.2,2,"52 Week High, Growth",140.0,180.0,94,Uptrend,30,False,19.5,False,False,False,True,False,False,False
LRCX,Lam Research Corp,Technology,Semiconductor Equipment & Materials,356.06B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",4.7,47.7,2,"52 Week High, Growth",140.0,180.0,92,Uptrend,30,False,22.2,False,False,False,True,False,False,False
NVDA,NVIDIA Corp,Technology,Semiconductors,5475.28B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.3,66.1,2,"52 Week High, Growth",140.0,180.0,99,Uptrend,30,False,15.8,False,False,False,True,False,False,False
ECVT,Ecovyst Inc,Basic Materials,Specialty Chemicals,1.59B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.3,-470.7,2,"52 Week High, Growth",140.0,180.0,75,Uptrend,30,False,11.6,False,False,False,True,False,False,False
PRM,Perimeter Solutions Inc,Basic Materials,Specialty Chemicals,5.42B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",4.7,-245.4,2,"52 Week High, Growth",140.0,180.0,79,Uptrend,30,False,24.3,False,False,False,True,False,False,False
MTSI,MACOM Technology Solutions Holdings Inc,Technology,Semiconductors,28.66B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",4.8,298.3,2,"52 Week High, Growth",140.0,180.0,104,Uptrend,30,False,43.3,False,False,False,True,False,False,False
MRVL,Marvell Technology Inc,Technology,Semiconductors,154.88B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",5.6,405.2,2,"52 Week High, Growth",140.0,180.0,109,Uptrend,30,False,41.9,False,False,False,True,False,False,False
AAOI,Applied Optoelectronics Inc,Technology,Communication Equipment,17.90B,3,5,"2026-05-11, 2026-05-12, 2026-05-13",11.6,82.9,2,"10% Change, 52 Week High, Power Move",110.0,170.0,89,Uptrend,30,False,45.2,True,False,False,False,False,False,False
IONQ,IonQ Inc,Technology,Computer Hardware,19.39B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",8.4,105.7,3,"10% Change, Growth, Power Move",150.0,170.0,55,Transitional,0,True,51.5,False,False,True,False,False,False,False
OSS,One Stop Systems Inc,Technology,Computer Hardware,427.02M,3,5,"2026-05-11, 2026-05-12, 2026-05-14",9.1,139.1,2,"10% Change, 52 Week High, Week 20%+ Gain",110.0,170.0,71,Uptrend,30,True,65.8,True,False,False,False,False,False,False
KNX,Knight-Swift Transportation Holdings Inc,Industrials,Trucking,11.22B,2,5,"2026-05-14, 2026-05-15",4.2,-77.5,3,"10% Change, 52 Week High, Power Move",90.0,170.0,69,Uptrend,30,False,13.6,True,False,True,False,False,False,False
AHR,American Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,9.95B,4,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14",2.9,318.2,2,"Growth, IPO",120.0,165.0,94,Uptrend,30,False,0.8,False,True,False,False,False,False,False
PENG,Penguin Solutions Inc,Technology,Information Technology Services,2.45B,2,5,"2026-05-11, 2026-05-13",6.3,543.2,2,"52 Week High, Week 20%+ Gain",80.0,165.0,94,Uptrend,30,False,81.7,True,False,False,False,True,False,False
ALAB,Astera Labs Inc,Technology,Semiconductors,39.88B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",7.5,533.6,2,"Growth, IPO",140.0,165.0,61,Transitional,10,False,38.0,False,True,False,False,False,False,False
SLS,SELLAS Life Sciences Group Inc,Healthcare,Biotechnology,1.32B,3,5,"2026-05-13, 2026-05-14, 2026-05-15",6.9,54.3,3,"10% Change, Power Move, Week 20%+ Gain",110.0,160.0,60,Uptrend,30,False,30.8,False,False,True,False,False,False,False
NRGV,Energy Vault Holdings Inc,Utilities,Utilities - Renewable,1.03B,4,5,"2026-05-11, 2026-05-13, 2026-05-14, 2026-05-15",8.7,23.0,2,"10% Change, Power Move, Week 20%+ Gain",130.0,160.0,68,Uptrend,30,False,37.0,False,False,False,False,False,False,False
KEYS,Keysight Technologies Inc,Technology,Scientific & Technical Instruments,62.01B,4,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14",3.0,58.5,2,"52 Week High, Growth",120.0,160.0,91,Uptrend,30,False,16.9,False,False,False,True,False,False,False
WOLF,Wolfspeed Inc,Technology,Semiconductors,3.00B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",10.7,-101.9,3,"10% Change, Power Move, Week 20%+ Gain",150.0,160.0,37,Basing,-10,False,111.2,False,False,True,False,False,False,False
LSCC,Lattice Semiconductor Corp,Technology,Semiconductors,17.11B,4,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14",5.1,-61.1,2,"52 Week High, Growth",120.0,160.0,92,Uptrend,30,False,23.6,False,False,False,True,False,False,False
FLEX,Flex Ltd,Technology,Electronic Components,52.87B,3,5,"2026-05-11, 2026-05-12, 2026-05-13",4.9,-9.7,2,"52 Week High, Week 20%+ Gain",100.0,160.0,81,Uptrend,30,False,84.5,True,False,False,False,False,False,False
NUE,Nucor Corp,Basic Materials,Steel,51.70B,4,5,"2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",2.5,80.0,2,"52 Week High, Growth",120.0,160.0,99,Uptrend,30,False,21.4,False,False,False,True,False,False,False
CSTM,Constellium SE,Basic Materials,Aluminum,4.56B,4,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14",4.2,583.9,2,"52 Week High, Growth",120.0,160.0,94,Uptrend,30,False,22.0,False,False,False,True,False,False,False
UMAC,Unusual Machines Inc,Technology,Computer Hardware,631.17M,3,5,"2026-05-11, 2026-05-14, 2026-05-15",9.1,79.9,3,"10% Change, Growth, Power Move",110.0,160.0,81,Uptrend,30,False,1.0,False,False,True,False,False,False,False
KGS,Kodiak Gas Services Inc,Energy,Oil & Gas Equipment & Services,6.52B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.5,50.7,1,IPO,110.0,155.0,92,Uptrend,30,False,23.4,False,True,False,False,False,False,False
CMPS,Compass Pathways Plc ADR,Healthcare,Medical Care Facilities,1.02B,2,5,"2026-05-13, 2026-05-14",6.7,-32.7,3,"10% Change, 52 Week High, Power Move",90.0,155.0,57,Uptrend,15,False,52.2,True,False,True,False,False,False,False
NESR,National Energy Services Reunited Corp,Energy,Oil & Gas Equipment & Services,2.57B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",5.0,-19.1,1,"Growth, Power Move",120.0,150.0,87,Uptrend,30,False,12.2,False,False,False,False,False,False,False
AAON,AAON Inc,Industrials,Building Products & Equipment,11.10B,4,5,"2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",7.0,-25.8,2,"Growth, Week 20%+ Gain",120.0,150.0,72,Uptrend,30,False,44.4,False,False,False,False,False,False,False
CRWD,Crowdstrike Holdings Inc,Technology,Software - Infrastructure,151.24B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.9,-908.9,2,"52 Week High, Growth",140.0,150.0,56,Transitional,0,True,26.4,False,False,False,True,False,False,False
NBIS,Nebius Group NV,Technology,Software - Infrastructure,55.35B,3,5,"2026-05-13, 2026-05-14, 2026-05-15",7.5,428.8,2,"52 Week High, Growth, Power Move",110.0,150.0,91,Uptrend,30,False,52.8,False,False,False,True,False,False,False
MXL,MaxLinear Inc,Technology,Semiconductors,8.27B,2,5,"2026-05-11, 2026-05-15",10.1,42.6,2,"10% Change, 52 Week High, Week 20%+ Gain",90.0,150.0,71,Uptrend,30,False,208.6,True,False,False,False,False,False,False
LXRX,Lexicon Pharmaceuticals Inc,Healthcare,Biotechnology,1.03B,4,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14",6.9,86.1,1,Week 20%+ Gain,90.0,145.0,69,Uptrend,30,False,36.8,False,False,False,False,True,False,False
CORZ,Core Scientific Inc,Technology,Software - Infrastructure,7.70B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",6.3,80.2,2,"52 Week High, IPO",140.0,145.0,14,Transitional,-20,False,26.7,False,True,False,True,False,False,False
AEVA,Aeva Technologies Inc,Technology,Software - Infrastructure,1.29B,4,5,"2026-05-11, 2026-05-12, 2026-05-14, 2026-05-15",10.7,7.3,2,"10% Change, Power Move, Week 20%+ Gain",130.0,145.0,59,Uptrend,15,False,5.3,False,False,False,False,False,False,False
GLNG,Golar Lng,Energy,Oil & Gas Midstream,5.79B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",2.9,33.8,1,Growth,110.0,140.0,84,Uptrend,30,False,9.6,False,False,False,False,False,False,False
NOK,Nokia Corp ADR,Technology,Communication Equipment,80.87B,3,5,"2026-05-11, 2026-05-13, 2026-05-14",5.6,9.1,2,"52 Week High, Power Move",100.0,140.0,97,Uptrend,30,False,43.6,False,False,False,True,False,False,False
CAT,Caterpillar Inc,Industrials,Farm & Heavy Construction Machinery,409.19B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.2,-2.1,1,Growth,110.0,140.0,93,Uptrend,30,False,20.7,False,False,False,False,False,False,False
ON,ON Semiconductor Corp,Technology,Semiconductors,46.39B,3,5,"2026-05-11, 2026-05-13, 2026-05-14",4.5,-4.2,2,"52 Week High, Power Move",100.0,140.0,74,Uptrend,30,False,43.5,False,False,False,True,False,False,False
DELL,Dell Technologies Inc,Technology,Computer Hardware,157.88B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",5.2,39.6,1,Growth,110.0,140.0,99,Uptrend,30,False,35.1,False,False,False,False,False,False,False
FLYW,Flywire Corp,Technology,Software - Infrastructure,1.98B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",4.8,539.5,1,Growth,110.0,140.0,82,Uptrend,30,False,25.8,False,False,False,False,False,False,False
COHU,Cohu Inc,Technology,Semiconductor Equipment & Materials,2.32B,3,5,"2026-05-11, 2026-05-12, 2026-05-13",5.2,35.5,2,"52 Week High, Growth",100.0,140.0,83,Uptrend,30,False,40.3,False,False,False,True,False,False,False
MNST,Monster Beverage Corp,Consumer Defensive,Beverages - Non-Alcoholic,85.17B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.0,36.2,1,Growth,110.0,140.0,75,Uptrend,30,False,13.7,False,False,False,False,False,False,False
P,Everpure Inc,Technology,Computer Hardware,26.96B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",5.2,75.6,2,"Growth, Power Move",140.0,140.0,43,Transitional,0,True,32.5,False,False,False,False,False,False,False
MRX,Marex Group Plc,Financial,Capital Markets,4.04B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",4.1,61.9,1,Growth,110.0,140.0,78,Uptrend,30,False,22.8,False,False,False,False,False,False,False
CGNX,Cognex Corp,Technology,Scientific & Technical Instruments,10.69B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",4.4,23.8,1,Growth,110.0,140.0,92,Uptrend,30,False,26.3,False,False,False,False,False,False,False
COCO,Vita Coco Company Inc,Consumer Defensive,Beverages - Non-Alcoholic,4.48B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",4.5,36.5,1,Growth,110.0,140.0,69,Uptrend,30,False,32.4,False,False,False,False,False,False,False
IRM,Iron Mountain Inc,Real Estate,REIT - Specialty,37.21B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.0,121.1,1,Growth,110.0,140.0,94,Uptrend,30,False,16.6,False,False,False,False,False,False,False
VIRT,Virtu Financial Inc,Financial,Capital Markets,8.45B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.3,73.5,1,Growth,110.0,140.0,78,Uptrend,30,False,12.5,False,False,False,False,False,False,False
TTMI,TTM Technologies Inc,Technology,Electronic Components,17.38B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",6.9,146.7,1,Growth,110.0,140.0,80,Uptrend,30,False,39.8,False,False,False,False,False,False,False
MCHP,Microchip Technology Inc,Technology,Semiconductors,50.79B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",4.2,5446.3,1,Growth,110.0,140.0,101,Uptrend,30,False,31.7,False,False,False,False,False,False,False
STNG,Scorpio Tankers Inc,Energy,Oil & Gas Midstream,4.25B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.9,1.0,1,Growth,110.0,140.0,86,Uptrend,30,False,11.8,False,False,False,False,False,False,False
SU,Suncor Energy Inc,Energy,Oil & Gas Integrated,81.05B,5,5,"2026-05-11, 2026-05-12, 2026-05-13, 2026-05-14, 2026-05-15",3.0,9.6,1,Growth,110.0,140.0,85,Uptrend,30,False,3.0,False,False,False,False,False,False,False
