Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
TEM,5,"10% Change, Growth, IPO, Week 20%+ Gain, Power Move",Tempus AI Inc,Healthcare,Health Information Services,USA,14.50B,"16,865,477",80.36,6.060228969636635,-21.05,50.43,-22.96779141104294,2.68,6300000.0,21.88,41.63,43.16,112.51,55.99,4.52,62.8,64.71,65.04,-7.04,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 21.9, 'sma50': 41.6, 'sma200': 43.2}","{'vcp_possible': False, 'confidence': 25, 'signals': ['moderate pullback -23% from high', 'holding above 20-day MA'], 'reason': 'moderate pullback -23% from high · holding above 20-day MA'}",False,,113.0,83
HNGE,4,"Growth, IPO, 52 Week High, Base / Near-High",Hinge Health Inc,Healthcare,Health Information Services,USA,7.64B,"2,060,715",94.72,4.60304054054054,124.68,49.76,-0.9412256850031442,1.06,1950000.0,4.17,9.46,61.58,107.01,67.29,14.36,7.34,41.29,113.43,66.94,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.2, 'sma50': 9.5, 'sma200': 61.6}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.6%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · holding above 20-day MA'}",False,,93.0,71
RBRK,4,"Growth, IPO, 52 Week High, Base / Near-High",Rubrik Inc,Technology,Software - Infrastructure,USA,22.35B,"4,004,657",107.83,5.6292311972549385,46.36,42.45,-0.07413585395236177,1.18,3390000.0,12.82,21.24,53.94,39.09,62.29,5.1,7.24,55.73,107.01,45.93,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.8, 'sma50': 21.2, 'sma200': 53.9}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.6%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.6% · holding above 20-day MA'}",False,,90.0,69
SDGR,4,"10% Change, 52 Week High, Week 20%+ Gain, Power Move",Schrodinger Inc,Healthcare,Health Information Services,USA,2.26B,"9,022,142",30.24,5.2248677248677255,70.36,8.88,23.973549029816787,7.3,1240000.0,45.78,66.23,97.68,113.42,84.3,-0.52,71.14,94.72,152.42,58.91,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 45.8, 'sma50': 66.2, 'sma200': 97.7}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.2%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.2% · holding above 20-day MA'}",False,,105.0,91
CDNA,3,"Growth, 52 Week High, Base / Near-High",Caredx Inc,Healthcare,Diagnostics & Research,USA,2.81B,"806,409",54.28,4.108327192336035,90.73,34.41,-0.3853918150119262,0.7,1150000.0,7.5,22.3,105.22,1412.42,100.15,1.06,17.54,131.18,212.31,279.58,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.5, 'sma50': 22.3, 'sma200': 105.2}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 4.1%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.1% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,101.0,95
CRBG,3,"Growth, 52 Week High, Base / Near-High",Corebridge Financial Inc,Financial,Asset Management,USA,15.55B,"3,812,601",34.88,2.379587155963302,426.19,25.42,-1.5245623941276043,0.9,4230000.0,4.31,6.62,19.39,97.07,96.11,11.15,5.31,18.88,46.0,10.28,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.3, 'sma50': 6.6, 'sma200': 19.4}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 2.4%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.4% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,115.0,31
CYPH,3,"10% Change, Week 20%+ Gain, Power Move",Cypherpunk Technologies Inc,Healthcare,Biotechnology,USA,330.84M,"26,542,365",3.07,12.052117263843648,137.89,0.0,-17.02702702702703,4.46,5950000.0,50.05,148.75,213.29,145.12,13.84,12.27,281.18,302.83,328.11,881.14,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 50.0, 'sma50': 148.8, 'sma200': 213.3}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -17% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -17% from high · holding above 20-day MA'}",False,,104.0,99
FTNT,3,"Growth, 52 Week High, Base / Near-High",Fortinet Inc,Technology,Software - Infrastructure,USA,126.62B,"5,475,707",172.58,4.1314173137095835,12.93,18.77,-1.1625909169005189,1.04,5240000.0,7.1,7.84,52.13,43.86,72.19,-0.92,9.22,19.73,106.96,114.95,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.1, 'sma50': 7.8, 'sma200': 52.1}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.1%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.1% · holding above 20-day MA'}",False,,93.0,74
TH,3,"Growth, Base / Near-High, Power Move",Target Hospitality Corp,Industrials,Specialty Business Services,USA,2.07B,"2,531,228",20.76,4.913294797687861,-443.76,11.92,-0.4316546762589968,1.72,1470000.0,11.41,19.87,56.03,39.95,51.41,27.12,18.83,7.12,125.9,141.4,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 11.4, 'sma50': 19.9, 'sma200': 56.0}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.9%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · holding above 20-day MA'}",False,,90.0,80
ABSI,2,"10% Change, Power Move",Absci Corp,Healthcare,Biotechnology,USA,1.59B,"8,660,179",9.27,6.903991370010789,15.36,-62.28,-23.13432835820897,1.96,4430000.0,5.16,5.55,68.76,11.98,83.53,18.52,4.75,29.11,224.13,263.53,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 5.2, 'sma50': 5.5, 'sma200': 68.8}","{'vcp_possible': False, 'confidence': 25, 'signals': ['moderate pullback -23% from high', 'holding above 20-day MA'], 'reason': 'moderate pullback -23% from high · holding above 20-day MA'}",False,,77.0,94
