Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score
LITE,2,"Growth, 52 Week High",Lumentum Holdings Inc,Technology,Communication Equipment,USA,55.49B,8.749694404055742,146.62,48.89,-3.2865427213220944,0.87,5700000.0,13.2,37.85,175.1,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 13.2, 'sma50': 37.9, 'sma200': 175.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,53.0
NVT,2,"Growth, 52 Week High",nVent Electric plc,Industrials,Electrical Equipment & Parts,United Kingdom,20.54B,4.550822769860641,116.24,18.36,0.13402712078209866,0.89,2310000.0,9.95,11.12,28.8,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 9.9, 'sma50': 11.1, 'sma200': 28.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,48.0
SATL,2,"10% Change, Week 20%+ Gain",Satellogic Inc,Industrials,Aerospace & Defense,USA,888.63M,8.842443729903538,89.07,0.0,4.819683181664969,2.95,9360000.0,78.15,69.45,101.18,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': False, 'sma20': 78.2, 'sma50': 69.5, 'sma200': 101.2}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,67.0
SNDK,2,"Growth, IPO",Sandisk Corp,Technology,Computer Hardware,USA,100.05B,7.910187944413301,-327.99,23.6,-12.826646090534977,1.1,18640000.0,3.89,14.21,175.23,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 3.9, 'sma50': 14.2, 'sma200': 175.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,47.0
SRPT,2,"10% Change, Week 20%+ Gain",Sarepta Therapeutics Inc,Healthcare,Biotechnology,USA,2.50B,5.511148506520825,-438.5,15.58,-68.83031733543142,6.46,2630000.0,37.86,26.38,19.85,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 37.9, 'sma50': 26.4, 'sma200': 19.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,-69% from 52w high,59.0
VG,2,"Growth, IPO",Venture Global Inc,Energy,Oil & Gas Midstream,USA,41.06B,7.480550568521843,51.81,176.93,-14.3076923076923,1.43,19600000.0,29.3,55.5,46.2,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 29.3, 'sma50': 55.5, 'sma200': 46.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,51.0
VRT,2,"Growth, 52 Week High",Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,USA,105.66B,5.174536500579373,164.25,27.69,-0.22400462461158455,0.77,7700000.0,5.97,21.52,62.6,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 6.0, 'sma50': 21.5, 'sma200': 62.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,56.0
AAOI,1,Growth,Applied Optoelectronics Inc,Technology,Communication Equipment,USA,8.60B,10.829472948168867,84.71,82.75,-11.282568238213408,1.43,7900000.0,15.57,74.67,209.85,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 15.6, 'sma50': 74.7, 'sma200': 209.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,33.0
AHCO,1,52 Week High,AdaptHealth Corp,Healthcare,Medical Devices,USA,1.55B,4.8287971905179985,-185.69,-0.49,-2.566295979469624,1.21,1270000.0,13.86,12.4,18.98,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': False, 'sma20': 13.9, 'sma50': 12.4, 'sma200': 19.0}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.8%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.8% · holding above 20-day MA'}",False,,35.0
AMD,1,Growth,Advanced Micro Devices Inc,Technology,Semiconductors,USA,359.13B,4.281109547373677,163.27,34.34,-17.526583795117556,1.31,36520000.0,9.68,2.59,13.33,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': False, 'sma20': 9.7, 'sma50': 2.6, 'sma200': 13.3}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.3%', 'tight pullback -18% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · tight pullback -18% from high · holding above 20-day MA'}",False,,96.0
ANNA,1,Week 20%+ Gain,AleAnna Inc,Energy,Oil & Gas E&P,USA,464.58M,16.49928263988522,-985.28,0.0,-61.912568306010925,1.17,3310000.0,66.9,114.26,68.3,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 66.9, 'sma50': 114.3, 'sma200': 68.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,20.0
AR,1,Growth,Antero Resources Corp,Energy,Oil & Gas E&P,USA,13.78B,3.537049473919857,1000.65,21.99,0.6761325219743153,1.24,6150000.0,11.73,22.59,28.21,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 11.7, 'sma50': 22.6, 'sma200': 28.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,47.0
ARM,1,IPO,Arm Holdings plc. ADR,Technology,Semiconductors,United Kingdom,166.81B,5.169669574075253,-2.03,26.45,-14.24437650141953,4.9,6010000.0,24.68,30.51,13.56,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 24.7, 'sma50': 30.5, 'sma200': 13.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,52.0
BNAI,1,Growth,Brand Engagement Network Inc,Technology,Software - Infrastructure,USA,242.00M,13.500482160077146,53.6,-24.72,-51.92396847473343,0.05,9500000.0,3.16,38.85,310.46,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 3.2, 'sma50': 38.9, 'sma200': 310.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,22.0
BW,1,Growth,Babcock & Wilcox Enterprises Inc,Industrials,Specialty Industrial Machinery,USA,2.11B,9.980806142034549,38.81,-11.44,-3.7561576354679715,0.7,4150000.0000000005,22.6,46.07,203.89,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 22.6, 'sma50': 46.1, 'sma200': 203.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,22.0
CGON,1,IPO,Cg Oncology Inc,Healthcare,Biotechnology,USA,5.56B,4.847287646254368,-80.13,254.7,-5.104542177361204,0.58,1310000.0,4.66,14.3,62.61,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 4.7, 'sma50': 14.3, 'sma200': 62.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,16.0
CIEN,1,Growth,CIENA Corp,Technology,Communication Equipment,USA,61.89B,6.328535526616403,193.36,26.54,0.8014370595550657,0.79,3360000.0,22.02,41.8,135.41,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 22.0, 'sma50': 41.8, 'sma200': 135.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,43.0
CORT,1,10% Change,Corcept Therapeutics Inc,Healthcare,Biotechnology,USA,4.30B,7.091672844082036,-30.18,12.79,-65.50754282792126,5.11,2290000.0,17.68,8.26,-37.12,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 17.7, 'sma50': 8.3, 'sma200': -37.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"-66% from 52w high, Stage 4 (Downtrend)",9.0
CORZ,1,IPO,Core Scientific Inc,Technology,Software - Infrastructure,USA,5.38B,6.2756598240469215,128.35,-37.53,-27.8459585272958,0.89,11230000.0,4.65,-1.28,5.55,"{'stage': 3, 'badge': '🔴 Stage 3', 'perfect': False, 'sma20': 4.7, 'sma50': -1.3, 'sma200': 5.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,10.0
CRGY,1,52 Week High,Crescent Energy Co,Energy,Oil & Gas E&P,USA,4.42B,4.228486646884273,177.61,22.14,2.4160461935875954,0.87,7680000.0,12.06,27.76,44.49,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 12.1, 'sma50': 27.8, 'sma200': 44.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,30.0
CRWV,1,IPO,CoreWeave Inc,Technology,Software - Infrastructure,USA,46.04B,7.14775062799726,-22.6,167.88,-53.165775401069524,0.75,25490000.0,8.52,-1.23,-18.48,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 8.5, 'sma50': -1.2, 'sma200': -18.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,-8.0
CSTM,1,Growth,Constellium SE,Basic Materials,Aluminum,France,3.45B,5.252842022736182,508.56,15.22,-6.931776723823413,0.87,2049999.9999999998,1.86,5.05,44.35,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 1.9, 'sma50': 5.0, 'sma200': 44.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,36.0
CTRI,1,IPO,Centuri Holdings Inc,Utilities,Utilities - Regulated Gas,USA,3.07B,4.203612479474549,432.19,13.1,-5.960469425571347,0.57,1410000.0,1.28,3.12,27.4,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 1.3, 'sma50': 3.1, 'sma200': 27.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,36.0
CXW,1,Growth,CoreCivic Inc,Industrials,Security & Protection Services,USA,1.95B,4.004004004004004,74.84,12.72,-15.123194562446896,1.64,1140000.0,6.67,6.7,2.86,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 6.7, 'sma50': 6.7, 'sma200': 2.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,22.0
DELL,1,Growth,Dell Technologies Inc,Technology,Computer Hardware,USA,118.82B,4.331286343133526,39.59,19.12,3.194943722555288,1.35,8350000.0,20.81,39.5,38.72,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 20.8, 'sma50': 39.5, 'sma200': 38.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,43.0
DOCN,1,10% Change,DigitalOcean Holdings Inc,Technology,Software - Infrastructure,USA,8.00B,6.609195402298851,208.22,15.48,-2.0711391265195944,4.37,3210000.0,27.42,38.25,98.09,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 27.4, 'sma50': 38.2, 'sma200': 98.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,54.0
ECVT,1,52 Week High,Ecovyst Inc,Basic Materials,Specialty Chemicals,USA,1.44B,3.4642032332563506,-995.17,8.81,3.5637407318823255,2.13,1720000.0,11.76,14.82,38.03,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 11.8, 'sma50': 14.8, 'sma200': 38.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,20.0
EHAB,1,52 Week High,Enhabit Inc,Healthcare,Medical Care Facilities,USA,693.39M,0.9509875640087784,97.14,2.44,-0.07309941520468044,0.51,1290000.0,0.39,12.57,47.22,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 0.4, 'sma50': 12.6, 'sma200': 47.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,17.0
ELVN,1,Week 20%+ Gain,Enliven Therapeutics Inc,Healthcare,Biotechnology,USA,2.12B,6.135660005629046,2.24,0.0,11.901634903987567,5.79,1110000.0,19.93,26.85,60.87,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 19.9, 'sma50': 26.9, 'sma200': 60.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,43.0
EQT,1,Growth,EQT Corp,Energy,Oil & Gas E&P,USA,42.41B,3.017812453996761,694.17,59.96,0.994632848158683,0.6,10160000.0,7.28,15.46,21.81,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 7.3, 'sma50': 15.5, 'sma200': 21.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,42.0
EXE,1,Growth,Expand Energy Corp,Energy,Oil & Gas E&P,USA,27.39B,3.3971207865168536,285.54,172.2,-10.030011056705101,0.93,3890000.0,5.86,6.87,6.91,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 5.9, 'sma50': 6.9, 'sma200': 6.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,34.0
FIGS,1,Growth,Figs Inc,Consumer Cyclical,Apparel Manufacturing,USA,2.64B,5.555555555555556,1187.65,13.6,-9.382151029748286,1.08,3380000.0,2.97,23.67,73.59,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 3.0, 'sma50': 23.7, 'sma200': 73.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,41.0
FIVE,1,Growth,Five Below Inc,Consumer Cyclical,Specialty Retail,USA,12.91B,3.9460731863898992,41.13,22.9,-1.6210526315789453,0.86,1110000.0,5.39,11.5,40.69,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.4, 'sma50': 11.5, 'sma200': 40.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,30.0
FLY,1,10% Change,Firefly Aerospace Inc,Industrials,Aerospace & Defense,USA,4.40B,9.117326552851432,-22.52,162.95,-62.696476964769644,2.52,3780000.0,23.82,15.6,-4.26,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 23.8, 'sma50': 15.6, 'sma200': -4.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"-63% from 52w high, Stage 4 (Downtrend)",-1.0
GLNG,1,Growth,Golar Lng,Energy,Oil & Gas Midstream,Bermuda,5.55B,3.4658127707666226,33.78,51.14,-3.2969034608378744,1.68,1830000.0,12.15,20.38,29.6,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 12.2, 'sma50': 20.4, 'sma200': 29.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,32.0
GRAL,1,IPO,GRAIL Inc,Healthcare,Diagnostics & Research,USA,2.14B,9.619430101357814,82.74,17.18,-55.99966341299226,0.57,1280000.0,5.43,-31.73,-20.6,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 5.4, 'sma50': -31.7, 'sma200': -20.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,-4.0
KC,1,Growth,Kingsoft Cloud Holdings Ltd ADR,Technology,Software - Application,China,4.38B,6.216216216216216,55.58,24.03,-16.807195053400783,1.09,1520000.0,10.71,11.55,11.93,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 10.7, 'sma50': 11.6, 'sma200': 11.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,36.0
KGS,1,IPO,Kodiak Gas Services Inc,Energy,Oil & Gas Equipment & Services,USA,5.08B,3.3660351826792967,50.71,12.83,-1.5814882636923655,0.59,1550000.0,4.81,19.5,54.3,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 4.8, 'sma50': 19.5, 'sma200': 54.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,26.0
LAUR,1,Growth,Laureate Education Inc,Consumer Defensive,Education & Training Services,USA,5.05B,3.2221594120972292,-1.04,8.64,-6.673700870482701,0.82,1600000.0,5.68,3.69,19.13,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.7, 'sma50': 3.7, 'sma200': 19.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,16.0
LWLG,1,10% Change,Lightwave Logic Inc,Basic Materials,Specialty Chemicals,USA,1.28B,9.31315483119907,18.51,147.74,6.76112353964704,3.1,3200000.0,42.5,84.62,135.79,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 42.5, 'sma50': 84.6, 'sma200': 135.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,29.0
LXU,1,Growth,"LSB Industries, Inc",Basic Materials,Chemicals,USA,1.14B,5.439595192915876,226.39,17.77,0.5085823267641398,1.86,1020000.0,14.45,39.02,72.16,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 14.4, 'sma50': 39.0, 'sma200': 72.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,35.0
MOVE,1,Growth,Corvex Inc,Healthcare,Medical Devices,USA,16.39M,11.010452961672474,55.97,-44.57,-58.84714654430743,0.04,1010000.0,4.83,11.11,62.38,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 4.8, 'sma50': 11.1, 'sma200': 62.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,22.0
MRVL,1,Growth,Marvell Technology Inc,Technology,Semiconductors,USA,86.07B,4.611477907567293,405.16,42.09,-4.203561350588691,1.38,16290000.0,12.97,18.85,21.96,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 13.0, 'sma50': 18.9, 'sma200': 22.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,52.0
NXT,1,52 Week High,Nextpower Inc,Technology,Solar,USA,19.36B,5.052905996012882,1.97,30.02,-0.8891253134736821,1.06,1950000.0,15.4,15.55,52.63,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 15.4, 'sma50': 15.6, 'sma200': 52.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,31.0
NYT,1,52 Week High,New York Times Co,Communication Services,Publishing,USA,13.73B,2.2543148996125395,18.04,9.24,0.6261814744801475,0.74,2310000.0,5.55,12.43,33.82,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.5, 'sma50': 12.4, 'sma200': 33.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,26.0
OLN,1,52 Week High,Olin Corp,Basic Materials,Chemicals,USA,3.19B,5.8844507845934375,-141.44,3.68,0.8996041741633709,1.02,3200000.0,12.17,15.12,25.13,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 12.2, 'sma50': 15.1, 'sma200': 25.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,19.0
OS,1,IPO,OneStream Inc,Technology,Software - Infrastructure,USA,5.99B,0.5462184873949579,78.77,22.99,-19.75724881995954,0.26,4350000.0,0.45,0.79,8.74,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 0.5, 'sma50': 0.8, 'sma200': 8.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,31.0
PARR,1,52 Week High,Par Pacific Holdings Inc,Energy,Oil & Gas Refining & Marketing,USA,3.01B,5.450699642043606,1323.58,-6.39,-1.8837803320561952,1.35,1310000.0,18.37,38.5,64.2,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 18.4, 'sma50': 38.5, 'sma200': 64.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,39.0
PAYP,1,Week 20%+ Gain,PayPay Corp ADR,Technology,Software - Infrastructure,Japan,16.42B,10.260586319218241,0.0,0.0,-1.3258336681398197,0.39,5980000.0,17.83,17.83,17.83,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 17.8, 'sma50': 17.8, 'sma200': 17.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,26.0
ROMA,1,10% Change,Roma Green Finance Ltd,Industrials,Consulting Services,Hong Kong,615.90M,13.44294003868472,42.82,60.13,16.420464781120515,1.69,577530.0,126.7,217.31,256.39,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 126.7, 'sma50': 217.3, 'sma200': 256.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,23.0
RSI,1,Growth,Rush Street Interactive Inc,Consumer Cyclical,Gambling,USA,5.09B,4.151459854014599,1215.47,22.76,-3.222958057395131,0.75,2069999.9999999998,5.85,15.48,19.0,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 5.8, 'sma50': 15.5, 'sma200': 19.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,34.0
RZLT,1,Week 20%+ Gain,Rezolute Inc,Healthcare,Biotechnology,USA,304.32M,10.062893081761006,24.34,0.0,-72.25130890052355,3.68,3460000.0,9.33,2.57,-45.31,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 9.3, 'sma50': 2.6, 'sma200': -45.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,3.0
SBS,1,Growth,Companhia de Saneamento Basico do Estado de Sao Paulo. ADR,Utilities,Utilities - Regulated Water,Brazil,20.94B,3.5164099129269926,-11.93,2.62,-2.513875285667644,1.18,1380000.0,4.26,7.37,25.47,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 4.3, 'sma50': 7.4, 'sma200': 25.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,27.0
SHMD,1,10% Change,SCHMID Group N.V,Industrials,Specialty Industrial Machinery,Germany,361.26M,12.668463611859837,-274.08,0.0,-30.328638497652584,2.06,622150.0,10.7,-4.85,58.07,"{'stage': 3, 'badge': '🔴 Stage 3', 'perfect': False, 'sma20': 10.7, 'sma50': -4.8, 'sma200': 58.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-4.8%), -30% from 52w high, Stage 3 (Distribution)",3.0
SMMT,1,10% Change,Summit Therapeutics Inc,Healthcare,Biotechnology,USA,13.36B,4.96098104793757,-369.7,0.0,-51.39528583039825,2.06,2550000.0,13.27,13.76,-9.9,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 13.3, 'sma50': 13.8, 'sma200': -9.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"-51% from 52w high, Stage 4 (Downtrend)",7.0
