Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
BTSG,3,"Growth, IPO, Base / Near-High",BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,13.87B,"3,812,743",70.69,3.5507143867590885,290.87,17.97,-2.1185267238991945,1.01,3760000.0,2.09,12.03,58.58,144.76,85.61,-16.96,10.21,54.34,83.85,251.69,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.1, 'sma50': 12.0, 'sma200': 58.6}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.6%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.6% · holding above 20-day MA'}",False,,97.0,92
CDNA,3,"Growth, 52 Week High, Base / Near-High",Caredx Inc,Healthcare,Diagnostics & Research,USA,2.05B,"1,762,163",39.73,5.008809463881199,-111.99,19.17,-1.609707776126812,2.02,871980.0,35.5,59.24,100.69,128.24,95.71,-0.49,70.88,77.21,95.52,236.41,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 35.5, 'sma50': 59.2, 'sma200': 100.7}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.0%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.0% · holding above 20-day MA'}",False,,95.0,93
LCID,3,"10% Change, Week 20%+ Gain, Power Move",Lucid Group Inc,Consumer Cyclical,Auto Manufacturers,USA,2.87B,"48,171,687",7.36,10.869565217391305,-5.36,61.03,-78.16023738872404,2.36,20450000.0,25.21,26.51,-31.63,-43.5,16.5,0.16,46.61,-4.42,-32.1,-76.41,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 25.2, 'sma50': 26.5, 'sma200': -31.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,16.0,2
LFST,3,"Growth, 52 Week High, Base / Near-High",LifeStance Health Group Inc,Healthcare,Medical Care Facilities,USA,4.49B,"4,267,163",11.58,3.540587219343696,164.03,16.46,-0.344234079173833,0.88,4830000.0,9.98,29.67,62.25,1900.0,50.02,5.33,34.34,73.61,59.72,161.99,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 10.0, 'sma50': 29.7, 'sma200': 62.2}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.5%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.5% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,104.0,86
URGN,3,"Growth, 52 Week High, Base / Near-High",UroGen Pharma Ltd,Healthcare,Biotechnology,USA,1.96B,"1,265,322",40.23,4.971414367387522,13.32,52.92,-2.73210831721471,1.55,814920.0,7.63,24.57,68.39,49.18,87.64,1.12,25.92,88.08,114.67,161.06,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.6, 'sma50': 24.6, 'sma200': 68.4}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.0%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.0% · holding above 20-day MA'}",False,,75.0,91
XMTR,3,"Growth, 52 Week High, Base / Near-High",Xometry Inc,Industrials,Industrial Distribution,USA,5.44B,"1,640,998",98.54,5.256748528516337,-3.32,29.1,-1.3416099319182861,1.86,880920.0,4.41,10.55,57.97,66.12,92.13,0.59,14.61,109.97,55.03,179.78,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.4, 'sma50': 10.6, 'sma200': 58.0}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.3%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.3% · holding above 20-day MA'}",False,,88.0,95
AAMI,2,"Growth, Base / Near-High",Acadian Asset Management Inc,Financial,Asset Management,USA,2.95B,"335,474",82.79,3.8048073438821115,-2.79,20.72,-3.429371281931648,0.7,476690.0,8.39,10.95,44.24,26.39,96.89,0.93,0.56,24.66,56.98,106.61,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.4, 'sma50': 10.9, 'sma200': 44.2}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.8%', 'volume dry-up RVol 0.7x', 'tight pullback -3% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.8% · volume dry-up RVol 0.7x · tight pullback -3% from high · holding above 20-day MA'}",False,,84.0,73
ADPT,2,"Growth, Base / Near-High",Adaptive Biotechnologies Corp,Healthcare,Diagnostics & Research,USA,3.67B,"3,231,070",22.92,5.541012216404886,66.29,55.87,-0.993520518358515,1.25,2580000.0,10.51,31.73,41.46,35.63,95.56,-0.87,33.1,62.78,27.05,118.29,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 10.5, 'sma50': 31.7, 'sma200': 41.5}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.5%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.5% · holding above 20-day MA'}",False,,76.0,82
AHR,2,"Growth, IPO",American Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,11.93B,"2,138,856",57.16,2.6242127361791465,318.17,12.24,0.8824567596187771,0.67,3210000.0,8.36,13.43,17.41,390.78,93.61,6.56,21.95,13.01,19.93,53.41,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.4, 'sma50': 13.4, 'sma200': 17.4}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 2.6%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.6% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,107.0,43
ALTO,2,"10% Change, Power Move",Alto Ingredients Inc,Basic Materials,Specialty Chemicals,USA,452.52M,"3,701,781",5.84,7.191780821917808,145.9,-3.69,-4.418985270049102,1.57,2360000.0,6.82,11.04,66.95,131.83,45.38,17.19,20.66,18.22,114.71,394.92,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.8, 'sma50': 11.0, 'sma200': 67.0}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -4% from high · holding above 20-day MA'}",False,,84.0,94
