Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
ALAB,4,"Growth, IPO, 52 Week High, Base / Near-High",Astera Labs Inc,Technology,Semiconductors,USA,62.93B,367.15,-0.09%,8.220073539425304,533.56,104.18,-1.4018315116685054,0.95,5650000.0,14.94,55.07,101.59,148.21,71.28,3.27,63.84,205.17,123.44,289.18,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.9, 'sma50': 55.1, 'sma200': 101.6}","{'vcp_possible': False, 'confidence': 30, 'signals': ['below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,102.0,98
BTSG,4,"Growth, IPO, 52 Week High, Base / Near-High",BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,12.26B,63.23,0.24%,3.4002846749960467,290.87,17.97,-0.409513309182552,1.32,2970000.0,6.15,18.73,59.24,144.76,87.03,28.59,11.91,65.05,79.63,192.73,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.2, 'sma50': 18.7, 'sma200': 59.2}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.4%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.4% · holding above 20-day MA'}",False,,105.0,84
ROKU,4,"10% Change, Growth, 52 Week High, Power Move",Roku Inc,Communication Services,Entertainment,USA,21.20B,"14,922,301",143.66,4.76124182096617,287.06,16.78,7.637093813452012,6.01,2480000.0,14.23,20.46,37.88,402.51,78.35,3.69,14.31,56.75,36.35,87.18,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.2, 'sma50': 20.5, 'sma200': 37.9}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.8%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.8% · holding above 20-day MA'}",False,,122.0,70
AAMI,3,"Growth, 52 Week High, Base / Near-High",Acadian Asset Management Inc,Financial,Asset Management,USA,2.80B,78.54,1.08%,3.4759358288770055,-2.79,20.72,-0.6577283076144691,0.67,356520.0,6.83,14.14,45.23,26.39,102.18,1.48,11.85,55.74,63.28,147.45,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.8, 'sma50': 14.1, 'sma200': 45.2}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.5%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.5% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,89.0,80
ARM,3,"Growth, IPO, Power Move",Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,405.18B,380.81,11.27%,8.765526115385626,12.94,22.79,-11.023622047244096,1.58,10420000.0,17.48,56.71,134.68,48.63,8.07,0.84,72.15,228.99,169.09,174.72,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 17.5, 'sma50': 56.7, 'sma200': 134.7}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -11% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -11% from high · holding above 20-day MA'}",False,,102.0,99
ASYS,3,"Growth, 52 Week High, Base / Near-High",Amtech Systems Inc,Technology,Semiconductor Equipment & Materials,USA,419.44M,23.99,6.15%,9.420591913297207,107.71,-13.2,-2.0816326530612272,4.0,291990.0,14.16,28.73,89.07,103.51,69.61,16.64,15.84,84.82,156.85,450.23,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 14.2, 'sma50': 28.7, 'sma200': 89.1}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,99.0,95
CRDO,3,"Growth, 52 Week High, Base / Near-High",Credo Technology Group Holding Ltd,Technology,Semiconductors,Cayman Islands,46.26B,250.81,-5.27%,9.648738088592959,755.03,205.68,-6.4769930643597595,1.17,7720000.0,16.73,35.32,66.08,338.03,75.22,-1.75,32.45,113.11,58.76,237.38,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.7, 'sma50': 35.3, 'sma200': 66.1}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -6% from high · holding above 20-day MA'}",False,,99.0,93
DAVE,3,"Growth, 52 Week High, Base / Near-High",Dave Inc,Technology,Software - Application,USA,3.65B,286.78,0.47%,7.378478276030408,311.59,58.48,-2.4225927186117713,1.38,570800.0,10.38,15.92,32.31,104.52,87.85,1.16,19.46,35.26,45.65,20.37,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 10.4, 'sma50': 15.9, 'sma200': 32.3}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,91.0,51
DBRG,3,"Growth, 52 Week High, Base / Near-High",DigitalBridge Group Inc,Financial,Asset Management,USA,2.95B,15.71,0.06%,0.2546148949713558,52.29,-15.9,-0.12714558169103496,0.59,2920000.0,0.18,0.57,12.8,635.19,98.85,2.46,0.38,2.21,6.15,46.69,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.2, 'sma50': 0.6, 'sma200': 12.8}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 0.3%', 'volume dry-up RVol 0.6x', 'holding above 20-day MA'], 'reason': 'tight range ATR 0.3% · volume dry-up RVol 0.6x · holding above 20-day MA'}",False,,101.0,38
ELVN,3,"10% Change, Week 20%+ Gain, Power Move",Enliven Therapeutics Inc,Healthcare,Biotechnology,USA,2.81B,"6,141,501",46.13,6.611749403858659,13.79,0.0,-4.9453946012775525,5.16,1190000.0,17.76,11.08,66.12,34.03,83.47,2.91,5.9,66.11,128.71,134.64,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 17.8, 'sma50': 11.1, 'sma200': 66.1}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -5% from high · holding above 20-day MA'}",False,,99.0,83
ESTA,3,"Growth, 52 Week High, Base / Near-High",Establishment Labs Holdings Inc,Healthcare,Medical Devices,USA,2.42B,82.14,-3.49%,5.7706355003652305,52.13,34.86,-3.9971949509116422,0.94,500480.0,12.44,19.03,31.5,36.41,99.53,2.55,18.91,29.66,13.36,121.28,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.4, 'sma50': 19.0, 'sma200': 31.5}","{'vcp_possible': True, 'confidence': 70, 'signals': ['moderate tightness ATR 5.8%', 'below-avg volume RVol 0.9x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.8% · below-avg volume RVol 0.9x · tight pullback -4% from high · holding above 20-day MA'}",False,,93.0,66
PDFS,3,"Growth, 52 Week High, Base / Near-High",PDF Solutions Inc,Technology,Software - Application,USA,2.64B,64.14,0.45%,6.080449017773621,382.67,24.44,-0.21779713752333452,0.78,675760.0,24.42,37.67,93.04,252.96,78.6,4.26,24.37,101.89,101.32,218.31,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 24.4, 'sma50': 37.7, 'sma200': 93.0}","{'vcp_possible': False, 'confidence': 45, 'signals': ['volume dry-up RVol 0.8x', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.8x · holding above 20-day MA'}",False,,89.0,90
PTGX,3,"Growth, 52 Week High, Base / Near-High",Protagonist Therapeutics Inc,Healthcare,Biotechnology,USA,7.06B,109.78,-0.01%,4.38149025323374,-302.09,-64.36,-1.4984297891431186,0.61,727860.0,8.77,8.05,26.99,129.01,119.98,12.58,5.68,18.86,20.14,94.92,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.8, 'sma50': 8.1, 'sma200': 27.0}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 4.4%', 'volume dry-up RVol 0.6x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.4% · volume dry-up RVol 0.6x · holding above 20-day MA'}",False,,103.0,60
