Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
ASX,3,"Growth, 52 Week High, Power Move",ASE Technology Holding CoLtd ADR,Technology,Semiconductors,Taiwan,85.45B,38.95,4.313222079589217,43.35,15.55,9.045605980010652,1.82,7530000.0,16.99,38.46,108.72,94.89,7.24,0.19,21.72,56.93,183.27,304.05,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 17.0, 'sma50': 38.5, 'sma200': 108.7}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.3%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · holding above 20-day MA'}",False,,101.0,79
BTSG,3,"Growth, IPO, 52 Week High",BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,11.70B,60.32,3.2990716180371353,290.87,17.97,1.1215235285242375,0.69,2950000.0,10.34,24.19,61.86,144.76,88.01,32.26,25.25,49.68,84.13,159.66,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 10.3, 'sma50': 24.2, 'sma200': 61.9}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.3%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.3% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,115.0,59
CRDO,3,"Growth, 52 Week High, Week 20%+ Gain",Credo Technology Group Holding Ltd,Technology,Semiconductors,Cayman Islands,40.88B,221.64,7.615953798953258,6897.08,226.12,1.2281286680581482,1.32,7210000.0,18.36,45.9,54.29,408.64,75.24,-1.06,13.64,83.43,64.51,258.76,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 18.4, 'sma50': 45.9, 'sma200': 54.3}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,97.0,69
FLY,3,"10% Change, Week 20%+ Gain, Power Move",Firefly Aerospace Inc,Industrials,Aerospace & Defense,USA,9.42B,"15,553,473",8.51895936065295,-21.52,70.66,-20.311653116531158,2.55,6090000.0,49.07,66.46,93.29,-20.35,19.11,5.37,67.41,184.11,247.58,0.0,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 49.1, 'sma50': 66.5, 'sma200': 93.3}","{'vcp_possible': False, 'confidence': 25, 'signals': ['moderate pullback -20% from high', 'holding above 20-day MA'], 'reason': 'moderate pullback -20% from high · holding above 20-day MA'}",False,,89.0,73
HLIT,3,"52 Week High, Week 20%+ Gain, Power Move",Harmonic Inc,Technology,Communication Equipment,USA,1.83B,16.90,5.207100591715977,-181.91,-27.47,9.747386193908692,11.39,1630000.0,34.35,55.62,65.79,30.12,85.57,-4.89,60.04,61.88,90.96,89.04,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 34.4, 'sma50': 55.6, 'sma200': 65.8}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.2%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.2% · holding above 20-day MA'}",False,,88.0,55
PCLA,3,"10% Change, Week 20%+ Gain, Power Move",PicoCELA Inc ADR,Communication Services,Telecom Services,Japan,415.44M,"4,193,175",9.749999999999998,0.0,0.0,-89.3048128342246,3.24,1290000.0,381.68,408.21,53.56,0.0,0.02,-0.3,441.39,153.65,32.71,-35.06,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 381.7, 'sma50': 408.2, 'sma200': 53.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,54.0,44
SIDU,3,"10% Change, Week 20%+ Gain, Power Move",Sidus Space Inc,Industrials,Aerospace & Defense,USA,501.36M,"59,814,780",10.483870967741936,64.77,-9.23,3.4540297013182064,3.16,18900000.0,69.16,77.44,189.32,77.75,14.88,7.35,81.29,195.24,772.99,297.44,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 69.2, 'sma50': 77.4, 'sma200': 189.3}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,92.0,95
SNDK,3,"Growth, IPO, 52 Week High",Sandisk Corp,Technology,Computer Hardware,USA,235.40B,1589.55,6.855399326853512,395.16,82.76,-0.6531249999999988,0.74,17110000.0,16.53,55.29,242.37,272.72,78.05,-3.33,60.58,148.94,711.16,4163.81,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.5, 'sma50': 55.3, 'sma200': 242.4}","{'vcp_possible': False, 'confidence': 45, 'signals': ['volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,100.0,99
VELO,3,"Growth, 52 Week High, Week 20%+ Gain",Velo3D Inc,Technology,Computer Hardware,USA,747.41M,25.08,9.928229665071772,94.28,24.5,5.179282868525892,1.7,2580000.0,51.94,81.11,154.49,85.25,21.89,1.58,44.47,159.09,466.14,298.1,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 51.9, 'sma50': 81.1, 'sma200': 154.5}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,79.0,91
AEVA,2,"Week 20%+ Gain, Power Move",Aeva Technologies Inc,Technology,Software - Infrastructure,USA,1.77B,28.13,8.06967650195521,7.34,103.11,-27.500000000000004,1.99,1770000.0,52.6,75.32,87.59,12.55,60.17,-0.76,73.96,115.39,183.28,75.26,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 52.6, 'sma50': 75.3, 'sma200': 87.6}","{'vcp_possible': False, 'confidence': 25, 'signals': ['moderate pullback -28% from high', 'holding above 20-day MA'], 'reason': 'moderate pullback -28% from high · holding above 20-day MA'}",False,,69.0,67
ALTO,2,"10% Change, Power Move",Alto Ingredients Inc,Basic Materials,Specialty Chemicals,USA,404.47M,"5,550,848",7.088122605363985,145.9,-3.69,-12.854757929883142,2.71,2049999.9999999998,4.85,8.12,92.36,131.83,45.08,18.26,-1.88,116.6,141.67,438.14,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.8, 'sma50': 8.1, 'sma200': 92.4}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -13% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -13% from high · holding above 20-day MA'}",False,,91.0,87
AMD,2,"Growth, 52 Week High",Advanced Micro Devices Inc,Technology,Semiconductors,USA,821.64B,503.89,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,40.0,3
ARXS,2,"10% Change, Power Move",Arxis Inc,Industrials,Aerospace & Defense,USA,16.22B,"2,008,501",4.629395395901847,0.0,0.0,0.20278833967046772,1.09,1850000.0,11.55,10.17,10.17,0.0,0.0,0.71,12.94,0.0,0.0,0.0,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 11.6, 'sma50': 10.2, 'sma200': 10.2}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,RVol 1.1x < 1.5x,43.0,3
ASPI,2,"Week 20%+ Gain, Power Move",ASP Isotopes Inc,Basic Materials,Chemicals,USA,872.51M,6.93,,,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,15.0,4
ASTS,2,"Week 20%+ Gain, Power Move",AST SpaceMobile Inc,Technology,Communication Equipment,USA,46.46B,119.70,7.677527151211361,11.19,1732.08,-7.845099699745928,2.81,16760000.000000002,48.4,41.04,57.36,-221.95,41.29,0.22,56.68,39.48,136.09,396.78,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 48.4, 'sma50': 41.0, 'sma200': 57.4}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -8% from high · holding above 20-day MA'}",False,,90.0,80
AXTI,2,"Growth, 52 Week High",AXT Inc,Technology,Semiconductor Equipment & Materials,USA,8.68B,132.60,11.176470588235295,25.6,-0.14,-6.203579260097625,0.62,11950000.0,21.35,63.32,332.0,84.63,61.12,10.39,74.11,277.99,1303.17,8982.19,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 21.4, 'sma50': 63.3, 'sma200': 332.0}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.6x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.6x · tight pullback -6% from high · holding above 20-day MA'}",False,,96.0,99
BIRK,2,"IPO, Week 20%+ Gain",Birkenstock Holding Plc,Consumer Cyclical,Footwear & Accessories,United Kingdom,8.01B,43.54,5.397335783187874,54.59,20.35,-23.88111888111889,1.35,2460000.0,17.0,16.98,4.69,-11.56,41.81,2.83,10.51,13.39,7.11,-18.19,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 17.0, 'sma50': 17.0, 'sma200': 4.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,38.0,7
BRUN,2,"10% Change, Power Move",Boost Run Inc,Technology,Software - Infrastructure,USA,491.27M,"2,102,490",11.044671122054169,0.0,0.0,-9.746031746031747,2.95,712500.0,31.08,78.46,123.43,22.58,81.28,0.0,68.32,164.47,147.86,179.82,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 31.1, 'sma50': 78.5, 'sma200': 123.4}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -10% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -10% from high · holding above 20-day MA'}",False,,77.0,77
CIEN,2,"Growth, 52 Week High",CIENA Corp,Technology,Communication Equipment,USA,85.18B,602.39,5.708926110991219,193.36,26.54,0.48206839032527427,0.52,2700000.0,9.17,23.09,119.01,1618.0,96.74,-1.79,15.67,75.78,241.39,650.92,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 9.2, 'sma50': 23.1, 'sma200': 119.0}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 5.7%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.7% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,107.0,91
CORZ,2,"IPO, 52 Week High",Core Scientific Inc,Technology,Software - Infrastructure,USA,8.38B,26.37,5.536594615092908,80.24,-13.67,2.879213483146059,1.36,13680000.0,15.12,33.27,50.12,-185.84,113.96,3.83,26.29,47.57,73.94,146.91,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 15.1, 'sma50': 33.3, 'sma200': 50.1}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.5%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.5% · holding above 20-day MA'}",False,,81.0,57
CRWD,2,"Growth, 52 Week High",Crowdstrike Holdings Inc,Technology,Software - Infrastructure,USA,170.93B,671.55,3.6646563919291193,-908.9,21.71,-0.487522968407339,0.52,3950000.0,22.66,43.67,43.97,140.11,71.33,-0.57,49.86,91.73,33.96,47.4,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 22.7, 'sma50': 43.7, 'sma200': 44.0}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.7%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.7% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,106.0,44
CSTM,2,"Growth, 52 Week High",Constellium SE,Basic Materials,Aluminum,France,4.80B,35.28,4.308390022675737,583.93,20.15,0.9730967372638899,1.14,2370000.0,7.87,19.52,66.47,453.19,83.96,-0.41,12.43,42.55,133.03,202.05,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.9, 'sma50': 19.5, 'sma200': 66.5}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.3%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · holding above 20-day MA'}",False,,84.0,66
DDOG,2,"Growth, 52 Week High",Datadog Inc,Technology,Software - Application,USA,79.61B,223.65,4.274536105522022,-21.11,29.54,-0.4982871379632492,0.65,5530000.0,21.49,52.2,57.12,115.46,81.49,1.38,72.73,114.16,40.16,95.4,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 21.5, 'sma50': 52.2, 'sma200': 57.1}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 4.3%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,105.0,58
DELL,2,"Growth, 52 Week High",Dell Technologies Inc,Technology,Computer Hardware,USA,199.04B,305.08,4.893798347974302,39.59,19.12,2.2653374541602656,1.26,8140000.000000001,27.72,49.43,101.87,56.74,39.5,-1.21,41.18,154.7,159.86,172.13,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 27.7, 'sma50': 49.4, 'sma200': 101.9}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.9%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · holding above 20-day MA'}",False,,92.0,77
DUOT,2,"10% Change, Power Move",Duos Technologies Group Inc,Technology,Software - Application,USA,421.97M,"1,876,966",6.115357887421821,45.07,122.12,16.033415043220224,2.9,647790.0,55.97,74.43,67.28,19.0,53.35,19.92,69.1,70.9,70.09,70.09,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 56.0, 'sma50': 74.4, 'sma200': 67.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,46.0,51
ENPH,2,"52 Week High, Week 20%+ Gain",Enphase Energy Inc,Technology,Solar,USA,8.82B,66.90,6.621823617339312,-6.91,-1.64,3.013411761082807,1.66,6920000.0,53.89,69.65,79.82,-125.84,99.36,2.47,87.03,34.5,156.13,68.77,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 53.9, 'sma50': 69.7, 'sma200': 79.8}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,71.0,56
FCEL,2,"52 Week High, Week 20%+ Gain",Fuelcell Energy Inc,Industrials,Electrical Equipment & Parts,USA,1.29B,24.40,11.352459016393443,11.56,48.29,-10.720819612147825,2.17,5610000.0,42.58,114.37,188.78,65.45,47.43,6.77,118.25,173.24,288.54,345.26,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 42.6, 'sma50': 114.4, 'sma200': 188.8}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -11% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -11% from high · holding above 20-day MA'}",False,,84.0,89
FROG,2,"Growth, 52 Week High",JFrog Ltd,Technology,Software - Application,USA,8.84B,73.01,5.054102177783864,25.92,25.04,-1.5639746528245846,0.81,3140000.0,17.87,40.74,39.56,57.82,86.75,3.95,61.35,96.32,23.22,71.83,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 17.9, 'sma50': 40.7, 'sma200': 39.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,41.0,48
GFS,2,"52 Week High, Week 20%+ Gain",GlobalFoundries Inc,Technology,Semiconductors,USA,50.06B,89.96,5.469097376611828,511.39,0.8,0.06674082313680163,2.5,4330000.0,24.93,55.1,109.94,-51.3,25.29,5.51,45.59,88.91,179.03,146.13,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 24.9, 'sma50': 55.1, 'sma200': 109.9}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.5%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.5% · holding above 20-day MA'}",False,,112.0,70
HYLN,2,"Week 20%+ Gain, Power Move",Hyliion Holdings Corp,Consumer Cyclical,Auto Parts,USA,1.18B,6.60,7.87878787878788,5.05,191.19,5.684547638110482,7.84,1860000.0,100.46,172.1,217.21,33.23,24.99,0.6,243.75,231.66,317.72,450.0,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 100.5, 'sma50': 172.1, 'sma200': 217.2}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,85.0,92
JBL,2,"Growth, 52 Week High",Jabil Inc,Technology,Electronic Components,USA,40.12B,380.25,3.8106508875739644,78.7,19.0,2.1156263091747007,1.02,1210000.0,8.9,21.28,53.73,98.09,97.13,-0.38,11.3,42.81,97.54,129.93,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.9, 'sma50': 21.3, 'sma200': 53.7}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.8%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.8% · holding above 20-day MA'}",False,,84.0,57
LPTH,2,"52 Week High, Week 20%+ Gain",Lightpath Technologies Inc,Technology,Electronic Components,USA,1.02B,16.24,9.544334975369459,-97.48,86.66,-6.827309236947798,1.97,2820000.0,24.69,28.46,69.34,19.17,60.8,10.78,0.93,35.45,162.78,585.23,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 24.7, 'sma50': 28.5, 'sma200': 69.3}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -7% from high · holding above 20-day MA'}",False,,74.0,88
LRCX,2,"Growth, 52 Week High",Lam Research Corp,Technology,Semiconductor Equipment & Materials,USA,403.53B,322.68,4.3789512830048345,47.73,26.53,4.095695261690935,0.99,9890000.0,13.92,25.06,70.15,40.55,84.58,-0.82,20.5,32.11,131.16,298.08,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 13.9, 'sma50': 25.1, 'sma200': 70.2}","{'vcp_possible': False, 'confidence': 45, 'signals': ['moderate tightness ATR 4.4%', 'below-avg volume RVol 1.0x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.4% · below-avg volume RVol 1.0x · holding above 20-day MA'}",False,,83.0,71
LSCC,2,"Growth, 52 Week High",Lattice Semiconductor Corp,Technology,Semiconductors,USA,20.60B,150.35,4.629198536747589,-61.07,17.45,3.4236068595956626,1.14,2040000.0,18.53,33.7,76.9,331.13,106.74,-8.13,22.43,52.86,135.18,222.36,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 18.5, 'sma50': 33.7, 'sma200': 76.9}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.6%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · holding above 20-day MA'}",False,,92.0,69
MNTS,2,"Growth, Power Move",Momentus Inc,Industrials,Aerospace & Defense,USA,154.67M,15.48,9.883720930232558,85.58,108.16,-64.45464982778415,38.86,2060000.0,160.06,197.27,23.78,92.64,11.19,1.24,173.5,221.16,44.54,-47.12,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 160.1, 'sma50': 197.3, 'sma200': 23.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,59.0,59
MOD,2,"52 Week High, Power Move",Modine Manufacturing Co,Consumer Cyclical,Auto Parts,USA,15.60B,295.88,6.860889549817493,-38.82,13.15,0.6223431389219547,3.52,1030000.0,11.67,21.97,64.92,-218.01,106.74,-6.04,17.55,25.0,112.85,229.45,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 11.7, 'sma50': 22.0, 'sma200': 64.9}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,87.0,64
MRVL,2,"Growth, 52 Week High",Marvell Technology Inc,Technology,Semiconductors,USA,182.34B,208.26,5.627580908479786,405.16,42.09,4.967641781415688,1.66,24990000.0,19.87,48.86,115.66,103.34,82.29,1.65,26.75,165.67,171.6,243.15,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 19.9, 'sma50': 48.9, 'sma200': 115.7}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.6%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.6% · holding above 20-day MA'}",False,,107.0,83
