Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
RBRK,5,"Growth, IPO, 52 Week High, Base / Near-High, Week 20%+ Gain",Rubrik Inc,Technology,Software - Infrastructure,USA,20.15B,"5,981,416",97.91,4.922888366867531,48.87,45.73,-1.84461152882206,1.68,3560000.0,24.25,25.99,46.7,61.43,59.0,-2.26,16.03,57.06,91.72,12.01,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 24.2, 'sma50': 26.0, 'sma200': 46.7}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.9%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · holding above 20-day MA'}",False,,94.0,81
APPS,3,"Growth, Base / Near-High, Week 20%+ Gain",Digital Turbine Inc,Technology,Software - Application,USA,1.74B,"3,115,029",14.39,8.269631688672689,60.41,19.24,-6.192959582790092,0.49,6360000.0,47.51,43.9,143.83,29.02,61.39,-4.21,36.27,256.19,246.75,230.8,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 47.5, 'sma50': 43.9, 'sma200': 143.8}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.5x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.5x · tight pullback -6% from high · holding above 20-day MA'}",False,,84.0,98
BSP,3,"10% Change, Week 20%+ Gain, Power Move",Bending Spoons S.p.A,Technology,Software - Application,Italy,32.67B,"7,001,691",51.43,8.438654481819949,0.0,0.0,6.577420424403191,2.23,3130000.0,41.7,42.76,42.76,0.0,11.51,162.08,56.27,0.0,0.0,0.0,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 41.7, 'sma50': 42.8, 'sma200': 42.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,64.0,8
CAI,3,"Growth, IPO, Week 20%+ Gain",Caris Life Sciences Inc,Healthcare,Biotechnology,USA,6.61B,"5,909,702",23.40,5.0,113.1,85.37,-44.94117647058824,1.6,3690000.0,38.13,35.35,9.94,99.88,48.15,19.41,37.73,44.89,6.36,-21.34,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 38.1, 'sma50': 35.4, 'sma200': 9.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,71.0,20
CLMT,3,"10% Change, Growth, Power Move",Calumet Inc,Basic Materials,Specialty Chemicals,USA,3.96B,"2,670,133",45.47,4.728392346602155,45.72,12.8,0.5973451327433432,2.62,1020000.0,7.77,19.01,57.72,35.75,52.16,-4.15,15.2,41.74,80.51,216.42,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.8, 'sma50': 19.0, 'sma200': 57.7}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.7%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.7% · holding above 20-day MA'}",False,,87.0,89
DDOG,3,"10% Change, Growth, Power Move",Datadog Inc,Technology,Software - Application,USA,93.73B,"8,620,860",260.78,6.798834266431476,37.42,31.52,-10.911451216179302,1.59,5430000.0,0.62,4.4,53.02,1551.35,81.92,1.07,1.26,30.29,133.49,99.21,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.6, 'sma50': 4.4, 'sma200': 53.0}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -11% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -11% from high · holding above 20-day MA'}",False,,111.0,81
ERO,3,"Growth, Base / Near-High, Week 20%+ Gain",Ero Copper Corp,Basic Materials,Copper,Canada,3.81B,"3,538,146",36.54,4.51559934318555,116.81,94.92,-8.190954773869342,2.92,1210000.0,32.61,32.17,32.84,24.55,77.54,3.77,42.85,28.3,19.37,161.94,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 32.6, 'sma50': 32.2, 'sma200': 32.8}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.5%', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.5% · tight pullback -8% from high · holding above 20-day MA'}",False,,117.0,74
FSLY,3,"10% Change, Growth, Power Move",Fastly Inc,Technology,Software - Application,USA,4.42B,"14,326,368",27.75,7.2792792792792795,48.42,20.35,-20.304422745548536,2.16,6650000.0,27.17,39.97,61.17,61.59,88.49,16.87,41.65,35.3,223.8,297.0,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 27.2, 'sma50': 40.0, 'sma200': 61.2}","{'vcp_possible': False, 'confidence': 25, 'signals': ['moderate pullback -20% from high', 'holding above 20-day MA'], 'reason': 'moderate pullback -20% from high · holding above 20-day MA'}",False,,104.0,93
HNGE,3,"Growth, IPO, 52 Week High",Hinge Health Inc,Healthcare,Health Information Services,USA,7.49B,"2,180,638",91.57,5.241891449164574,124.68,49.76,0.07650273224042436,1.13,1930000.0,12.82,20.26,73.61,107.01,62.88,6.39,3.12,63.46,193.78,61.56,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.8, 'sma50': 20.3, 'sma200': 73.6}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.2%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.2% · holding above 20-day MA'}",False,,90.0,87
JHX,3,"Growth, 52 Week High, Base / Near-High",James Hardie Industries plc,Basic Materials,Building Materials,Ireland,17.67B,"6,298,212",30.43,3.4505422280644105,-67.45,42.93,-1.008458035133375,0.8,7850000.0,13.23,19.63,37.19,22.93,49.47,-1.49,22.75,45.04,28.72,7.87,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 13.2, 'sma50': 19.6, 'sma200': 37.2}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.5%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.5% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,95.0,43
NESR,3,"10% Change, Growth, Power Move",National Energy Services Reunited Corp,Energy,Oil & Gas Equipment & Services,USA,3.61B,"8,879,365",35.79,5.2249231628946635,-19.14,8.99,18.072829723078133,4.19,2120000.0,27.19,32.84,67.47,115.55,79.96,7.19,25.05,54.94,71.49,438.2,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 27.2, 'sma50': 32.8, 'sma200': 67.5}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.2%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.2% · holding above 20-day MA'}",False,,105.0,94
NTRA,3,"Growth, 52 Week High, Base / Near-High",Natera Inc,Healthcare,Diagnostics & Research,USA,45.59B,"2,154,371",318.35,4.611276896497565,28.02,37.82,-1.442679793195245,1.42,1510000.0,17.05,25.02,42.28,36.85,92.57,1.47,17.93,63.9,56.79,109.51,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 17.1, 'sma50': 25.0, 'sma200': 42.3}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.6%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · holding above 20-day MA'}",False,,87.0,86
P,3,"Growth, 52 Week High, Base / Near-High",Everpure Inc,Technology,Computer Hardware,USA,32.57B,"5,127,031",97.98,5.235762400489896,75.68,21.03,-2.5946913212048894,1.54,3330000.0,26.76,28.76,32.15,263.4,83.67,-1.59,23.51,25.36,38.02,67.26,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 26.8, 'sma50': 28.8, 'sma200': 32.1}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.2%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.2% · holding above 20-day MA'}",False,,102.0,59
