Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
AEHR,4,"Growth, 52 Week High, Week 20%+ Gain, Power Move",Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,4.22B,"3,139,318",129.23,9.74231989476128,-81.5,-15.21,2.0596736744009636,1.26,2500000.0,41.59,39.2,129.49,143.11,71.68,2.96,79.46,33.61,381.66,564.42,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 41.6, 'sma50': 39.2, 'sma200': 129.5}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,87.0,98
ABCL,3,"10% Change, 52 Week High, Week 20%+ Gain",AbCellera Biologics Inc,Healthcare,Biotechnology,Canada,3.17B,"14,799,023",10.35,7.536231884057972,2.49,101.28,0.5830903790087438,1.88,7870000.0,60.31,61.52,127.25,-55.98,41.84,2.84,53.64,109.19,227.69,142.51,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 60.3, 'sma50': 61.5, 'sma200': 127.2}","{'vcp_possible': False, 'confidence': 15, 'signals': ['holding above 20-day MA'], 'reason': 'holding above 20-day MA'}",False,,80.0,95
ATRO,3,"Growth, 52 Week High, Base / Near-High",Astronics Corp,Industrials,Aerospace & Defense,USA,3.76B,"2,155,406",87.89,5.313460006826715,1414.24,14.49,-0.9355275022542853,2.92,737980.0,22.17,19.3,50.23,1977.56,76.18,-10.61,21.31,40.75,47.61,235.72,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 22.2, 'sma50': 19.3, 'sma200': 50.2}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.3%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.3% · holding above 20-day MA'}",False,,99.0,87
CAI,3,"Growth, IPO, Week 20%+ Gain",Caris Life Sciences Inc,Healthcare,Biotechnology,USA,6.29B,"4,023,362",22.26,5.121293800539083,113.1,85.37,-47.6235294117647,1.09,3690000.0,27.28,26.96,4.99,99.88,45.67,19.41,31.33,32.82,0.41,-31.42,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 27.3, 'sma50': 27.0, 'sma200': 5.0}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,56.0,13
GLBE,3,"Growth, 52 Week High, Base / Near-High",Global E Online Ltd,Consumer Cyclical,Internet Retail,Israel,6.81B,"3,680,295",40.55,4.167694204685573,287.93,28.57,-4.610679840037646,2.17,1700000.0,3.93,11.59,15.02,265.56,61.25,-0.19,4.65,34.14,23.21,19.37,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.9, 'sma50': 11.6, 'sma200': 15.0}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.2%', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.2% · tight pullback -5% from high · holding above 20-day MA'}",False,,114.0,38
HTZ,3,"10% Change, Week 20%+ Gain, Power Move",Hertz Global Holdings Inc,Industrials,Rental & Leasing Services,USA,998.07M,"76,881,905",2.80,10.714285714285715,89.28,3.39,-65.77017114914425,2.97,25920000.0,47.91,-4.93,-40.75,105.78,103.83,5.49,52.17,-51.3,-46.15,-47.57,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 47.9, 'sma50': -4.9, 'sma200': -40.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,26.0,1
IESC,3,"Growth, 52 Week High, Base / Near-High",IES Holdings Inc,Industrials,Engineering & Construction,USA,15.27B,"266,559",766.33,6.938264194276616,83.08,22.66,-5.606947096138448,1.07,248330.0,13.43,11.5,43.21,98.48,98.73,1.44,24.37,11.79,53.33,116.65,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 13.4, 'sma50': 11.5, 'sma200': 43.2}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -6% from high · holding above 20-day MA'}",False,,93.0,67
JHX,3,"Growth, 52 Week High, Base / Near-High",James Hardie Industries plc,Basic Materials,Building Materials,Ireland,17.91B,"5,451,842",30.86,3.3052495139338953,-67.45,42.93,-0.9945460378569249,0.69,7910000.0,12.77,19.83,38.55,22.93,49.51,-1.49,19.71,52.85,26.58,7.68,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.8, 'sma50': 19.8, 'sma200': 38.5}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.3%', 'volume dry-up RVol 0.7x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.3% · volume dry-up RVol 0.7x · holding above 20-day MA'}",False,,95.0,83
KALU,3,"Growth, 52 Week High, Base / Near-High",Kaiser Aluminum Corp,Basic Materials,Aluminum,USA,3.10B,"242,951",189.49,4.8604147976146495,251.96,32.83,-3.3016942233108804,0.9,270390.0,11.97,8.4,35.01,306.43,99.86,-0.54,17.58,7.45,35.21,153.6,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.0, 'sma50': 8.4, 'sma200': 35.0}","{'vcp_possible': True, 'confidence': 70, 'signals': ['moderate tightness ATR 4.9%', 'below-avg volume RVol 0.9x', 'tight pullback -3% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.9% · below-avg volume RVol 0.9x · tight pullback -3% from high · holding above 20-day MA'}",False,,99.0,69
NBIS,3,"10% Change, Growth, Power Move",Nebius Group NV,Technology,Software - Infrastructure,Netherlands,65.23B,"63,018,310",259.20,10.216049382716049,428.81,443.93,-13.55966117521511,3.14,20080000.0,31.83,16.85,78.75,521.4,61.61,16.06,33.55,44.72,182.38,244.09,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 31.8, 'sma50': 16.9, 'sma200': 78.8}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -14% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -14% from high · holding above 20-day MA'}",False,,127.0,92
P,3,"Growth, 52 Week High, Week 20%+ Gain",Everpure Inc,Technology,Computer Hardware,USA,37.03B,"4,409,820",111.40,5.008976660682226,75.68,21.03,1.6506829940414969,1.35,3270000.0,37.63,44.24,49.87,263.4,83.91,-1.59,44.62,33.69,51.28,87.51,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 37.6, 'sma50': 44.2, 'sma200': 49.9}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.0%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.0% · holding above 20-day MA'}",False,,97.0,67
