Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score
ALAB,2,"Growth, IPO",Astera Labs Inc,Technology,Semiconductors,USA,33.51B,196.85,6.568453136906275,342.36,115.13,-25.12362114872575,0.89,5450000.0,20.48,42.64,21.69,62.82,68.65,2.44,96.32,17.24,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 20.5, 'sma50': 42.6, 'sma200': 21.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,59.0
ANL,2,"10% Change, Power Move",Adlai Nortye Ltd ADR,Healthcare,Biotechnology,China,483.85M,"589,209",14.052519517388218,0.0,0.0,-18.318840579710148,0.78,759250.0,8.94,39.04,230.05,0.0,0.17,3.14,113.16,306.05,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.9, 'sma50': 39.0, 'sma200': 230.1}","{'vcp_possible': True, 'confidence': 70, 'signals': ['volume dry-up RVol 0.8x', 'tight pullback -18% from high', 'holding above 20-day MA'], 'reason': 'volume dry-up RVol 0.8x · tight pullback -18% from high · holding above 20-day MA'}",True,RVol 0.8x < 1.5x,79.0
CSTM,2,"Growth, 52 Week High",Constellium SE,Basic Materials,Aluminum,France,4.39B,32.23,4.31275209432206,508.56,15.22,1.9581791148650662,1.92,2380000.0,8.35,19.92,65.45,340.18,80.86,-2.17,39.77,39.71,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.3, 'sma50': 19.9, 'sma200': 65.5}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.3%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · holding above 20-day MA'}",False,,89.0
CTRI,2,"IPO, 52 Week High",Centuri Holdings Inc,Utilities,Utilities - Regulated Gas,USA,3.55B,35.18,3.2973280272882315,432.19,13.1,-1.5668718522663716,0.57,1360000.0,6.32,12.28,39.77,173.8,91.29,17.66,26.55,25.96,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.3, 'sma50': 12.3, 'sma200': 39.8}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.3%', 'volume dry-up RVol 0.6x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.3% · volume dry-up RVol 0.6x · holding above 20-day MA'}",False,,102.0
DXYZ,2,"10% Change, Power Move",Destiny Tech100 Inc,Financial,Asset Management,USA,473.45M,"2,017,705",4.9375190490704055,129.27,-270.37,-35.02970297029703,1.25,1610000.0,12.13,17.39,16.59,136.77,9.15,0.0,22.75,-7.37,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 12.1, 'sma50': 17.4, 'sma200': 16.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"RVol 1.2x < 1.5x, -35% from 52w high",46.0
EXTR,2,"10% Change, Power Move",Extreme Networks Inc,Technology,Communication Equipment,USA,2.93B,"8,300,131",4.759725400457666,107.27,20.02,-4.543468763652248,4.27,1940000.0,26.02,39.61,23.4,6.0,109.8,3.2,45.96,45.47,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 26.0, 'sma50': 39.6, 'sma200': 23.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,65.0
GNRC,2,"52 Week High, Power Move",Generac Holdings Inc,Industrials,Specialty Industrial Machinery,USA,14.84B,252.92,4.309663134588012,-50.23,-2.02,4.905140733489843,2.12,1080000.0,20.08,19.48,40.06,-119.54,95.24,3.8,36.35,45.21,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 20.1, 'sma50': 19.5, 'sma200': 40.1}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.3%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · holding above 20-day MA'}",False,,87.0
NXPI,2,"52 Week High, Power Move",NXP Semiconductors NV,Technology,Semiconductors,Netherlands,73.09B,289.25,4.062229904926534,-18.67,2.37,12.829086460821681,3.52,3030000.0,32.47,36.31,31.68,130.33,93.85,0.76,54.36,20.51,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 32.5, 'sma50': 36.3, 'sma200': 31.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,75.0
SIMO,2,"10% Change, Power Move",Silicon Motion Technology Corp ADR,Technology,Semiconductors,Hong Kong,7.39B,"4,294,212",5.531034482758621,35.32,10.32,39.66130688308711,6.89,623360.0,58.49,68.2,112.8,107.23,83.5,-0.76,106.26,85.74,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 58.5, 'sma50': 68.2, 'sma200': 112.8}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 5.5%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.5% · holding above 20-day MA'}",False,,100.0
ADI,1,Growth,Analog Devices Inc,Technology,Semiconductors,USA,190.06B,389.31,2.9154144512085485,74.58,25.91,-4.6673359943188775,0.78,3980000.0,7.85,14.17,39.29,115.34,89.79,-1.05,28.44,22.57,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 7.8, 'sma50': 14.2, 'sma200': 39.3}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 2.9%', 'volume dry-up RVol 0.8x', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.9% · volume dry-up RVol 0.8x · tight pullback -5% from high · holding above 20-day MA'}",False,,96.0
ADTN,1,Growth,ADTRAN Holdings Inc,Technology,Communication Equipment,USA,1.35B,16.79,4.288266825491363,90.84,17.46,-6.6703724291272914,2.02,1840000.0,8.16,32.04,68.23,96.74,94.7,-0.13,37.74,74.9,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.2, 'sma50': 32.0, 'sma200': 68.2}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.3%', 'tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.3% · tight pullback -7% from high · holding above 20-day MA'}",False,,84.0
AGIO,1,Power Move,Agios Pharmaceuticals Inc,Healthcare,Biotechnology,USA,1.64B,"2,813,741",6.3458110516934045,-160.22,48.03,-39.02173913043478,2.78,1010000.0,-9.27,-5.64,-15.84,-9.68,101.0,-6.38,-5.27,-0.92,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': -9.3, 'sma50': -5.6, 'sma200': -15.8}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,-12.0
AHCO,1,52 Week High,AdaptHealth Corp,Healthcare,Medical Devices,USA,1.78B,13.08,3.4403669724770642,-185.69,-0.49,-2.3151605675877596,0.84,1400000.0,4.62,17.81,31.18,-319.32,79.9,2.63,15.85,35.97,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.6, 'sma50': 17.8, 'sma200': 31.2}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.4%', 'below-avg volume RVol 0.8x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.4% · below-avg volume RVol 0.8x · holding above 20-day MA'}",False,,57.0
AHR,1,IPO,American Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,9.73B,50.21,2.808205536745668,257.87,9.15,-8.158039143954642,0.65,2920000.0,2.19,-0.22,8.94,129.22,94.6,17.88,6.99,8.37,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': False, 'sma20': 2.2, 'sma50': -0.2, 'sma200': 8.9}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 2.8%', 'volume dry-up RVol 0.7x', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.8% · volume dry-up RVol 0.7x · tight pullback -8% from high · holding above 20-day MA'}",False,,84.0
AKAN,1,Power Move,Akanda Corp,Healthcare,Drug Manufacturers - Specialty & Generic,United Kingdom,13.89M,"12,303,447",14.544055405925358,99.69,-70.99,-87.5657831786432,8.23,1490000.0,293.67,429.38,-28.46,88.39,0.69,0.0,861.79,277.49,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 293.7, 'sma50': 429.4, 'sma200': -28.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,9.0
ALGM,1,Growth,Allegro Microsystems Inc,Technology,Semiconductors,USA,8.17B,44.07,4.447469934195598,79.04,8.67,-2.908129543952409,1.16,2330000.0,13.76,23.61,38.08,219.57,74.04,-0.49,57.17,27.55,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 13.8, 'sma50': 23.6, 'sma200': 38.1}","{'vcp_possible': False, 'confidence': 30, 'signals': ['moderate tightness ATR 4.4%', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.4% · holding above 20-day MA'}",False,,74.0
AMD,1,Growth,Advanced Micro Devices Inc,Technology,Semiconductors,USA,549.60B,337.11,4.591972946515973,163.27,34.34,-4.498711011643386,1.13,38650000.0,24.61,47.12,61.0,210.61,68.58,2.55,71.96,33.38,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 24.6, 'sma50': 47.1, 'sma200': 61.0}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 4.6%', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · tight pullback -4% from high · holding above 20-day MA'}",False,,107.0
AMSC,1,Growth,American Superconductor Corp,Industrials,Specialty Industrial Machinery,USA,2.27B,47.70,6.960167714884695,3676.54,40.98,-32.33082706766916,1.02,1240000.0,19.29,35.9,14.42,3989.7,70.57,0.71,48.09,49.91,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 19.3, 'sma50': 35.9, 'sma200': 14.4}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,49.0
AMZN,1,52 Week High,Amazon.com Inc,Consumer Cyclical,Internet Retail,USA,2828.80B,263.04,2.4482968369829683,28.97,12.38,-0.5519848771266433,1.25,51960000.0,8.82,18.31,15.9,5.04,65.87,0.94,30.9,8.24,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 8.8, 'sma50': 18.3, 'sma200': 15.9}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,45.0
ANET,1,Growth,Arista Networks Inc,Technology,Computer Hardware,USA,212.40B,168.68,3.960161252074935,22.98,28.6,-6.184649610678539,0.81,7630000.0,8.5,19.27,23.2,20.17,70.26,0.33,45.25,12.34,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.5, 'sma50': 19.3, 'sma200': 23.2}","{'vcp_possible': True, 'confidence': 85, 'signals': ['tight range ATR 4.0%', 'below-avg volume RVol 0.8x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 4.0% · below-avg volume RVol 0.8x · tight pullback -6% from high · holding above 20-day MA'}",False,,92.0
APH,1,Growth,Amphenol Corp,Technology,Electronic Components,USA,182.42B,148.38,3.7471357325785144,73.99,51.71,-11.170977011494255,1.53,9250000.0,3.81,7.05,13.52,57.66,96.18,0.01,24.53,1.66,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.8, 'sma50': 7.0, 'sma200': 13.5}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 3.7%', 'tight pullback -11% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.7% · tight pullback -11% from high · holding above 20-day MA'}",False,,106.0
ARM,1,IPO,Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,214.19B,201.69,6.4157866032029345,-2.03,26.45,-15.142208010770785,0.8,7520000.0,16.77,37.68,43.37,-11.91,7.37,0.48,47.26,83.42,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 16.8, 'sma50': 37.7, 'sma200': 43.4}","{'vcp_possible': True, 'confidence': 55, 'signals': ['below-avg volume RVol 0.8x', 'tight pullback -15% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.8x · tight pullback -15% from high · holding above 20-day MA'}",False,,87.0
ARWR,1,Growth,Arrowhead Pharmaceuticals Inc,Healthcare,Biotechnology,USA,9.88B,70.53,4.579611512831419,130.44,43539.24,-8.116206357477862,0.39,2680000.0,3.9,11.35,46.88,115.8,80.96,1.58,22.34,7.55,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.9, 'sma50': 11.3, 'sma200': 46.9}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.6%', 'volume dry-up RVol 0.4x', 'tight pullback -8% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.6% · volume dry-up RVol 0.4x · tight pullback -8% from high · holding above 20-day MA'}",False,,84.0
AVGO,1,Growth,Broadcom Inc,Technology,Semiconductors,USA,1919.67B,405.45,3.1865828092243182,145.7,25.22,-5.557755468076686,0.59,25640000.0,6.61,17.16,19.71,32.13,78.24,0.79,38.19,21.67,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.6, 'sma50': 17.2, 'sma200': 19.7}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.2%', 'volume dry-up RVol 0.6x', 'tight pullback -6% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.2% · volume dry-up RVol 0.6x · tight pullback -6% from high · holding above 20-day MA'}",False,,100.0
AVT,1,52 Week High,Avnet Inc,Technology,Electronics & Computer Distribution,USA,6.67B,81.53,,,,,,,,,,,,,,,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': nan, 'sma50': nan, 'sma200': nan}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,14.0
BEAM,1,Growth,Beam Therapeutics Inc,Healthcare,Biotechnology,USA,3.02B,29.38,6.705241660993874,78.83,120.01,-19.374313940724473,0.88,2000000.0,3.16,8.3,17.86,313.43,93.37,3.2,34.16,1.24,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.2, 'sma50': 8.3, 'sma200': 17.9}","{'vcp_possible': True, 'confidence': 55, 'signals': ['below-avg volume RVol 0.9x', 'tight pullback -19% from high', 'holding above 20-day MA'], 'reason': 'below-avg volume RVol 0.9x · tight pullback -19% from high · holding above 20-day MA'}",False,,94.0
BEN,1,52 Week High,Franklin Resources Inc,Financial,Asset Management,USA,15.34B,29.45,3.0220713073005094,66.56,3.11,-0.0678656260604038,1.67,5740000.0,12.31,14.67,19.65,84.34,48.17,3.28,28.55,14.77,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 12.3, 'sma50': 14.7, 'sma200': 19.6}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.0%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.0% · holding above 20-day MA'}",False,,84.0
BTSG,1,IPO,BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,9.30B,48.15,3.2606438213914855,893.58,14.59,-1.6744945885235896,1.2,2490000.0,4.46,11.16,41.19,369.91,76.94,0.96,15.91,21.74,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.5, 'sma50': 11.2, 'sma200': 41.2}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 3.3%', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.3% · holding above 20-day MA'}",False,,76.0
CAR,1,10% Change,Avis Budget Group Inc,Industrials,Rental & Leasing Services,USA,6.40B,"6,689,263",43.4336185481645,51.2,-1.16,-78.63041170225316,2.61,2560000.0,-44.75,-6.99,14.71,61.85,149.34,6.1,33.63,57.38,"{'stage': 3, 'badge': '🔴 Stage 3', 'perfect': False, 'sma20': -44.8, 'sma50': -7.0, 'sma200': 14.7}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"below 50d MA (-7.0%), -79% from 52w high, Stage 3 (Distribution)",31.0
CART,1,IPO,Maplebear Inc,Consumer Cyclical,Internet Retail,USA,10.02B,42.32,3.804347826086957,-2.27,10.78,-20.89719626168224,0.56,4470000.0,2.53,9.04,2.26,-43.98,68.18,-10.79,13.79,11.9,"{'stage': 1, 'badge': '🔵 Stage 1', 'perfect': False, 'sma20': 2.5, 'sma50': 9.0, 'sma200': 2.3}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,17.0
CAVA,1,IPO,Cava Group Inc,Consumer Cyclical,Restaurants,USA,10.61B,91.11,4.434200417078257,-51.61,22.41,-10.236453201970441,0.57,3330000.0,2.08,8.97,31.43,-93.71,86.97,14.21,18.42,45.31,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.1, 'sma50': 9.0, 'sma200': 31.4}","{'vcp_possible': True, 'confidence': 85, 'signals': ['moderate tightness ATR 4.4%', 'volume dry-up RVol 0.6x', 'tight pullback -10% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.4% · volume dry-up RVol 0.6x · tight pullback -10% from high · holding above 20-day MA'}",False,,82.0
CLS,1,Growth,Celestica Inc,Technology,Electronic Components,Canada,43.29B,376.54,6.121527593349976,94.61,36.72,-11.036030714707612,1.27,2430000.0,3.85,20.88,35.14,148.83,72.33,4.65,46.36,9.07,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.9, 'sma50': 20.9, 'sma200': 35.1}","{'vcp_possible': False, 'confidence': 40, 'signals': ['tight pullback -11% from high', 'holding above 20-day MA'], 'reason': 'tight pullback -11% from high · holding above 20-day MA'}",False,,85.0
CNC,1,Week 20%+ Gain,Centene Corp,Healthcare,Healthcare Plans,USA,26.55B,53.98,3.890329751759911,-317.13,19.44,-15.85346843335933,2.75,6500000.0,36.88,38.81,47.85,-497.29,97.64,-1.71,69.75,28.83,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 36.9, 'sma50': 38.8, 'sma200': 47.9}","{'vcp_possible': True, 'confidence': 70, 'signals': ['tight range ATR 3.9%', 'tight pullback -16% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.9% · tight pullback -16% from high · holding above 20-day MA'}",False,,92.0
CODI,1,Growth,Compass Diversified Holdings,Industrials,Conglomerates,USA,853.92M,11.35,4.493392070484582,6.75,4.79,-35.7668364459536,0.53,1280000.0,8.16,36.95,63.81,61.02,73.62,9.86,47.98,77.34,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 8.2, 'sma50': 37.0, 'sma200': 63.8}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 4.5%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 4.5% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,80.0
COLB,1,Growth,Columbia Banking System Inc,Financial,Banks - Regional,USA,8.44B,29.12,2.60989010989011,5.8,15.07,-10.948012232415905,0.69,2940000.0,0.43,2.5,6.35,59.36,100.71,1.64,8.7,0.55,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.4, 'sma50': 2.5, 'sma200': 6.3}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 2.6%', 'volume dry-up RVol 0.7x', 'tight pullback -11% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.6% · volume dry-up RVol 0.7x · tight pullback -11% from high · holding above 20-day MA'}",False,,80.0
CORZ,1,IPO,Core Scientific Inc,Technology,Software - Infrastructure,USA,6.17B,19.56,5.623721881390594,128.35,-37.53,-17.223867964451966,0.91,12470000.0,3.34,12.47,17.15,167.94,113.61,15.58,40.62,0.36,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.3, 'sma50': 12.5, 'sma200': 17.1}","{'vcp_possible': True, 'confidence': 70, 'signals': ['moderate tightness ATR 5.6%', 'below-avg volume RVol 0.9x', 'tight pullback -17% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.6% · below-avg volume RVol 0.9x · tight pullback -17% from high · holding above 20-day MA'}",False,,93.0
CRDO,1,Growth,Credo Technology Group Holding Ltd,Technology,Semiconductors,Cayman Islands,32.42B,175.77,6.827103601297149,6897.08,226.12,-17.78765201122544,0.56,7610000.0,18.11,39.9,29.12,408.64,76.34,4.89,100.17,35.56,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 18.1, 'sma50': 39.9, 'sma200': 29.1}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,52.0
CRWV,1,IPO,CoreWeave Inc,Technology,Software - Infrastructure,USA,62.76B,114.19,7.251072773447762,-22.6,167.88,-38.93582887700535,1.0,27110000.0,8.4,24.32,13.47,-417.82,41.7,12.97,65.13,7.71,"{'stage': 0, 'badge': '⚪ Transitional', 'perfect': False, 'sma20': 8.4, 'sma50': 24.3, 'sma200': 13.5}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",False,,48.0
