Ticker,Appearances,Screeners,Company,Sector,Industry,Country,Market Cap,Volume,Price,ATR%,EPS Y/Y TTM,Sales Y/Y TTM,Dist From High%,Rel Volume,Avg Volume,SMA20%,SMA50%,SMA200%,EPS Q/Q,Inst Own,Inst Trans,Perf Month,Perf Quarter,Perf Half Y,Perf Year,Stage,VCP,_10pct_excluded,_10pct_exclude_reasons,Quality Score,RS Rating
OSCR,4,"10% Change, Growth, Base / Near-High, Power Move",Oscar Health Inc,Healthcare,Healthcare Plans,USA,9.47B,"7,409,989",31.40,5.6687898089171975,-180.28,31.95,-5.135951661631433,1.05,7070000.0,3.69,13.96,67.38,124.38,55.4,1.45,5.4,82.77,100.0,114.04,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.7, 'sma50': 14.0, 'sma200': 67.4}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 5.7%', 'tight pullback -5% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.7% · tight pullback -5% from high · holding above 20-day MA'}",True,RVol 1.1x < 1.5x,104.0,95
AHR,3,"Growth, IPO, Base / Near-High",American Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,12.04B,"3,038,933",57.72,2.3562023562023566,318.17,12.24,-0.5170630816959787,0.95,3210000.0,4.1,12.56,17.21,390.78,93.63,6.34,13.18,14.71,24.85,55.96,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 4.1, 'sma50': 12.6, 'sma200': 17.2}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 2.4%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 2.4% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,112.0,58
BTSG,3,"Growth, IPO, Base / Near-High",BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,14.22B,"1,810,118",72.46,3.6157880209770914,290.87,17.97,-1.7491525423728893,0.46,3900000.0,2.83,10.83,57.3,144.76,85.79,-17.16,5.04,49.19,80.74,253.81,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 2.8, 'sma50': 10.8, 'sma200': 57.3}","{'vcp_possible': True, 'confidence': 75, 'signals': ['tight range ATR 3.6%', 'volume dry-up RVol 0.5x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.6% · volume dry-up RVol 0.5x · holding above 20-day MA'}",False,,107.0,97
ENVA,3,"Growth, 52 Week High, Base / Near-High",Enova International Inc,Financial,Credit Services,USA,6.20B,"306,163",249.04,3.8869257950530036,43.92,17.65,-1.4522575283922312,0.89,343310.0,6.13,22.76,56.3,39.92,95.89,1.8,7.79,43.46,57.07,138.04,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.1, 'sma50': 22.8, 'sma200': 56.3}","{'vcp_possible': True, 'confidence': 60, 'signals': ['tight range ATR 3.9%', 'below-avg volume RVol 0.9x', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.9% · below-avg volume RVol 0.9x · holding above 20-day MA'}",False,,89.0,90
AAMI,2,"Growth, Base / Near-High",Acadian Asset Management Inc,Financial,Asset Management,USA,2.94B,"346,420",82.50,3.5636363636363635,-2.79,20.72,-3.7676425988568796,0.72,480700.0,3.33,8.03,40.62,26.39,96.89,0.87,14.27,21.0,48.92,106.97,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.3, 'sma50': 8.0, 'sma200': 40.6}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.6%', 'volume dry-up RVol 0.7x', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.6% · volume dry-up RVol 0.7x · tight pullback -4% from high · holding above 20-day MA'}",False,,84.0,85
ADPT,2,"Growth, Base / Near-High",Adaptive Biotechnologies Corp,Healthcare,Diagnostics & Research,USA,3.60B,"1,678,793",22.52,5.461811722912966,66.29,55.87,-2.7213822894168405,0.61,2750000.0,3.13,21.13,36.73,35.63,94.47,-0.22,7.44,58.48,17.78,112.25,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 3.1, 'sma50': 21.1, 'sma200': 36.7}","{'vcp_possible': True, 'confidence': 60, 'signals': ['moderate tightness ATR 5.5%', 'volume dry-up RVol 0.6x', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.5% · volume dry-up RVol 0.6x · holding above 20-day MA'}",False,,86.0,90
BGC,2,"Growth, Base / Near-High",BGC Group Inc,Financial,Capital Markets,USA,5.73B,"1,885,591",11.97,3.091060985797828,41.66,37.66,-7.137315748642359,0.57,3330000.0,6.86,6.68,20.1,47.89,63.06,-17.76,4.54,4.91,31.25,22.77,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.9, 'sma50': 6.7, 'sma200': 20.1}","{'vcp_possible': True, 'confidence': 100, 'signals': ['tight range ATR 3.1%', 'volume dry-up RVol 0.6x', 'tight pullback -7% from high', 'holding above 20-day MA'], 'reason': 'tight range ATR 3.1% · volume dry-up RVol 0.6x · tight pullback -7% from high · holding above 20-day MA'}",False,,84.0,36
BLLN,2,"Growth, Base / Near-High",Billiontoone Inc,Healthcare,Diagnostics & Research,USA,6.15B,"806,234",133.64,5.469919185872493,168.38,98.49,-3.648161499639513,1.09,738640.0,6.09,22.53,42.28,479.93,17.95,5.04,13.09,63.45,55.07,0.0,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 6.1, 'sma50': 22.5, 'sma200': 42.3}","{'vcp_possible': True, 'confidence': 55, 'signals': ['moderate tightness ATR 5.5%', 'tight pullback -4% from high', 'holding above 20-day MA'], 'reason': 'moderate tightness ATR 5.5% · tight pullback -4% from high · holding above 20-day MA'}",False,,104.0,91
CLVT,2,"10% Change, Power Move",Clarivate Plc,Technology,Information Technology Services,United Kingdom,1.53B,"9,176,414",2.40,7.5,78.91,-3.25,-49.685534591194966,1.37,6690000.0,5.77,4.32,-13.63,58.37,61.2,0.41,12.68,-2.44,-16.96,-43.66,"{'stage': 4, 'badge': '⚫ Stage 4', 'perfect': False, 'sma20': 5.8, 'sma50': 4.3, 'sma200': -13.6}","{'vcp_possible': False, 'confidence': 0, 'reason': 'Not Stage 2'}",True,"RVol 1.4x < 1.5x, -50% from 52w high, Stage 4 (Downtrend)",2.0,5
DBRG,2,"Growth, Base / Near-High",DigitalBridge Group Inc,Financial,Asset Management,USA,2.98B,"3,514,475",15.85,0.3154574132492114,52.29,-15.9,-0.43969849246231485,1.23,2860000.0,0.37,0.71,9.06,635.19,99.6,3.4,0.32,1.6,2.86,44.62,"{'stage': 2, 'badge': '🟢 Stage 2', 'perfect': True, 'sma20': 0.4, 'sma50': 0.7, 'sma200': 9.1}","{'vcp_possible': False, 'confidence': 45, 'signals': ['tight range ATR 0.3%', 'holding above 20-day MA'], 'reason': 'tight range ATR 0.3% · holding above 20-day MA'}",False,,89.0,28
